Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary
30/04/2019,12,3428,2429,2345,3051,2204,2186,337,707,1737,543,157,390,-1,668,1867,2113,1655,657,1178,650,1686,3210,1167,2459,924,1709,289,1705,23,1050,341,undefined,344,373,2606,1079,298,1687,1159,1128,966,472,299,-1,-1,437,2038,679,506,402,400,1022,361,-1,873,1837,1687,864,2801
30/04/2019,13,3559,2721,2459,3178,2148,2141,287,566,1375,512,141,438,-1,654,1883,2269,1717,679,1338,706,1597,3547,1121,2575,901,1714,267,1673,16,1019,434,undefined,370,375,2351,1085,291,1662,1166,1158,949,762,331,-1,-1,420,2222,735,540,403,313,1169,470,-1,905,1471,1662,520,3099
30/04/2019,14,2833,2026,2149,2777,2020,1806,170,269,1065,333,56,217,-1,603,1709,1740,880,537,969,482,1122,3155,640,2204,853,1049,227,1424,-1,777,256,undefined,311,282,1536,646,213,1292,622,803,907,833,321,-1,-1,323,1670,453,210,312,230,849,437,-1,653,783,1292,686,2659
30/04/2019,15,2736,1831,2204,2744,1992,2152,195,233,1438,377,68,253,-1,714,1680,1323,769,593,926,496,1012,3336,579,2572,1049,794,165,1375,-1,647,277,undefined,310,248,1505,497,194,1366,483,651,783,793,248,-1,-1,245,1633,317,152,329,199,745,423,-1,530,958,1366,418,2816
30/04/2019,16,2688,1880,2277,2802,2411,3087,370,400,3341,691,73,288,-1,1143,1871,1262,818,1189,836,410,907,3941,822,4003,1138,773,169,1849,-1,690,294,undefined,494,246,1876,686,179,2051,594,635,815,905,334,-1,-1,284,1806,311,143,328,171,835,555,-1,590,2066,2051,504,3197
30/04/2019,17,3267,1872,2867,3282,3934,4996,766,702,4447,919,146,471,-1,1969,2475,1488,1328,1827,1167,588,1174,5043,1291,5326,1308,833,243,3145,-1,961,356,undefined,697,438,3070,796,291,2771,647,731,1153,1119,405,-1,-1,425,2391,318,144,426,179,918,856,-1,886,3082,2771,230,4028
30/04/2019,18,2526,1197,2739,2599,2706,2766,772,443,1869,393,108,390,-1,1009,1970,859,695,803,1176,617,1119,3859,700,2899,950,771,203,1846,-1,888,329,undefined,309,268,2211,455,202,1440,364,386,794,942,332,-1,-1,288,1653,274,118,435,196,702,621,-1,615,1015,1440,82,3059
30/04/2019,19,1324,520,2499,1669,1470,1385,384,200,643,159,74,291,-1,472,1544,569,323,280,1163,599,921,2824,386,1401,420,622,152,1038,-1,729,337,undefined,165,170,1409,279,151,710,165,237,382,441,171,-1,-1,167,1095,242,133,344,114,462,321,-1,418,349,710,25,1908
30/04/2019,20,776,363,1839,1084,999,1109,129,123,313,94,77,241,-1,412,1212,337,257,116,887,401,726,2090,170,889,311,529,113,543,-1,602,306,undefined,92,97,1099,212,160,545,99,235,384,452,182,-1,-1,142,727,172,119,287,133,392,306,-1,325,262,545,35,1346
30/04/2019,21,506,236,1450,912,1294,940,95,99,124,68,65,192,-1,321,900,326,147,79,711,428,632,1800,169,788,261,413,94,1057,-1,506,255,undefined,75,75,859,141,118,405,89,91,220,302,111,-1,-1,102,588,137,121,258,92,271,208,-1,177,120,405,27,1216
30/04/2019,22,290,135,997,552,810,715,686,54,119,21,29,86,-1,299,468,113,120,67,402,272,394,1342,127,543,156,298,74,612,-1,454,215,undefined,63,136,596,75,99,294,91,81,161,119,69,-1,-1,76,364,95,119,165,70,189,129,-1,155,66,294,14,806
30/04/2019,23,156,87,552,377,673,452,486,25,56,7,17,58,-1,215,251,88,72,43,241,169,277,967,71,325,108,204,30,344,-1,286,106,undefined,69,142,600,49,45,192,50,63,48,59,35,-1,-1,24,232,58,95,39,51,74,62,-1,76,28,192,11,749
