Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Australia on Collins,Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South)
13/05/2018,23,123,145,448,235,273,398,47,22,48,40,22,56,-1,-1,197,65,19,11,242,159,326,569,86,278,99,206,-1,82,37,237,134,undefined,21,22,393,6,21,-1,22,29,51,68,28,229,488,25,163,42,79,18,42,77
14/05/2018,0,77,39,206,137,106,159,58,5,9,4,4,20,-1,-1,119,38,13,12,141,46,223,172,45,107,39,91,-1,56,29,186,61,undefined,1,7,157,10,8,-1,23,43,38,19,12,112,237,12,113,20,51,11,18,38
14/05/2018,1,57,25,121,62,68,107,27,3,11,5,1,19,-1,-1,30,12,10,6,68,24,101,101,7,42,31,94,-1,31,14,144,36,undefined,2,3,98,24,10,-1,38,11,17,3,2,42,81,7,80,27,40,2,13,49
14/05/2018,2,23,8,76,25,24,29,5,1,4,4,1,5,-1,-1,28,5,9,6,39,41,82,130,3,34,14,32,-1,22,4,74,2,undefined,4,2,49,18,3,-1,12,5,10,4,6,15,68,2,27,6,24,1,7,28
14/05/2018,3,15,19,37,29,53,17,13,-1,9,2,-1,5,-1,-1,13,18,4,5,35,29,47,61,19,21,6,30,-1,42,9,73,3,undefined,2,-1,23,16,2,-1,32,4,5,2,3,18,62,1,33,2,29,3,19,9
14/05/2018,4,15,20,45,34,55,53,23,3,5,9,2,11,-1,-1,14,12,18,5,23,3,32,40,11,34,7,40,-1,50,10,41,6,undefined,3,3,46,7,9,-1,14,7,9,-1,2,25,58,3,34,10,23,7,5,11
14/05/2018,5,38,18,69,89,110,195,30,30,100,20,5,16,-1,-1,69,25,52,23,28,23,79,164,54,229,87,37,-1,92,28,84,27,undefined,20,28,119,20,11,-1,13,17,11,6,5,55,179,8,76,17,7,10,13,16
14/05/2018,6,129,83,153,169,359,569,171,118,433,84,12,48,-1,-1,68,98,196,127,41,16,119,537,210,742,181,102,-1,328,99,83,27,undefined,69,48,514,60,8,-1,63,67,45,23,17,238,461,25,178,30,58,22,30,54
14/05/2018,7,336,236,388,477,977,1799,480,364,2082,379,47,178,-1,-1,359,356,759,682,90,57,146,1288,707,2426,489,189,23,889,277,136,93,undefined,241,155,1527,164,41,-1,272,247,117,116,66,512,1172,70,591,105,55,94,74,190
14/05/2018,8,907,583,936,1074,2008,3985,765,551,3863,593,59,308,-1,-1,856,928,1884,1517,201,160,325,2483,1274,4628,711,522,-1,1795,591,297,159,undefined,582,254,3620,608,107,-1,799,782,472,446,162,945,2538,256,1281,259,106,152,203,708
14/05/2018,9,993,649,844,1134,1163,2246,384,254,2361,407,29,171,-1,-1,850,820,1387,891,180,151,344,1975,808,2706,331,519,-1,958,320,317,132,undefined,511,231,1974,506,109,-1,759,625,536,596,209,693,1990,280,1066,156,87,195,118,611
14/05/2018,10,1302,1034,1174,1623,1029,1156,350,141,742,241,33,141,-1,-1,796,1050,713,483,351,231,419,1625,492,1465,342,530,-1,708,348,364,163,undefined,208,173,1275,470,132,-1,476,564,553,633,189,775,2178,246,1027,163,216,246,139,489
14/05/2018,11,1850,1262,1473,1922,1101,1162,437,216,697,244,29,191,-1,-1,920,1210,624,434,546,361,652,1821,508,1713,499,596,-1,874,405,521,168,undefined,222,177,1488,394,147,-1,413,512,670,561,230,958,2111,227,1287,201,196,294,127,541
14/05/2018,12,3145,2608,2324,2959,1571,1976,528,699,1444,534,156,522,-1,-1,1589,1940,1566,548,1034,739,1553,2594,952,2316,804,963,-1,1132,575,980,373,undefined,307,306,2775,831,375,-1,1075,916,848,660,277,1788,2847,388,2186,308,260,490,222,1030
14/05/2018,13,3532,2965,2501,3313,1736,2137,385,609,1233,435,108,452,-1,-1,1847,2155,1543,562,1189,653,1511,2927,983,2471,882,987,-1,1226,623,993,504,undefined,368,290,3148,734,394,-1,1084,914,977,859,304,1984,3242,450,2413,351,302,448,218,1172
14/05/2018,14,2830,2072,2237,2765,1610,1785,482,295,832,287,54,300,-1,-1,1663,1714,842,453,936,446,1100,2627,565,1857,750,620,-1,1117,648,703,290,undefined,259,193,2104,578,254,-1,480,638,782,763,266,1560,3109,271,1821,285,155,394,157,822
14/05/2018,15,2719,2001,2183,2735,1750,1872,489,266,1188,343,76,273,-1,-1,1789,1456,682,501,887,402,983,2718,481,2098,890,597,-1,1312,655,661,230,undefined,258,249,2147,484,213,-1,326,509,777,882,284,1415,3038,256,1746,241,173,375,149,755
14/05/2018,16,2886,1887,2395,2762,2049,2805,315,380,2708,618,58,227,-1,-1,2137,1331,782,989,895,423,959,3233,796,3532,1078,611,-1,1592,654,698,248,undefined,473,236,2576,539,155,-1,372,468,719,935,269,1486,3410,281,1945,228,123,396,167,806
14/05/2018,17,3203,1863,2774,3131,3115,4638,700,681,3818,854,59,304,-1,-1,2508,1252,1289,1818,1131,492,1191,4255,1176,5085,1231,685,-1,2636,823,903,390,undefined,602,367,4055,725,211,-1,661,528,866,1046,409,1977,4332,346,2347,292,168,449,172,855
14/05/2018,18,2279,1171,2637,2270,1953,2660,412,428,1565,393,77,298,-1,-1,2044,758,723,777,1126,597,1125,3185,648,2960,794,696,-1,1378,525,822,391,undefined,293,215,2813,386,239,-1,301,366,646,769,267,1342,2975,277,1660,260,126,531,172,615
14/05/2018,19,1204,608,2243,1985,1100,1453,136,186,474,202,48,193,-1,-1,1496,524,246,213,1052,676,860,2289,295,1364,272,517,-1,630,279,755,321,undefined,98,111,1700,183,174,-1,180,193,405,466,156,991,1972,159,1282,172,145,357,108,506
14/05/2018,20,667,345,1733,1905,970,1129,79,83,178,105,57,166,-1,-1,1240,366,190,145,825,564,843,1620,184,863,176,430,-1,736,240,611,294,undefined,74,79,1309,131,175,-1,103,113,305,353,145,939,1681,129,778,162,112,362,104,312
14/05/2018,21,497,234,1307,1020,668,837,56,56,93,63,29,139,-1,-1,712,272,161,51,708,417,650,1316,135,700,240,364,-1,418,103,494,261,undefined,64,62,1007,127,123,-1,96,100,229,240,86,761,1166,73,651,128,78,241,86,280
14/05/2018,22,262,200,974,1103,430,630,33,42,85,25,44,97,-1,-1,439,188,86,63,382,239,507,944,95,478,124,245,-1,165,75,385,163,undefined,38,63,673,76,56,-1,50,70,156,152,63,521,984,56,420,84,73,136,67,127
14/05/2018,23,151,84,451,344,206,344,66,28,32,16,12,36,-1,-1,208,71,63,35,186,148,293,530,86,270,66,186,-1,86,47,207,110,undefined,22,19,318,49,37,-1,32,38,68,58,27,241,505,34,225,32,49,32,45,72
15/05/2018,0,55,40,201,98,83,82,27,12,10,6,11,20,-1,-1,78,32,23,9,90,49,200,164,31,85,36,143,-1,44,33,147,31,undefined,14,12,104,9,5,-1,11,23,45,32,14,80,203,19,115,31,72,19,8,39
15/05/2018,1,41,24,86,55,40,59,1,1,8,3,4,13,-1,-1,52,16,7,1,52,48,139,139,16,22,35,86,-1,20,10,101,25,undefined,1,3,61,10,8,-1,8,9,25,18,13,51,69,7,53,8,50,3,16,28
15/05/2018,2,16,7,49,21,31,48,15,2,2,3,3,8,-1,-1,18,3,9,5,28,31,55,51,25,12,32,71,-1,13,4,60,9,undefined,-1,6,29,7,4,-1,-1,5,11,4,2,18,73,3,24,5,41,8,10,22
15/05/2018,3,11,14,39,33,42,8,3,-1,2,2,1,3,-1,-1,18,20,3,2,12,20,65,70,9,16,7,33,-1,41,8,31,5,undefined,-1,1,21,8,3,-1,13,3,-1,2,2,17,106,2,32,11,13,-1,5,6
15/05/2018,4,8,28,30,38,50,38,4,1,7,4,2,7,-1,-1,10,9,9,2,21,14,27,55,10,27,31,26,-1,43,7,27,7,undefined,6,9,33,2,10,-1,11,6,8,2,4,19,176,7,15,6,22,4,-1,6
15/05/2018,5,42,9,92,84,119,222,31,42,127,23,4,25,-1,-1,40,35,66,34,22,42,57,165,46,282,76,76,-1,89,38,33,15,undefined,14,41,207,24,12,-1,19,24,14,9,7,36,233,10,70,19,15,8,11,14
15/05/2018,6,138,79,183,194,446,864,174,148,860,97,16,92,-1,-1,112,122,215,157,37,14,113,601,215,1100,234,166,-1,382,156,54,26,undefined,101,106,948,79,9,-1,143,75,42,38,27,134,558,32,248,53,74,20,50,58
15/05/2018,7,382,253,427,510,1079,1835,652,370,2117,361,31,174,-1,-1,389,455,811,778,71,67,205,1455,607,2443,607,288,-1,891,312,164,112,undefined,295,181,1659,203,25,-1,339,259,174,132,77,494,1322,72,596,141,102,108,115,173
15/05/2018,8,968,650,975,1098,2151,3899,685,577,4219,633,60,318,-1,-1,954,1138,2052,1785,217,138,328,2673,1475,4675,891,684,-1,1899,611,433,132,undefined,624,294,3493,685,101,-1,841,848,477,623,205,989,2701,288,1366,272,202,152,129,701
15/05/2018,9,997,610,910,1088,1322,2160,213,255,2411,459,36,166,-1,-1,803,974,1405,1002,213,171,351,1865,856,2869,500,722,-1,1057,323,315,138,undefined,442,213,1919,529,102,-1,647,627,602,698,249,727,2072,343,1125,305,240,227,164,637
15/05/2018,10,1272,959,1109,1455,1891,1141,74,159,910,271,29,104,-1,-1,800,1103,768,483,369,255,399,1554,557,1653,349,866,-1,1245,317,388,177,undefined,268,523,1107,463,121,-1,454,611,585,659,266,745,2038,281,1025,381,325,253,175,458
15/05/2018,11,1683,1293,1274,1780,1080,1194,3668,146,626,227,12,55,-1,-1,779,1278,821,413,487,272,510,1536,339,1548,245,884,-1,844,247,545,214,undefined,288,462,1022,453,114,-1,409,557,584,560,186,655,2313,298,1279,351,280,276,155,452
15/05/2018,12,2609,2199,1928,2639,1980,1411,2130,347,1275,408,43,130,-1,-1,1408,1830,1326,470,802,574,1092,2038,766,2241,533,1284,-1,1660,386,983,424,undefined,246,148,1752,859,207,-1,1011,923,713,657,264,1376,3062,464,1410,423,458,329,216,827
15/05/2018,13,3086,2597,2214,2867,1556,1783,1958,342,1210,363,51,252,-1,-1,1707,2089,1302,533,929,650,1158,2402,739,2153,635,1358,-1,1436,423,962,736,undefined,270,249,2148,954,248,-1,997,832,858,790,271,1653,3049,482,1960,447,513,364,262,945
15/05/2018,14,2571,1865,2112,2557,1871,1563,4221,205,965,270,42,155,-1,-1,1461,1696,790,505,911,402,825,2206,601,1878,659,998,-1,1191,391,739,391,undefined,223,189,1564,668,200,-1,521,592,640,687,218,1435,2963,344,1730,390,378,404,199,875
15/05/2018,15,2611,1731,2066,2568,1572,1834,2241,227,1424,299,37,176,-1,-1,1790,1299,639,557,813,477,892,2534,504,2389,708,674,-1,1272,426,732,248,undefined,295,167,1810,514,190,-1,336,529,701,818,272,1421,3186,279,1661,374,210,318,144,724
15/05/2018,16,2656,1747,2252,2729,1812,2773,157,353,2867,649,44,230,-1,-1,2075,1285,771,1047,797,411,904,3121,720,3959,853,637,-1,1486,420,774,201,undefined,421,211,2379,541,168,-1,407,441,756,927,283,1337,3294,320,1920,291,143,350,156,698
15/05/2018,17,3089,1956,2741,3239,3127,4763,363,644,3745,871,69,307,-1,-1,2416,1395,1306,1704,1051,602,1216,4096,1200,5384,1100,755,-1,2365,776,984,286,undefined,615,329,4235,790,207,-1,911,581,918,1067,359,1902,4426,437,2452,296,149,413,167,849
15/05/2018,18,2279,1201,2543,2340,1922,2607,426,388,1629,396,69,274,-1,-1,1903,892,723,798,1125,671,1296,3241,590,2878,767,687,-1,1352,542,923,334,undefined,307,258,2711,475,176,-1,445,320,747,840,321,1482,3326,270,1794,272,135,425,132,624
15/05/2018,19,1226,561,2230,1555,1137,1394,331,138,485,192,40,170,-1,-1,1473,489,285,242,1017,951,1165,2055,284,1483,260,564,-1,587,284,842,410,undefined,113,181,1665,254,189,-1,200,279,437,439,177,1030,2090,168,1243,192,80,357,147,504
15/05/2018,20,651,294,1609,1056,872,970,75,82,249,108,57,141,-1,-1,1024,377,213,142,886,588,825,1497,207,935,234,462,-1,522,151,642,273,undefined,61,97,1167,141,148,-1,101,145,324,391,157,840,1432,134,760,156,79,290,110,342
15/05/2018,21,471,243,1299,920,694,820,40,56,91,61,32,107,-1,-1,701,286,135,91,685,524,602,1250,187,805,219,372,-1,445,136,556,257,undefined,50,59,938,167,113,-1,89,101,236,272,99,652,1289,89,490,125,105,201,83,234
15/05/2018,22,274,143,919,537,470,584,356,34,112,36,25,75,-1,-1,360,182,98,55,412,335,602,828,155,531,129,243,-1,198,91,400,174,undefined,49,125,688,82,63,-1,110,73,118,130,67,421,810,78,388,91,61,157,67,194
15/05/2018,23,174,88,582,368,279,389,227,27,58,12,13,32,-1,-1,168,86,91,34,245,233,394,670,82,345,91,175,-1,132,115,238,102,undefined,65,114,481,45,26,-1,58,35,73,69,27,206,790,37,254,63,84,43,40,76
16/05/2018,0,79,47,254,108,84,144,11,16,26,5,8,18,-1,-1,83,42,28,8,119,116,233,257,46,120,75,140,-1,52,19,151,41,undefined,11,6,117,30,9,-1,25,26,46,39,16,120,249,14,110,14,54,16,19,43
16/05/2018,1,46,33,105,51,40,69,10,6,7,1,2,12,-1,-1,44,19,17,4,80,56,161,125,2,57,44,92,-1,23,23,109,10,undefined,3,2,52,15,5,-1,19,12,18,16,12,34,77,-1,60,15,24,6,12,22
16/05/2018,2,20,21,69,41,46,68,7,1,5,1,1,4,-1,-1,30,5,16,3,27,25,119,61,11,20,14,58,-1,25,9,87,2,undefined,1,1,44,13,4,-1,9,1,9,6,4,27,95,-1,39,7,22,2,13,17
16/05/2018,3,14,18,49,33,55,21,10,-1,12,3,1,4,-1,-1,19,10,12,2,133,17,56,61,10,18,33,38,-1,37,6,55,3,undefined,1,3,23,5,4,-1,6,4,7,4,3,10,88,1,36,9,20,3,7,5
16/05/2018,4,5,15,35,36,58,64,26,1,4,6,1,2,-1,-1,19,18,13,7,24,23,60,42,4,31,21,29,-1,39,8,28,16,undefined,6,5,32,2,6,-1,13,7,18,4,4,25,65,5,25,-1,20,14,12,5
16/05/2018,5,26,24,99,77,110,232,35,39,142,20,10,21,-1,-1,29,34,67,32,19,20,59,143,46,240,76,47,-1,79,24,37,8,undefined,13,50,187,26,11,-1,26,28,10,4,4,48,204,6,82,19,23,4,14,24
16/05/2018,6,131,97,211,186,400,906,209,132,827,103,12,55,-1,-1,108,167,227,155,47,18,103,536,241,1116,234,127,-1,358,213,66,21,undefined,101,68,863,72,11,-1,94,81,51,42,33,132,513,23,250,28,53,19,90,48
16/05/2018,7,339,262,438,465,1079,1687,880,380,2134,355,34,144,-1,-1,357,492,794,711,81,64,146,1334,672,2510,520,205,-1,867,311,146,85,undefined,257,152,1622,173,38,-1,303,280,128,132,61,462,1347,69,522,107,88,72,61,221
16/05/2018,8,938,600,963,1173,1972,3737,531,548,4087,580,61,334,-1,-1,908,1058,1952,1659,52,161,351,2470,1431,4547,775,597,72,1810,599,431,162,undefined,669,338,3379,603,107,-1,753,881,518,602,202,971,2738,270,1243,267,144,150,101,761
16/05/2018,9,1001,643,914,1194,1235,1993,277,251,2275,425,26,185,-1,-1,755,1006,1307,919,241,147,286,1881,892,2778,439,560,158,980,328,353,161,undefined,453,194,1816,530,125,-1,656,603,639,858,276,731,2209,392,1160,213,161,210,176,604
16/05/2018,10,1245,963,1205,1594,996,1058,162,175,1014,250,18,130,-1,-1,839,1070,848,497,377,216,469,1555,531,1720,321,544,141,731,264,467,181,undefined,249,172,1134,460,164,-1,447,625,611,789,270,834,2145,285,1083,207,182,230,153,460
16/05/2018,11,1996,1445,1552,2063,1229,1208,167,189,787,265,36,152,-1,-1,956,1375,677,440,635,406,608,1749,474,1728,469,633,129,987,409,683,214,undefined,162,179,1421,427,164,-1,437,668,727,808,272,1091,2720,290,1389,214,207,315,163,602
16/05/2018,12,3330,2757,2516,3049,1598,1896,257,591,1445,483,73,346,-1,-1,1681,2240,1521,604,1171,831,1556,2549,977,2485,791,1177,226,1236,527,1179,336,undefined,294,267,2658,893,298,-1,1112,992,991,866,313,1949,3382,451,2152,325,338,414,286,1042
16/05/2018,13,3642,2898,2792,3263,1537,1986,267,497,1324,425,79,344,-1,-1,1811,2334,1556,586,1198,776,1526,2792,877,2478,825,1088,206,1125,584,1151,446,undefined,325,284,2689,835,293,-1,1135,840,1091,795,339,2002,3586,538,2279,297,327,445,236,1175
16/05/2018,14,2869,2114,2450,2694,1644,1629,149,237,888,287,45,187,-1,-1,1717,1565,867,539,912,501,1057,2400,567,1968,708,824,204,1321,506,851,328,undefined,259,201,1885,630,195,-1,537,545,851,775,276,1573,3062,396,1780,275,170,379,203,815
16/05/2018,15,2764,2018,2286,2797,1680,1888,235,237,1408,350,49,201,-1,-1,1790,1371,706,530,914,547,884,2621,551,2454,830,652,191,1215,526,719,259,undefined,251,215,1963,557,174,-1,411,512,814,807,273,1541,3345,293,1769,262,205,324,168,718
16/05/2018,16,2825,1964,2356,2779,2057,2750,303,367,2749,615,34,240,-1,-1,1934,1311,776,987,835,418,976,3096,819,3790,1144,657,202,1454,496,802,229,undefined,405,203,2677,553,173,-1,426,489,814,919,274,1455,3586,331,2027,235,188,288,194,764
16/05/2018,17,3291,2021,3052,3326,2985,4490,603,618,3777,837,58,324,-1,-1,2453,1486,1309,1693,1102,626,1176,3966,1182,5141,1331,775,292,2282,844,947,304,undefined,615,344,4081,877,205,-1,665,625,1116,1084,395,1959,4593,387,2563,458,213,409,223,975
16/05/2018,18,2615,1399,2861,2608,2271,2659,771,391,1529,401,84,319,-1,-1,2002,887,777,808,1268,819,1202,3043,549,2969,788,714,240,1621,546,996,394,undefined,282,271,3078,504,217,-1,337,395,822,848,335,1509,3510,271,1943,363,170,451,175,625
16/05/2018,19,1378,610,2474,1752,1279,1338,557,170,462,169,64,242,-1,-1,1595,472,352,256,1208,1004,1041,2008,276,1477,340,659,178,845,317,890,392,undefined,101,158,1796,344,200,-1,152,345,458,581,167,1037,2318,158,1302,322,97,346,157,536
16/05/2018,20,721,381,2035,1207,912,1063,128,148,271,129,57,153,-1,-1,1227,297,227,138,924,652,914,1608,209,948,261,453,110,450,181,675,371,undefined,62,96,1392,220,196,-1,194,164,331,315,146,936,1708,120,874,200,117,365,96,351
16/05/2018,21,522,286,1608,959,1055,922,62,56,141,81,90,196,-1,-1,822,304,164,80,790,589,685,1320,211,880,219,434,93,665,179,611,331,undefined,52,69,1123,201,135,-1,65,124,304,273,106,750,1406,127,709,177,96,234,85,336
16/05/2018,22,307,178,1053,555,694,712,726,66,90,45,19,86,-1,-1,530,206,140,106,496,458,571,956,103,539,227,252,70,260,117,421,217,undefined,66,130,863,120,84,-1,96,69,172,145,87,577,948,66,463,91,92,109,61,181
16/05/2018,23,201,142,813,394,414,469,434,28,50,12,7,34,-1,-1,216,127,111,52,285,339,405,742,87,394,92,186,43,160,112,293,95,undefined,43,125,735,61,27,-1,36,33,131,113,59,372,851,50,288,63,53,49,56,121
17/05/2018,0,77,56,324,184,140,159,12,10,15,19,2,12,-1,-1,88,38,22,7,139,123,242,255,51,137,41,161,24,44,32,205,46,undefined,10,23,148,44,14,-1,29,22,73,42,27,125,326,13,119,37,51,40,29,39
17/05/2018,1,32,23,168,91,51,53,15,6,14,-1,1,6,-1,-1,50,36,10,13,71,75,150,132,14,35,32,109,6,28,22,123,18,undefined,6,11,58,20,7,-1,4,14,78,47,34,62,120,8,89,9,41,27,22,37
17/05/2018,2,45,18,75,62,43,61,20,1,3,3,4,6,-1,-1,53,22,7,6,78,60,82,107,11,34,21,50,5,18,10,83,6,undefined,3,1,48,28,13,-1,3,9,26,9,4,21,73,2,44,4,18,12,11,16
17/05/2018,3,10,12,40,33,62,17,4,-1,1,6,2,3,-1,-1,23,20,12,7,33,20,56,50,12,8,21,51,1,48,10,44,2,undefined,2,5,25,2,2,-1,-1,5,2,11,4,11,55,1,35,8,17,3,3,11
17/05/2018,4,13,20,52,47,48,57,16,2,9,3,-1,4,-1,-1,10,12,10,6,38,29,38,77,14,27,34,28,4,44,12,45,12,undefined,13,20,31,4,10,-1,8,6,11,3,8,25,71,5,39,4,25,12,10,3
17/05/2018,5,31,24,112,60,128,233,109,39,133,26,4,17,-1,-1,29,26,89,36,16,21,50,121,41,246,51,64,8,79,39,28,7,undefined,19,38,201,33,9,-1,19,24,16,7,6,49,188,8,78,15,26,6,10,18
17/05/2018,6,140,81,194,246,420,901,154,148,819,92,10,82,-1,-1,110,146,232,189,39,23,104,551,242,1098,224,132,39,352,135,59,30,undefined,81,136,922,72,15,-1,71,85,57,37,26,146,531,27,223,75,73,24,40,62
17/05/2018,7,344,262,423,498,1162,1809,414,340,2223,359,50,211,-1,-1,368,425,730,654,99,66,163,1389,673,2404,519,301,92,955,321,143,85,undefined,259,156,1722,215,41,-1,346,261,135,173,71,531,1405,74,595,122,138,63,45,203
17/05/2018,8,981,624,932,1027,1998,3914,681,492,4250,600,50,306,-1,-1,875,1011,2023,1707,237,154,311,2568,1454,4728,786,684,213,1818,563,431,170,undefined,596,323,3433,660,96,-1,766,813,441,634,179,908,2570,303,1257,306,202,154,148,733
17/05/2018,9,1040,669,889,1131,1270,2102,323,259,2312,479,43,258,-1,-1,788,916,1345,1018,167,183,348,1830,857,2898,414,772,144,1094,359,322,159,undefined,481,232,1807,465,114,-1,692,743,579,742,209,750,1998,340,1071,243,275,190,139,578
17/05/2018,10,1334,967,1181,1606,1057,1179,282,159,871,266,44,150,-1,-1,746,1143,805,588,339,245,500,1623,557,1633,414,819,187,953,335,392,193,undefined,250,192,1326,476,170,-1,442,729,593,643,232,830,2300,306,1013,290,376,224,165,514
17/05/2018,11,2007,1286,1478,1963,1224,1206,363,180,699,252,44,130,-1,-1,1016,1362,682,419,553,413,726,1787,464,1639,525,1115,211,914,410,586,255,undefined,202,151,1413,496,211,-1,455,691,803,612,233,974,2478,293,1395,424,397,309,205,575
17/05/2018,12,3308,2559,2476,2982,1527,1853,624,530,1481,494,113,345,-1,-1,1598,2102,1477,589,981,747,1371,2556,950,2480,827,1615,285,1323,593,1125,309,undefined,326,238,2496,913,275,-1,1227,964,941,721,307,1835,3179,471,2250,460,597,372,266,944
17/05/2018,13,3366,2773,2411,3401,1513,1990,454,473,1388,431,86,347,-1,-1,1815,2268,1456,617,1139,634,1428,2715,904,2400,792,1554,284,1089,647,1165,365,undefined,344,291,2604,814,300,-1,1113,950,998,819,344,2032,3576,482,2363,544,619,428,291,1025
17/05/2018,14,2653,1976,2307,2559,1444,1698,253,247,1009,315,37,162,-1,-1,1633,1682,861,516,883,465,885,2388,555,1909,662,1007,243,1268,476,801,249,undefined,248,205,1954,614,191,-1,546,553,766,698,263,1394,3050,319,1793,414,371,367,237,844
17/05/2018,15,2755,1997,2146,2641,1432,1942,268,230,1452,352,42,175,-1,-1,1664,1384,672,541,786,381,800,2560,479,2420,767,739,199,1081,358,739,258,undefined,269,167,1853,535,220,-1,410,571,748,910,300,1422,3022,239,1636,327,262,329,158,661
17/05/2018,16,2778,1868,2402,2752,1906,2810,347,335,2907,661,39,203,-1,-1,1942,1293,735,1000,812,427,880,2928,735,3798,998,662,175,1577,441,729,220,undefined,446,228,2418,577,159,-1,412,493,809,961,301,1388,3416,292,2012,241,166,371,169,720
17/05/2018,17,3330,2213,2904,3225,2978,4638,618,585,3696,791,57,291,-1,-1,2501,1404,1246,1675,1115,569,1139,3922,1238,4983,1362,815,256,2370,724,1077,280,undefined,556,254,4096,798,207,-1,684,679,976,923,383,1994,4205,331,2489,327,126,464,197,899
17/05/2018,18,2748,1513,2618,2588,2418,2576,549,297,1511,408,57,288,-1,-1,2028,1072,717,795,1234,745,1195,2894,652,2771,797,700,200,1917,527,1154,349,undefined,255,182,3079,523,234,-1,344,381,738,900,343,1494,3386,238,1827,296,112,531,153,674
17/05/2018,19,1729,894,2392,1807,1492,1219,285,135,513,155,54,221,-1,-1,1646,525,344,256,1196,680,925,1907,376,1490,370,566,140,1647,266,964,380,undefined,109,106,1610,327,214,-1,181,171,379,436,208,1049,2234,143,1174,203,107,472,96,556
17/05/2018,20,1301,682,1926,1342,967,1126,95,88,245,112,42,187,-1,-1,1443,322,250,145,1042,615,887,1566,240,940,236,527,101,495,204,796,391,undefined,90,98,1507,272,207,-1,138,178,288,352,116,982,1755,140,1014,166,104,310,101,409
17/05/2018,21,737,342,1889,1130,1167,1103,76,84,127,84,35,130,-1,-1,964,314,175,115,920,637,909,1358,179,826,272,474,101,1112,199,693,256,undefined,55,72,1299,229,136,-1,110,114,280,395,133,843,1523,75,886,142,114,242,69,360
17/05/2018,22,360,227,1300,733,983,933,129,37,113,69,35,129,-1,-1,512,230,184,109,615,532,664,983,157,633,161,311,59,524,131,558,186,undefined,72,78,957,156,81,-1,76,116,166,186,90,749,1098,62,500,110,88,174,81,239
17/05/2018,23,202,102,746,396,361,507,40,21,57,30,12,39,-1,-1,311,135,74,41,289,338,495,679,89,365,96,235,36,111,54,382,152,undefined,30,29,459,97,24,-1,47,52,91,80,43,355,678,42,274,42,79,52,43,165
18/05/2018,0,80,78,346,177,142,210,26,12,32,20,2,18,-1,-1,162,71,42,11,180,147,315,251,43,168,42,190,32,50,41,227,59,undefined,14,19,195,147,24,-1,18,17,53,41,15,201,342,10,176,45,59,11,31,106
18/05/2018,1,65,62,265,129,77,81,16,2,19,14,1,11,-1,-1,88,46,11,8,158,129,262,239,45,55,24,108,10,28,22,141,60,undefined,10,26,99,35,11,-1,9,9,41,12,9,106,201,11,105,8,58,18,28,52
18/05/2018,2,40,19,121,113,61,54,3,3,6,10,-1,4,-1,-1,45,17,11,2,62,91,202,104,23,31,53,88,2,32,22,91,7,undefined,4,6,55,20,2,-1,13,12,12,6,5,63,160,6,105,13,38,6,19,21
18/05/2018,3,51,25,86,52,41,35,7,2,1,3,4,9,-1,-1,31,11,13,3,44,112,102,112,17,25,35,68,5,39,8,73,10,undefined,2,6,45,14,5,-1,17,7,11,7,4,24,81,-1,63,13,28,6,3,27
18/05/2018,4,37,8,64,47,51,116,27,1,8,17,4,11,-1,-1,10,8,17,5,18,46,63,69,22,38,17,51,11,44,7,17,35,undefined,6,7,45,21,7,-1,10,6,22,8,3,43,76,5,38,14,29,12,14,13
18/05/2018,5,26,22,103,109,148,234,72,31,137,26,5,12,-1,-1,44,49,74,41,22,27,51,161,74,273,85,81,9,98,40,35,28,undefined,18,23,189,24,10,-1,12,27,6,5,3,43,203,6,95,28,20,9,6,20
18/05/2018,6,122,66,184,210,402,814,237,141,747,89,13,53,-1,-1,94,143,227,167,36,28,78,478,247,1012,180,156,43,336,159,62,25,undefined,90,83,877,73,8,-1,105,108,46,33,21,103,513,31,207,47,66,22,64,40
18/05/2018,7,325,199,385,462,975,1639,282,321,2091,317,36,162,-1,-1,391,438,790,704,69,55,150,1184,624,2389,455,342,32,774,217,150,91,undefined,251,133,1371,157,39,-1,337,255,127,96,57,411,1328,82,542,159,136,74,35,206
