Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
22/07/2018,4,35,39,164,112,141,204,1,3,12,9,2,8,-1,-1,46,18,16,3,76,76,343,242,33,92,37,122,18,33,17,150,29,undefined,5,9,97,100,8,-1,8,5,4,3,2,72,266,3,85,21,27,-1,10,110,1
22/07/2018,5,56,45,152,142,123,177,12,9,24,11,3,8,-1,-1,64,42,17,7,40,60,183,216,51,103,30,49,9,57,16,135,15,undefined,9,20,81,69,9,-1,5,9,4,2,1,86,344,6,66,14,18,-1,9,29,7
22/07/2018,6,54,48,95,149,90,173,31,10,39,20,5,9,-1,-1,39,32,26,19,19,112,97,265,66,184,54,65,8,45,29,75,6,undefined,23,27,126,24,5,-1,3,6,4,3,3,99,338,1,119,8,34,-1,9,35,27
22/07/2018,7,58,50,154,167,163,238,100,40,75,19,9,46,-1,-1,70,46,31,14,35,76,101,317,54,386,117,167,28,173,72,75,37,undefined,37,37,241,31,15,-1,15,51,22,18,18,112,332,9,136,67,55,-1,45,46,57
22/07/2018,8,151,145,269,264,288,546,140,113,117,38,33,130,-1,-1,118,98,102,45,63,48,91,564,136,619,230,339,78,315,148,121,53,undefined,39,45,585,86,31,-1,110,144,61,41,37,192,502,31,337,125,126,-1,63,100,46
22/07/2018,9,594,520,425,601,701,761,211,173,165,98,35,232,-1,-1,274,286,165,79,140,94,210,924,219,815,651,693,186,752,280,221,71,undefined,146,104,1091,122,89,-1,146,141,73,63,38,390,901,52,714,279,301,-1,120,217,81
22/07/2018,10,1410,989,834,1171,1554,1128,394,227,211,135,71,429,-1,-1,504,683,203,120,353,280,326,1279,306,1227,976,1118,358,1504,529,441,164,undefined,128,131,1816,154,83,-1,207,259,107,107,59,680,1711,45,1045,538,590,-1,202,354,130
22/07/2018,11,2310,1634,1282,1771,2143,1579,542,264,202,100,137,701,-1,-1,890,785,303,151,613,488,597,1767,291,1213,1440,1433,461,2173,688,579,272,undefined,110,189,2541,130,135,-1,94,386,158,155,124,909,2384,107,1347,786,595,-1,289,439,169
22/07/2018,12,2984,2060,2205,2295,2576,1629,785,415,271,126,159,941,-1,-1,1322,1132,372,205,1315,911,1079,1821,330,1617,1682,1964,551,2617,761,1116,299,undefined,141,217,2975,147,292,-1,121,519,215,171,138,1512,2737,139,1914,911,889,-1,309,649,146
22/07/2018,13,3518,2338,2371,2946,2891,1759,600,361,229,151,172,733,-1,-1,1827,1363,333,184,1508,993,1295,2093,270,1312,1615,2034,476,2690,1151,999,331,undefined,112,203,3106,183,314,-1,106,340,244,213,202,1953,3032,111,1989,987,962,-1,314,646,184
22/07/2018,14,3691,2568,2495,3077,2893,2108,636,332,193,75,150,605,-1,-1,2041,1315,363,160,1320,774,1160,2478,313,1054,1922,1889,497,2746,1169,950,527,undefined,163,203,3704,189,348,-1,82,359,233,245,131,2062,3034,90,2041,1005,684,-1,378,612,213
22/07/2018,15,3873,2607,2650,3033,2944,1944,917,362,220,105,181,572,-1,-1,2088,1161,393,186,1306,818,1089,2450,400,1407,1847,1608,445,2553,1133,989,498,undefined,184,325,3383,173,409,-1,118,491,227,231,146,1937,3369,84,2019,860,639,-1,299,678,205
22/07/2018,16,3714,2460,2414,2960,2830,2155,558,342,204,176,164,721,-1,-1,1939,1121,255,137,1264,657,1169,2692,430,1641,1694,995,316,2334,1088,989,451,undefined,159,278,3338,174,278,-1,126,328,142,201,123,2047,3405,63,2040,573,370,-1,246,674,185
22/07/2018,17,3054,1706,2437,2324,2251,1714,567,245,207,85,113,429,-1,-1,1816,672,276,105,1342,764,1118,2425,286,1304,1221,690,174,1433,712,883,514,undefined,195,263,2735,150,265,-1,180,343,207,176,140,1806,2679,66,1878,318,221,-1,196,628,169
22/07/2018,18,2009,908,2218,1749,1489,1440,768,148,149,70,90,290,-1,-1,1434,416,230,102,1409,871,1195,1973,240,1114,808,644,243,918,324,971,501,undefined,214,251,2426,134,242,-1,105,281,98,120,91,1469,2136,103,1413,252,205,-1,168,487,174
22/07/2018,19,1251,436,2107,1401,968,1114,675,64,112,75,86,247,-1,-1,1361,335,148,50,1272,963,1108,1672,195,804,229,519,170,407,196,977,472,undefined,128,136,1724,136,294,-1,48,217,100,122,84,1118,1534,49,1223,229,121,-1,143,434,125
22/07/2018,20,604,313,1751,991,770,793,104,55,77,40,64,169,-1,-1,967,248,124,56,803,798,824,1303,145,611,289,499,113,265,102,790,407,undefined,45,62,1266,84,243,-1,67,133,68,126,114,975,1177,31,786,153,98,-1,125,336,101
22/07/2018,21,374,271,1227,607,552,775,31,46,58,23,50,165,-1,-1,676,194,128,54,706,568,680,1118,180,500,217,375,65,230,75,612,392,undefined,32,37,954,107,155,-1,92,265,72,76,72,604,807,27,533,105,96,-1,65,237,91
22/07/2018,22,200,81,841,445,307,523,62,32,58,29,32,102,-1,-1,361,86,37,25,391,333,462,795,121,390,89,260,58,94,47,368,237,undefined,39,37,464,37,76,-1,39,63,46,45,35,373,564,26,370,74,86,-1,47,158,50
22/07/2018,23,157,89,537,386,398,385,1491,13,26,18,17,35,-1,-1,141,103,35,36,211,170,283,662,57,256,84,187,41,130,185,242,78,undefined,184,370,1042,55,21,-1,57,47,24,25,14,228,736,10,235,52,70,-1,32,76,13
23/07/2018,0,75,37,264,114,69,173,18,6,32,8,5,15,-1,-1,90,28,14,6,98,52,136,248,33,93,30,85,8,37,22,127,26,undefined,28,7,144,14,8,-1,19,24,31,21,14,79,175,6,82,12,37,-1,32,41,32
23/07/2018,1,39,12,97,60,44,44,12,8,8,8,1,2,-1,-1,53,6,4,5,62,27,96,128,18,9,18,86,11,27,9,132,7,undefined,4,7,66,4,5,-1,12,16,13,9,5,50,64,1,43,12,23,-1,9,11,10
23/07/2018,2,21,18,40,26,31,17,4,-1,8,1,-1,4,-1,-1,26,10,10,3,42,25,53,80,8,17,7,36,2,18,5,65,7,undefined,-1,-1,43,2,1,-1,7,6,8,8,8,24,22,2,10,3,29,-1,4,22,10
23/07/2018,3,24,15,53,36,28,18,1,1,6,-1,-1,-1,-1,-1,6,6,3,1,29,15,40,51,7,27,8,36,6,30,1,35,-1,undefined,2,2,17,3,2,-1,2,-1,2,-1,-1,25,51,-1,23,5,15,-1,3,7,1
23/07/2018,4,19,6,39,24,42,46,18,3,12,17,3,5,-1,-1,7,5,17,2,16,23,38,62,11,27,14,18,1,42,8,53,12,undefined,11,6,20,3,6,-1,19,10,7,2,2,20,61,8,45,2,16,-1,-1,4,5
23/07/2018,5,48,22,82,73,139,169,35,34,133,16,5,5,-1,-1,31,17,-1,30,17,12,41,149,44,255,42,46,13,107,37,78,17,undefined,19,21,103,16,7,-1,26,19,6,3,2,37,181,2,72,11,28,-1,9,22,8
23/07/2018,6,98,80,177,151,363,557,121,112,771,108,12,41,-1,-1,66,99,172,169,26,17,51,510,244,843,157,75,29,323,90,43,28,undefined,70,64,511,83,9,-1,59,60,39,24,19,116,428,23,164,42,31,-1,29,42,22
23/07/2018,7,348,184,393,414,965,1632,314,277,2859,394,28,134,-1,-1,301,328,721,720,80,75,150,1341,695,2235,496,210,90,852,246,122,72,undefined,226,133,1474,210,48,-1,285,248,135,93,66,422,1184,60,520,123,61,-1,70,238,103
23/07/2018,8,829,531,806,1110,1742,3823,487,465,5297,707,38,159,-1,-1,732,884,2034,1806,180,141,269,2566,1346,4573,651,458,170,1606,439,352,129,undefined,609,247,3220,653,121,-1,715,818,634,512,208,815,2551,292,1054,289,80,-1,120,755,372
23/07/2018,9,1003,651,753,1141,1064,2054,162,235,3083,524,8,109,-1,-1,706,808,1267,961,192,142,309,1743,850,2810,379,454,137,1117,204,331,146,undefined,472,191,1743,499,127,-1,648,593,764,657,218,624,2148,310,842,230,77,-1,122,562,492
23/07/2018,10,1395,1132,1164,1553,1001,1036,133,198,996,248,19,125,-1,-1,727,1016,607,483,344,235,422,1536,468,1762,411,507,122,889,325,425,123,undefined,202,153,1018,422,127,-1,346,619,939,637,272,726,2161,261,877,250,90,-1,97,473,332
23/07/2018,11,1949,1433,1571,1959,1211,1075,191,181,838,243,33,140,-1,-1,1107,1234,559,350,609,340,700,1681,645,1617,436,641,94,1137,357,590,186,undefined,178,135,1210,440,179,-1,383,463,1126,900,296,1138,2423,241,1301,220,127,-1,171,542,376
23/07/2018,12,3244,2636,2519,2908,1475,1700,343,557,1684,407,76,279,-1,-1,1669,2016,1334,572,1164,736,1451,2530,981,2399,781,879,179,1409,547,1081,320,undefined,274,246,2406,959,266,-1,1096,913,1221,911,342,1963,3010,433,2024,323,227,-1,192,1059,457
23/07/2018,13,3364,2695,2475,3167,1719,1810,292,458,1504,430,71,234,-1,-1,1962,2152,1303,557,1117,704,1489,2738,837,2437,820,966,155,1548,601,1028,323,undefined,294,285,2312,889,352,-1,984,761,1349,966,355,2109,3198,384,2282,313,233,-1,248,1110,577
23/07/2018,14,2892,1998,2379,2645,1820,1474,203,223,929,285,34,176,-1,-1,1819,1507,727,458,1040,576,937,2546,616,1864,801,743,124,1567,619,776,245,undefined,234,218,1714,650,202,-1,455,556,1042,994,310,1650,3278,253,1910,238,185,-1,180,960,538
23/07/2018,15,2892,2011,2373,2741,1733,1628,262,196,1461,337,26,123,-1,-1,1997,1418,605,517,1037,557,905,2753,601,2410,845,612,150,1498,448,704,225,undefined,285,167,1813,498,199,-1,301,466,1060,1019,339,1561,3130,241,1952,256,148,-1,172,830,527
23/07/2018,16,2799,1755,2368,2622,2159,2529,339,318,3438,602,45,191,-1,-1,2074,1192,641,944,826,432,913,3209,711,3602,859,580,164,1858,432,737,255,undefined,440,249,2371,589,162,-1,376,425,1110,1086,304,1557,3454,294,1893,254,130,-1,151,719,591
23/07/2018,17,2871,1692,2643,2899,3301,4476,716,550,4834,873,57,272,-1,-1,2399,1198,1145,1839,1135,493,1090,4135,1126,5022,1101,672,234,2841,658,890,346,undefined,619,365,3813,697,204,-1,635,590,1063,993,379,1988,4136,310,2447,306,125,-1,204,855,694
23/07/2018,18,2117,1098,2454,2151,2072,2382,913,285,1976,409,39,163,-1,-1,1857,646,550,785,1178,600,1007,3032,525,2802,620,592,161,1676,403,843,326,undefined,437,337,2579,410,191,-1,317,333,625,708,223,1331,2817,142,1659,227,118,-1,154,596,392
23/07/2018,19,1037,507,1817,1347,829,1324,688,111,529,137,20,76,-1,-1,1218,358,209,215,902,497,860,2078,266,1418,221,453,82,510,159,675,264,undefined,142,132,1336,178,136,-1,165,141,263,369,181,898,1700,123,1033,124,135,-1,105,393,219
23/07/2018,20,511,248,1412,800,1078,841,201,52,195,82,11,38,-1,-1,944,183,143,119,675,358,612,1156,128,762,126,397,95,850,84,548,217,undefined,56,61,839,117,109,-1,78,147,256,239,62,632,1174,54,646,135,96,-1,84,292,171
23/07/2018,21,353,152,1008,600,536,719,52,37,118,45,13,41,-1,-1,606,204,118,70,466,326,470,1083,133,628,114,264,58,505,75,442,196,undefined,41,35,697,133,83,-1,75,63,159,190,96,488,911,34,411,79,98,-1,64,203,133
23/07/2018,22,184,83,580,338,331,486,48,16,72,30,9,32,-1,-1,326,86,67,49,294,207,361,685,83,440,102,205,42,225,45,296,132,undefined,24,43,430,46,53,-1,52,67,84,69,39,226,576,29,208,62,107,-1,35,135,58
23/07/2018,23,99,66,319,255,330,324,1931,10,43,16,5,24,-1,-1,118,67,61,44,110,108,249,583,57,281,74,125,21,161,226,163,35,undefined,182,418,752,44,23,-1,30,26,49,37,33,155,689,33,181,30,124,-1,39,72,24
24/07/2018,0,49,25,230,101,86,116,14,7,14,7,-1,2,-1,-1,41,32,20,6,71,38,152,198,26,71,33,105,14,36,14,98,17,undefined,8,8,129,18,7,-1,16,7,25,45,32,78,139,5,80,12,83,-1,18,28,23
24/07/2018,1,44,16,133,36,38,31,13,2,6,1,1,11,-1,-1,40,4,21,4,56,23,123,91,4,25,15,72,10,16,8,95,26,undefined,2,10,64,3,9,-1,5,14,17,13,26,29,67,-1,36,8,72,-1,13,18,38
24/07/2018,2,19,11,45,16,48,25,6,1,3,3,-1,3,-1,-1,15,12,6,4,29,29,57,61,3,22,6,32,3,17,5,63,4,undefined,-1,1,31,7,4,-1,18,6,16,13,12,9,32,-1,32,4,33,-1,8,9,6
24/07/2018,3,13,5,34,19,37,6,2,-1,2,2,-1,2,-1,-1,9,6,7,3,2,17,43,60,14,31,-1,19,2,29,-1,29,7,undefined,3,7,20,7,-1,-1,6,1,-1,1,1,4,32,3,18,9,16,-1,-1,9,3
24/07/2018,4,9,16,31,39,49,33,21,1,9,7,2,3,-1,-1,13,5,7,3,10,39,33,35,3,26,24,17,2,51,4,24,11,undefined,5,6,43,1,5,-1,6,3,7,3,2,26,63,3,67,-1,9,-1,3,9,8
24/07/2018,5,42,24,95,76,116,208,22,38,176,20,1,14,-1,-1,22,34,63,29,14,18,26,168,53,331,46,88,8,106,40,28,18,undefined,23,29,153,22,11,-1,17,20,3,6,6,32,192,7,68,19,24,-1,9,15,14
24/07/2018,6,118,69,181,164,422,900,175,113,1088,99,17,49,-1,-1,96,126,201,190,27,23,95,643,270,985,199,142,45,400,127,79,31,undefined,93,59,883,93,9,-1,101,74,56,41,28,134,517,25,231,55,58,-1,44,63,80
24/07/2018,7,422,246,463,491,1050,1934,379,317,3037,404,30,159,-1,-1,345,460,849,740,93,68,177,1466,799,2409,527,276,84,1019,264,125,59,undefined,253,168,1553,202,48,-1,281,271,165,116,61,485,1267,55,542,136,101,-1,60,253,130
24/07/2018,8,922,592,927,1021,1997,4110,606,496,5319,738,47,296,-1,-1,754,936,1986,1749,197,152,350,2737,1580,4408,884,598,207,1972,503,336,127,undefined,667,363,3352,684,102,-1,721,802,678,765,261,954,2695,274,1172,291,187,-1,129,771,483
24/07/2018,9,1028,655,900,1156,1431,2185,334,232,2805,498,26,177,-1,-1,768,938,1218,972,194,147,317,1904,951,2793,643,779,185,1406,359,253,163,undefined,469,258,2000,609,91,-1,652,603,713,681,241,802,2253,270,1014,298,241,-1,138,625,357
24/07/2018,10,1293,986,1256,1448,1202,1258,145,165,1032,271,22,103,-1,-1,905,1089,627,477,370,204,473,1654,551,1810,526,909,195,1282,280,424,206,undefined,223,173,1343,530,138,-1,421,640,764,745,271,899,2055,211,973,363,360,-1,192,500,286
24/07/2018,11,2024,1448,1632,1725,1307,1355,342,184,907,215,38,119,-1,-1,1206,1193,632,465,616,398,667,1829,514,1653,528,1279,332,1173,345,564,242,undefined,167,160,1568,549,168,-1,435,506,1124,764,261,1355,2364,262,1429,467,397,-1,232,641,412
24/07/2018,12,3397,2481,2546,2905,1782,1873,482,570,1858,557,89,317,-1,-1,1799,2186,1468,658,1111,723,1468,2621,1094,2657,778,1759,278,1437,592,1089,419,undefined,320,293,2748,1106,387,-1,1079,915,1146,590,277,1991,3091,379,2111,566,608,-1,307,1054,475
24/07/2018,13,3417,2704,2400,3219,1729,1848,498,446,1623,463,52,152,-1,712,1801,1923,1316,634,1174,757,1441,2674,967,2590,721,1724,278,1539,537,1021,381,undefined,296,259,2476,932,312,-1,1038,921,1069,644,319,2214,3518,397,2248,583,624,-1,305,1017,439
24/07/2018,14,2821,1864,2292,2590,1649,1640,184,178,1163,276,27,104,-1,486,1839,1566,738,507,931,558,1009,2344,600,1950,686,1095,190,1255,430,779,274,undefined,270,193,1933,697,218,-1,458,670,980,870,321,1560,3087,320,1801,405,374,-1,252,804,463
24/07/2018,15,2340,1758,1876,2522,1368,1832,132,173,1543,230,14,48,-1,492,1651,1276,598,570,778,368,720,2493,388,2253,522,628,224,1131,310,639,218,undefined,263,133,1525,489,168,-1,307,514,1247,788,271,1366,3193,263,1424,378,171,-1,171,772,966
24/07/2018,16,1871,1522,1787,2275,2177,2478,165,252,3465,443,11,68,-1,749,1690,1069,676,1095,576,324,713,2579,668,4043,617,525,205,2068,287,528,168,undefined,462,140,1915,578,156,-1,367,488,910,835,285,1028,3053,257,1310,263,103,-1,117,681,578
24/07/2018,17,2728,1646,2598,2680,2922,4092,556,568,4696,862,56,320,-1,1612,2286,1264,1137,1743,952,482,1022,3924,1214,5060,980,797,205,2547,600,838,350,undefined,642,345,3543,732,177,-1,562,614,1085,1017,404,1701,3976,347,2200,340,136,-1,179,866,784
24/07/2018,18,2311,1222,2505,2351,1982,2449,461,312,2376,431,44,248,-1,948,1818,816,708,842,1179,716,1096,2994,655,3237,662,654,192,1716,501,971,255,undefined,370,187,2622,451,209,-1,307,318,769,855,316,1421,3012,259,1620,288,165,-1,177,660,588
24/07/2018,19,1297,534,2182,1535,1657,1296,143,129,630,172,71,227,-1,422,1431,447,333,250,1123,677,1110,2110,458,1246,252,601,152,1035,284,868,466,undefined,126,100,1869,206,213,-1,142,181,437,370,216,1074,1800,123,1203,232,85,-1,151,575,296
24/07/2018,20,729,338,1895,1025,1024,1020,62,84,288,95,37,136,-1,362,1148,306,179,133,826,531,825,1616,590,253,169,488,118,556,144,717,291,undefined,92,94,1278,180,153,-1,81,184,253,388,195,919,1403,89,863,170,88,-1,114,467,244
24/07/2018,21,492,226,1366,844,1035,799,60,60,157,98,37,91,-1,229,775,287,142,74,674,455,657,1337,201,761,169,404,100,887,96,549,264,undefined,56,66,987,163,139,-1,88,105,167,222,111,632,1192,59,624,137,101,-1,94,275,159
24/07/2018,22,234,118,808,475,1333,603,41,32,124,38,22,43,-1,210,419,119,99,67,313,254,449,865,160,588,151,302,62,836,120,365,173,undefined,26,83,850,81,82,-1,43,70,100,99,66,312,734,41,342,90,94,-1,74,173,86
24/07/2018,23,159,52,460,234,260,358,14,18,67,8,6,32,-1,151,150,117,60,32,209,113,288,690,66,379,86,177,46,177,35,214,96,undefined,22,30,294,42,19,-1,21,44,41,55,41,207,425,18,187,49,73,-1,45,93,41
25/07/2018,0,81,48,186,119,99,161,9,12,25,7,2,7,-1,52,65,33,10,2,94,46,193,199,39,173,28,105,12,53,13,117,24,undefined,7,12,114,20,7,-1,7,15,37,28,14,83,176,4,96,21,30,-1,11,29,10
25/07/2018,1,36,20,83,55,43,47,14,8,13,7,1,7,-1,15,38,21,10,6,29,61,122,100,14,29,20,54,11,34,11,92,8,undefined,7,7,94,13,5,-1,13,5,7,2,1,22,78,2,75,7,18,-1,21,36,10
25/07/2018,2,19,15,39,31,30,21,16,1,4,2,-1,9,-1,4,16,13,9,1,28,26,72,88,10,7,11,39,3,11,4,56,5,undefined,10,4,31,4,2,-1,-1,11,5,1,2,21,37,1,36,7,7,-1,3,9,11
25/07/2018,3,12,17,58,31,49,13,4,-1,1,3,-1,-1,-1,6,14,6,11,3,20,25,55,66,4,21,4,30,5,42,1,58,8,undefined,2,6,25,8,4,-1,3,1,5,1,1,22,45,3,24,6,20,-1,4,12,3
25/07/2018,4,21,6,35,35,62,38,8,6,12,8,-1,1,-1,26,8,3,13,4,12,21,57,40,8,22,12,26,4,49,6,26,12,undefined,2,5,27,3,12,-1,17,4,10,4,3,27,57,3,46,-1,8,-1,5,4,12
25/07/2018,5,56,15,106,74,138,263,28,48,170,23,2,11,-1,108,30,58,68,34,15,23,50,185,59,320,79,39,10,101,42,32,12,undefined,18,34,197,20,8,-1,28,32,16,6,4,51,243,9,77,20,18,-1,17,13,12
25/07/2018,6,107,65,183,170,407,886,147,138,1074,88,9,65,-1,284,86,167,197,188,28,27,101,621,252,988,234,129,41,409,141,80,22,undefined,85,66,884,67,10,-1,72,81,48,45,35,147,540,20,239,51,43,-1,51,40,75
25/07/2018,7,368,225,448,543,1071,1707,344,341,3019,367,34,137,-1,595,258,444,792,731,89,65,189,1423,766,2262,559,256,94,996,306,163,62,undefined,251,139,1517,222,59,-1,297,275,166,138,87,471,1396,71,534,141,58,-1,75,230,120
25/07/2018,8,981,615,919,1117,1996,4021,583,512,5478,667,52,321,-1,1519,787,959,1956,1674,161,161,357,2643,1452,4332,1221,514,211,1956,516,347,143,undefined,621,346,3451,818,121,-1,735,834,623,660,227,932,2674,228,1165,332,131,-1,124,738,334
25/07/2018,9,1051,711,769,1177,1367,2172,309,279,3206,490,44,201,-1,699,698,958,1236,906,182,152,343,1941,957,2854,881,589,164,1315,340,325,154,undefined,523,239,1973,658,132,-1,588,595,815,747,271,868,2396,314,1008,238,148,-1,157,583,295
25/07/2018,10,2069,959,1224,1612,1347,1422,217,175,1043,232,14,117,-1,682,858,1135,725,526,494,319,457,1643,666,1871,530,617,136,1178,346,483,196,undefined,275,180,1655,481,189,-1,446,598,736,752,294,888,2293,312,1052,335,151,-1,148,494,351
25/07/2018,11,2133,1492,1588,2129,1662,1333,221,263,921,278,35,183,-1,432,1117,1374,677,506,678,458,752,1907,588,1795,729,724,215,1591,423,586,208,undefined,208,172,1579,431,164,-1,434,695,954,750,307,1173,2595,250,1292,564,198,-1,167,627,443
