Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
22/08/2018,6,111,77,161,198,452,-1,161,136,1033,96,14,78,-1,296,101,192,200,182,33,29,95,597,259,1091,242,101,26,421,137,56,42,undefined,87,48,955,102,4,-1,88,83,43,34,23,161,569,24,222,44,42,-1,36,48,58
22/08/2018,7,354,260,380,534,1075,-1,333,343,2683,386,37,168,-1,635,339,440,809,760,97,97,141,1388,733,2460,540,237,72,903,353,195,69,undefined,243,161,1587,271,39,-1,331,258,182,151,72,443,1338,78,584,129,68,-1,136,257,139
22/08/2018,8,908,583,871,1033,1955,-1,564,506,4760,604,65,314,-1,1448,786,1034,1960,1781,170,178,322,2754,1492,4776,899,587,176,1758,575,415,139,undefined,631,289,3604,796,95,-1,831,801,581,584,210,1002,2736,270,1226,257,113,-1,178,691,425
22/08/2018,9,950,731,817,1331,1365,-1,284,308,2598,354,51,256,-1,743,738,1076,941,1003,201,166,370,1891,797,2927,593,667,138,1301,420,266,150,undefined,445,226,1987,624,91,-1,677,623,889,784,237,857,2328,301,962,238,134,-1,170,509,388
22/08/2018,10,1198,985,1189,1558,1381,-1,197,174,1201,202,24,123,-1,428,899,1107,431,572,415,257,533,1634,480,1664,437,712,137,1102,406,408,205,undefined,465,183,1266,519,174,-1,467,681,686,650,253,820,2278,244,1020,220,175,-1,176,508,266
22/08/2018,11,1812,1389,1458,1850,1743,-1,224,203,1021,301,32,218,-1,464,1085,1273,272,626,625,495,672,1845,468,1736,552,732,160,1463,452,542,212,undefined,178,167,1556,521,211,-1,450,763,897,680,267,995,2474,225,1284,285,183,-1,157,667,392
22/08/2018,12,3238,2462,2405,3009,2135,-1,369,570,2089,503,124,362,-1,621,1706,1953,464,975,1060,796,1514,2466,827,2486,980,1199,242,2168,613,1166,268,undefined,362,332,2988,1015,293,-1,1116,1275,1178,674,258,1927,3116,340,2000,383,301,-1,204,1041,420
22/08/2018,13,3320,2762,2371,3165,1844,-1,408,464,1879,388,115,401,-1,637,2001,2056,617,880,1067,724,1487,2833,808,2525,1183,1151,262,1679,800,1159,402,undefined,325,293,2905,975,261,-1,1082,1047,990,761,301,2085,3502,382,2216,400,283,-1,248,1071,390
22/08/2018,14,2856,2018,2246,2776,1688,-1,346,256,1244,258,44,197,-1,568,1802,1604,286,680,971,530,1022,2499,530,1919,986,692,160,1414,653,757,287,undefined,202,206,2013,661,195,-1,521,667,914,652,258,1634,3276,243,1774,331,249,-1,197,862,374
22/08/2018,15,2788,1963,2209,2810,2223,-1,279,231,1684,295,32,168,-1,657,1939,1612,330,738,900,450,950,2598,483,2354,948,678,172,2139,687,700,245,undefined,235,212,2100,535,188,-1,384,690,959,714,329,1694,3396,275,1885,377,149,-1,164,798,403
22/08/2018,16,2796,1961,2432,2964,2334,-1,343,333,3206,567,43,262,-1,975,2037,1421,607,1089,942,503,1099,3125,691,3878,995,801,246,1799,737,806,224,undefined,431,181,2814,620,154,-1,448,508,964,964,288,1764,3703,332,2189,447,254,-1,188,811,494
22/08/2018,17,3555,2147,2851,3214,3184,-1,548,579,4620,825,90,424,-1,1811,2409,1717,1199,1765,1178,643,1183,4067,1176,5123,1373,1286,296,2495,919,1025,306,undefined,595,355,3954,810,209,-1,603,626,1091,1130,423,2155,4573,384,2599,979,567,-1,351,915,736
22/08/2018,18,2524,1387,2695,2467,2110,-1,379,369,1866,417,68,312,-1,1043,2202,1017,682,838,1228,759,1207,3268,606,2874,1026,1627,288,1681,594,998,378,undefined,267,195,3182,516,231,-1,337,505,816,860,359,1606,3365,319,1976,1377,1027,-1,273,700,563
22/08/2018,19,1423,678,2431,1662,1212,-1,143,165,583,188,54,261,-1,509,1541,559,304,283,1188,834,988,2201,281,1394,413,1709,264,1092,314,851,399,undefined,109,77,1980,251,221,-1,149,325,508,543,230,1092,2009,224,1531,1262,1207,-1,354,549,384
22/08/2018,20,783,373,1953,1137,908,-1,86,157,341,99,44,196,-1,333,1232,359,181,134,1033,688,817,1804,281,1031,281,1507,251,502,183,772,458,undefined,45,69,1428,205,172,-1,80,140,402,386,178,969,1620,152,1091,877,1024,-1,260,444,303
22/08/2018,21,550,259,1535,997,770,-1,82,87,184,86,89,228,-1,357,798,329,128,65,801,546,694,1432,255,838,224,1102,164,430,160,674,329,undefined,63,53,1220,218,162,-1,95,136,274,268,119,766,1412,112,835,528,656,-1,170,322,185
22/08/2018,22,305,177,967,461,732,-1,48,51,110,73,23,77,-1,270,531,172,95,84,439,394,552,1021,184,519,163,552,119,493,77,465,219,undefined,55,56,823,106,63,-1,112,302,193,136,84,472,753,71,544,246,352,-1,155,174,112
22/08/2018,23,168,43,539,263,260,-1,17,19,75,45,21,43,-1,192,197,71,53,41,247,142,302,627,106,266,62,209,41,146,51,279,119,undefined,22,27,434,42,46,-1,45,33,127,89,55,205,445,39,224,89,69,-1,52,105,92
23/08/2018,0,77,29,249,117,126,-1,14,12,34,8,6,19,-1,55,78,37,32,12,131,58,169,218,55,86,51,125,24,63,22,170,36,undefined,10,10,165,21,12,-1,63,8,121,76,59,79,224,14,99,19,29,-1,20,19,33
23/08/2018,1,51,24,89,64,41,-1,3,4,12,10,6,9,-1,24,52,47,10,6,63,56,179,87,22,48,23,73,2,28,12,96,20,undefined,3,6,80,10,4,-1,13,7,104,75,73,49,93,11,72,9,32,-1,2,18,15
23/08/2018,2,31,14,70,30,30,-1,9,3,3,1,-1,1,-1,12,43,31,7,8,40,21,89,89,23,57,4,53,8,17,4,71,4,undefined,3,3,42,10,2,-1,2,4,21,15,12,21,52,-1,49,11,23,-1,7,14,8
23/08/2018,3,20,14,50,15,46,-1,1,1,7,2,1,-1,-1,3,8,4,9,5,28,45,62,58,11,47,3,51,5,43,1,36,3,undefined,5,3,25,3,4,-1,1,2,4,5,4,15,44,2,33,7,15,-1,4,20,2
23/08/2018,4,16,16,43,32,48,-1,12,2,7,-1,1,2,-1,38,10,9,20,5,26,57,41,56,6,29,13,29,1,54,7,39,8,undefined,10,8,18,1,9,-1,6,5,18,5,3,13,69,2,28,3,10,-1,4,11,7
23/08/2018,5,48,28,127,82,116,-1,36,39,172,26,6,28,-1,94,53,30,71,36,38,13,58,178,41,305,67,83,5,99,40,29,12,undefined,17,43,185,23,12,-1,68,23,10,7,3,38,265,5,80,11,30,-1,9,19,8
23/08/2018,6,137,78,192,180,456,-1,212,126,953,100,13,73,-1,264,86,235,219,196,38,27,112,624,242,1064,202,165,30,480,156,57,17,undefined,89,69,899,78,16,-1,66,95,51,28,12,137,512,34,193,34,66,-1,38,54,67
23/08/2018,7,363,241,422,536,1132,-1,433,361,2728,319,42,199,-1,648,365,581,838,824,106,75,195,1512,680,2431,510,302,79,1117,318,179,85,undefined,276,155,1712,245,36,-1,318,310,175,135,77,487,1406,88,535,142,118,-1,110,209,149
23/08/2018,8,988,662,915,1187,2009,-1,559,525,4785,516,61,348,-1,1443,692,1223,2142,1824,199,160,397,2754,1554,4683,899,684,188,2010,549,441,129,undefined,673,293,3518,728,112,-1,815,848,664,640,227,1055,2688,223,1247,300,176,-1,213,684,407
23/08/2018,9,1035,756,896,1146,1438,-1,369,269,2854,358,28,209,-1,702,749,1008,886,1029,252,168,429,1952,924,2960,578,721,184,1463,400,292,185,undefined,473,227,2053,565,80,-1,726,664,724,738,247,865,2242,284,1095,319,221,-1,128,611,329
23/08/2018,10,1511,1012,1318,1634,1282,-1,228,180,1237,277,33,186,-1,604,866,1137,390,669,473,281,657,1647,555,1710,456,876,202,1219,351,423,193,undefined,288,178,1623,513,128,-1,469,598,752,638,188,884,2268,214,1127,357,264,-1,184,462,326
23/08/2018,11,2121,1454,1530,1819,1431,-1,318,230,1117,212,43,204,-1,567,1288,1367,388,566,734,347,771,1838,584,1764,585,1196,279,1425,518,567,234,undefined,248,205,1874,432,198,-1,478,515,1057,688,235,1142,2286,259,1412,490,450,-1,210,583,364
23/08/2018,12,3353,2583,2434,3066,1760,-1,594,731,2229,543,117,485,-1,699,1672,2102,645,936,1133,846,1424,2540,966,2540,962,1646,350,1513,813,1232,376,undefined,375,323,3327,1072,346,-1,1134,945,1102,725,253,1892,3392,415,2215,581,545,-1,289,958,414
23/08/2018,13,3671,2885,2391,3394,1874,-1,482,635,2000,461,141,510,-1,763,1984,2320,669,865,1142,786,1501,2826,877,2576,1208,1680,342,1535,728,1048,462,undefined,290,305,3020,1114,357,-1,1196,878,1306,781,356,2175,3615,466,2354,582,632,-1,283,1093,433
23/08/2018,14,3095,2131,2318,2858,1808,-1,235,266,1295,292,64,256,-1,653,1816,1825,382,694,1003,470,1027,2571,517,2139,992,1143,243,1445,658,776,308,undefined,283,242,2305,705,202,-1,534,558,864,515,269,1715,3337,294,1927,491,383,-1,210,859,371
23/08/2018,15,2952,2182,2270,2938,1939,-1,295,269,1825,328,60,222,-1,653,2107,1549,391,773,953,492,983,2677,519,2567,934,747,213,1611,558,810,273,undefined,258,216,2265,533,193,-1,372,639,965,735,316,1645,3531,230,1781,332,255,-1,212,749,453
23/08/2018,16,3033,2094,2553,2963,2192,-1,436,379,3109,615,54,312,-1,987,2143,1422,344,1284,929,499,979,3348,723,3796,1053,679,184,1747,638,674,251,undefined,417,229,2965,600,179,-1,428,495,950,864,291,1851,3870,267,2217,303,193,-1,181,797,502
23/08/2018,17,3608,2275,2848,3327,3477,-1,618,611,4105,817,103,459,-1,1759,2518,1659,762,2204,1122,594,1263,4160,1130,4930,1268,811,236,2564,903,948,331,undefined,623,355,4593,893,242,-1,583,707,1123,981,404,2096,4545,382,2645,312,221,-1,201,909,710
23/08/2018,18,3089,1663,2820,2706,2664,-1,481,408,1999,421,113,346,-1,1042,2110,1097,607,907,1305,838,1359,3327,589,2882,924,812,190,2059,628,1050,393,undefined,288,203,3420,444,238,-1,411,522,862,803,333,1701,3641,265,2043,334,153,-1,157,765,571
23/08/2018,19,1878,987,2349,1921,1480,-1,399,160,621,176,68,255,-1,477,1665,558,313,304,1290,852,1052,2331,302,1519,338,623,160,1705,318,1008,379,undefined,154,140,1871,321,226,-1,212,316,526,515,206,1182,2411,220,1531,234,134,-1,142,620,360
23/08/2018,20,1447,719,2132,1506,953,-1,141,121,429,97,56,185,-1,342,1450,578,207,142,1101,640,980,1868,342,1053,280,523,128,615,230,821,429,undefined,89,97,1439,259,259,-1,118,234,318,294,136,1213,1820,94,1078,176,142,-1,124,478,207
23/08/2018,21,924,352,1766,1692,1033,-1,129,87,230,75,41,172,-1,365,980,335,143,113,869,585,787,1624,264,801,219,468,110,616,135,815,402,undefined,78,60,1410,221,174,-1,111,143,225,303,123,848,1631,89,1010,129,103,-1,114,439,173
23/08/2018,22,372,259,1180,1010,1115,-1,520,56,150,51,36,121,-1,272,550,182,141,129,514,428,624,1247,198,537,206,337,72,975,126,577,249,undefined,82,168,956,180,104,-1,101,226,151,143,62,475,1123,86,519,108,74,-1,83,265,120
23/08/2018,23,215,102,724,566,345,-1,22,20,57,15,13,48,-1,207,255,97,66,55,311,213,496,766,99,286,76,218,39,166,52,412,106,undefined,33,38,433,103,43,-1,40,48,91,87,37,244,659,47,278,69,52,-1,48,100,60
24/08/2018,0,104,65,291,210,175,-1,35,9,21,7,3,29,-1,74,90,50,26,27,163,77,290,247,64,99,40,142,16,85,23,165,41,undefined,11,13,266,43,35,-1,45,23,35,10,5,103,290,12,168,29,25,-1,20,75,32
24/08/2018,1,74,49,200,144,53,-1,6,1,17,1,3,12,-1,20,55,45,7,8,120,58,174,130,42,50,12,139,9,46,14,111,40,undefined,9,9,107,41,18,-1,10,9,10,9,5,50,136,6,108,17,34,-1,14,26,26
24/08/2018,2,48,32,161,106,61,-1,6,3,4,3,-1,5,-1,21,39,18,9,6,63,70,164,103,18,56,17,56,7,27,9,94,7,undefined,7,5,38,22,22,-1,16,12,10,7,4,32,118,-1,81,9,24,-1,11,28,8
24/08/2018,3,37,23,92,57,56,-1,17,2,2,1,-1,3,-1,13,43,15,2,1,29,71,147,96,8,25,10,72,4,49,4,79,12,undefined,1,4,45,28,7,-1,2,8,13,1,1,28,73,-1,57,7,22,-1,1,11,9
24/08/2018,4,15,24,49,45,56,49,16,1,12,4,1,4,-1,31,17,7,19,2,12,35,90,93,9,27,24,43,3,49,10,31,16,undefined,10,8,72,19,6,-1,8,3,9,4,3,25,76,5,54,2,7,-1,15,7,11
24/08/2018,5,36,24,82,108,113,247,45,42,156,12,3,8,-1,103,27,29,70,23,8,54,73,190,53,298,77,67,9,96,43,43,29,undefined,12,34,199,30,11,-1,15,19,15,10,6,66,210,3,87,7,21,-1,9,18,10
24/08/2018,6,118,72,154,188,395,904,142,147,914,100,18,69,-1,257,89,149,201,172,20,31,101,641,228,1018,218,152,49,442,121,63,28,undefined,74,57,893,75,14,-1,73,82,56,32,17,146,524,26,227,62,75,-1,40,60,65
24/08/2018,7,318,200,381,461,982,1655,262,285,2445,303,44,181,-1,622,333,599,714,612,108,75,201,1373,715,2255,505,366,71,946,317,134,90,undefined,261,103,1552,202,56,-1,272,274,146,152,78,446,1245,48,515,138,100,-1,85,184,253
24/08/2018,8,909,658,872,1111,1795,3640,464,510,4473,633,41,267,-1,1370,773,894,1799,1501,177,162,403,2553,1478,4438,828,829,172,1793,467,339,153,undefined,589,299,3255,694,133,-1,766,778,552,549,213,1059,2417,231,1193,269,127,-1,164,576,390
24/08/2018,9,1132,758,962,1294,1258,2180,294,322,2827,424,45,212,-1,791,794,940,1213,745,229,189,459,1849,898,3013,528,738,221,1337,437,259,179,undefined,433,216,2034,531,104,-1,695,652,683,665,217,954,2170,275,1125,318,212,-1,164,523,358
24/08/2018,10,1508,1133,1210,1748,1305,1313,272,212,1238,259,46,265,-1,448,907,1095,705,378,365,314,599,1747,568,1714,580,881,247,1435,448,356,199,undefined,251,194,1546,441,117,-1,510,552,781,649,230,1048,2456,225,1233,421,307,-1,150,430,325
24/08/2018,11,2178,1702,1693,2053,1625,1408,463,264,1170,259,68,258,-1,622,1184,1355,781,359,678,414,791,2046,607,1737,746,1239,237,1501,742,607,211,undefined,218,190,1839,554,223,-1,420,618,975,630,220,1225,2812,268,1429,410,501,-1,213,585,414
24/08/2018,12,3522,2972,2555,3348,2243,2297,706,774,2462,556,121,528,-1,770,1944,2118,1577,564,1358,915,1642,2587,1109,2816,1117,1856,345,1934,820,1122,404,undefined,416,297,3653,1292,325,-1,951,950,1134,809,258,2063,3240,332,2199,657,670,-1,264,1007,530
24/08/2018,13,3820,3362,2668,3536,2689,2416,541,676,2240,538,135,523,-1,912,2088,2280,1732,581,1320,857,1740,3001,1131,2652,1174,1862,342,2242,925,1221,445,undefined,497,380,3938,1082,335,-1,1044,962,1204,793,362,2447,3733,445,2613,714,690,-1,281,1014,539
24/08/2018,14,3258,2472,2279,3078,2176,2151,422,367,1473,287,81,312,-1,620,1870,1800,867,471,1041,538,1132,2694,663,2372,1078,1250,232,1851,877,895,299,undefined,242,217,2864,623,269,-1,532,637,909,675,249,1954,3320,270,2023,515,460,-1,222,684,460
24/08/2018,15,3330,2219,2444,3187,2368,2525,380,305,1737,355,66,266,-1,822,2006,1569,806,520,1031,546,1116,2953,598,2686,1202,1190,260,1818,750,779,265,undefined,304,203,2977,560,231,-1,467,567,948,868,330,1827,3631,235,2141,507,324,-1,211,705,599
24/08/2018,16,3502,2376,2570,3312,3104,3239,510,454,3110,594,85,322,-1,1097,2247,1653,724,934,1081,541,1170,3423,862,3758,1330,1008,273,2249,875,860,297,undefined,412,228,3556,686,187,-1,538,551,895,838,311,1990,4028,248,2414,454,275,-1,179,767,462
24/08/2018,17,4325,2576,3166,3800,3900,4563,623,660,3596,646,81,425,-1,1637,2525,1812,1200,1330,1364,729,1552,4141,1070,4651,1661,879,265,3010,957,1249,414,undefined,539,399,4775,914,246,-1,613,752,1176,955,423,2364,4805,265,2889,366,177,-1,205,956,737
24/08/2018,18,3705,1942,3222,3501,3448,3266,461,372,1560,383,87,448,-1,1048,2470,1191,618,601,1670,1196,1713,3284,511,2797,1447,842,244,2792,591,1333,507,undefined,236,214,4059,583,294,-1,473,516,651,643,331,1984,3954,186,2284,335,152,-1,189,1026,469
24/08/2018,19,2824,1248,2939,2605,2743,2042,223,215,521,221,89,277,-1,665,1895,761,345,285,1772,1392,1491,2384,346,1558,727,662,176,2753,345,1627,583,undefined,169,179,2962,409,362,-1,297,398,383,365,174,1656,3000,96,1649,207,140,-1,144,877,302
