Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary
27/03/2019,20,1006,500,2378,1637,1526,1281,-1,126,263,115,141,418,-1,440,1317,507,306,206,1149,761,1150,2238,262,1127,400,758,163,779,-1,928,568,undefined,120,128,1662,277,284,579,132,240,304,173,107,-1,-1,144,904,391,167,455,151,510,312,-1,387,432,579,121,1961
27/03/2019,21,624,345,1717,1062,1956,1111,-1,136,171,82,96,350,-1,329,1011,321,186,111,890,641,892,1867,182,781,385,552,158,1066,-1,632,438,undefined,79,77,1421,215,177,443,74,172,266,278,103,-1,-1,69,669,241,143,329,140,385,222,-1,278,207,443,129,1573
27/03/2019,22,402,268,1099,727,1738,917,-1,69,106,57,69,203,-1,326,528,200,185,127,599,496,614,1669,165,575,251,339,104,1189,-1,582,224,undefined,137,333,1156,103,75,333,101,370,152,124,56,-1,-1,71,504,150,118,183,78,215,123,-1,192,192,333,50,1328
27/03/2019,23,194,91,680,388,601,572,-1,63,71,30,25,94,-1,222,201,137,86,70,301,192,517,967,104,321,155,248,55,264,-1,341,107,undefined,59,85,583,78,26,203,46,62,71,83,44,-1,-1,41,315,76,91,58,80,154,71,-1,62,69,203,26,722
28/03/2019,0,85,58,311,180,216,258,-1,12,17,17,8,27,-1,81,88,46,30,22,180,125,278,328,29,157,56,140,24,97,-1,189,49,undefined,23,15,178,27,13,62,10,27,58,32,24,-1,-1,10,152,37,91,32,44,47,37,-1,45,34,62,26,236
28/03/2019,1,53,28,155,61,80,74,-1,5,15,10,1,15,-1,19,40,14,17,11,62,51,154,213,21,37,28,99,14,42,-1,138,14,undefined,7,8,77,24,13,62,9,9,84,51,47,-1,-1,2,85,21,43,38,26,30,19,-1,30,12,62,6,69
28/03/2019,2,18,14,82,22,48,134,-1,2,5,8,5,13,-1,14,26,6,7,7,47,29,55,94,12,32,38,56,2,27,-1,64,10,undefined,7,3,33,5,4,25,7,6,7,8,8,-1,-1,-1,48,9,27,1,16,27,6,-1,6,15,25,7,33
28/03/2019,3,21,11,48,27,53,265,-1,4,5,2,2,8,-1,7,26,15,4,3,44,40,69,70,13,22,11,49,4,48,-1,80,5,undefined,2,2,30,10,1,13,8,5,5,2,3,-1,-1,-1,30,4,13,1,13,10,3,-1,10,6,13,4,30
28/03/2019,4,6,10,46,23,48,61,-1,11,6,1,3,3,-1,46,23,7,9,2,23,41,60,48,18,26,26,42,5,53,-1,66,6,undefined,9,12,26,2,12,22,12,4,6,2,1,-1,-1,-1,23,9,11,16,7,4,8,-1,5,14,22,8,38
28/03/2019,5,41,22,71,73,125,270,-1,42,112,23,13,24,-1,108,29,55,97,40,26,36,65,163,48,272,76,78,11,106,-1,32,12,undefined,20,30,185,22,6,129,16,23,28,11,5,-1,-1,5,88,11,35,3,12,17,8,-1,17,75,129,9,190
28/03/2019,6,142,80,186,235,461,985,-1,136,646,86,27,73,-1,330,76,255,279,204,58,24,116,769,253,1130,294,136,39,488,-1,83,41,undefined,100,53,855,81,17,345,134,115,46,24,11,-1,-1,30,209,67,49,29,79,80,25,-1,58,541,345,30,461
28/03/2019,7,402,221,357,496,1174,1868,-1,448,2450,369,68,238,-1,747,297,485,816,801,225,54,208,1614,744,2516,706,337,114,1182,7,145,91,undefined,252,156,1442,259,80,1262,363,272,198,247,88,-1,-1,61,546,213,111,76,69,201,146,-1,136,2166,1262,56,1083
28/03/2019,8,1083,709,1045,1727,2219,3892,-1,635,3731,595,91,408,-1,1456,824,1113,1583,1270,641,174,503,3916,1475,4756,1475,685,258,2074,25,473,146,undefined,544,446,2792,878,122,2501,890,778,679,711,239,-1,-1,219,1481,377,155,166,205,787,396,-1,452,3768,2501,53,3317
28/03/2019,9,1374,785,1080,1731,1824,2615,-1,362,3367,523,61,263,-1,779,1023,1068,1540,1100,376,207,496,2716,1355,3664,864,844,247,1701,14,444,148,undefined,574,504,1883,739,170,2186,980,1046,627,780,222,-1,-1,275,1347,515,203,201,220,681,368,-1,516,3607,2186,42,2533
28/03/2019,10,1607,1141,1142,1804,1701,1456,-1,193,1121,336,74,212,-1,523,889,1109,969,582,482,215,494,2001,625,1959,585,982,252,1315,42,375,182,undefined,251,255,1311,636,156,1411,709,734,731,796,313,-1,-1,301,1088,572,257,288,241,486,367,-1,436,1415,1411,81,2307
28/03/2019,11,2146,1495,1532,1956,1814,1480,-1,239,954,281,39,215,-1,481,1081,1397,1748,556,844,342,622,2362,548,1889,632,1184,317,1311,52,582,205,undefined,257,183,1322,573,214,1324,703,778,1063,813,273,-1,-1,291,1435,682,370,294,304,587,423,-1,543,1245,1324,67,2228
28/03/2019,12,3443,2831,2346,3162,2446,2135,-1,695,1847,562,119,370,-1,663,1849,2201,1983,734,1420,641,1337,3261,1179,2897,1055,1939,344,1774,18,1091,270,undefined,368,347,2683,1042,342,1720,1173,1064,1016,925,319,-1,-1,453,2134,766,544,380,412,1015,412,-1,778,2445,1720,79,2995
28/03/2019,13,3726,2886,2411,3500,2882,2335,-1,606,1484,547,131,489,-1,678,1994,2351,1845,808,1812,716,1400,3597,1120,2844,1102,2151,360,1902,3,1027,428,undefined,406,459,2749,1078,360,1818,1263,1053,1231,1119,330,-1,-1,517,2392,738,570,415,404,1075,538,-1,965,2174,1818,55,3285
28/03/2019,14,3038,2128,2326,3116,2461,2174,-1,258,1001,316,73,251,-1,662,1755,1634,952,617,1535,494,931,3220,656,2215,897,1222,289,1811,2,701,323,undefined,298,316,1871,760,232,1372,633,776,872,681,204,-1,-1,340,1816,477,364,377,286,841,449,-1,683,1264,1372,85,3115
28/03/2019,15,3006,2374,2402,2944,2708,2483,-1,292,1530,345,60,234,-1,783,1723,1550,763,665,1117,488,923,3310,581,2763,1182,835,231,1845,-1,730,262,undefined,261,261,2049,649,208,1543,505,685,1003,631,230,-1,-1,259,1756,426,193,383,242,814,393,-1,601,1599,1543,50,3216
28/03/2019,16,3073,2209,2653,3272,3281,3632,-1,450,2902,453,69,313,-1,1165,2109,1640,886,1051,1005,452,1135,3622,898,3872,1410,878,198,2377,-1,763,281,undefined,412,324,2259,719,199,2020,692,579,1007,330,256,-1,-1,268,1806,336,157,425,219,890,532,-1,712,2800,2020,72,3521
28/03/2019,17,3815,2581,2951,3882,5130,5078,-1,796,4112,589,111,561,-1,2032,2464,1804,1555,1728,1293,704,1332,5016,2227,5055,1908,912,270,3474,-1,1061,387,undefined,718,557,3849,975,256,2784,801,923,1158,418,388,-1,-1,339,2240,419,146,567,236,939,804,-1,876,4204,2784,71,4755
28/03/2019,18,3327,2115,3125,3479,4630,3406,-1,508,2018,460,116,547,-1,1483,2403,1443,974,931,1590,975,1449,4331,1735,3294,1503,912,259,3559,-1,1149,391,undefined,695,538,3210,663,248,1789,489,612,822,379,289,-1,-1,256,2068,395,218,630,208,842,659,-1,773,2000,1789,72,4322
28/03/2019,19,2424,1319,2572,2447,3447,2031,-1,252,691,221,146,519,-1,754,1812,742,484,349,1466,885,1230,3212,873,1570,649,756,199,2368,-1,1099,500,undefined,251,297,2269,364,303,958,204,432,447,252,166,-1,-1,187,1385,260,157,579,182,664,344,-1,550,746,958,108,2773
28/03/2019,20,1724,862,2448,1971,2738,1696,-1,176,333,148,108,449,-1,493,1538,574,310,235,1395,905,1177,2784,421,1036,435,666,172,1855,-1,1039,600,undefined,155,165,1858,280,261,677,120,287,379,246,111,-1,-1,141,1191,223,131,539,164,506,309,-1,456,337,677,141,2585
28/03/2019,21,982,500,2383,1813,3535,1466,-1,129,191,123,131,371,-1,430,1213,427,245,142,1102,618,1097,2336,250,924,405,540,135,2335,-1,836,445,undefined,170,207,1733,262,193,500,91,178,270,227,85,-1,-1,85,968,166,84,402,153,454,237,-1,333,289,500,105,2350
28/03/2019,22,611,307,1522,1204,2245,1166,-1,106,200,49,65,212,-1,643,676,354,370,220,799,630,817,2033,280,784,404,421,136,1152,-1,624,328,undefined,503,706,2187,224,137,427,120,487,115,108,58,-1,-1,66,656,149,59,212,106,306,148,-1,204,231,427,51,1890
28/03/2019,23,252,125,877,700,790,664,-1,34,97,44,22,82,-1,270,323,168,98,69,470,315,524,1091,106,439,220,255,69,396,-1,444,154,undefined,48,62,687,96,23,205,53,63,66,65,34,-1,-1,39,300,77,107,68,67,169,71,-1,119,167,205,46,881
29/03/2019,0,158,90,389,396,327,282,-1,32,27,18,18,53,-1,97,127,59,30,29,209,111,367,525,57,154,132,200,28,115,-1,288,74,undefined,19,30,303,59,13,147,9,30,28,21,15,-1,-1,5,179,32,109,26,36,100,42,-1,54,59,147,26,393
29/03/2019,1,68,47,277,262,142,141,-1,7,20,14,7,20,-1,42,79,74,16,12,132,125,264,305,50,58,47,147,18,58,-1,227,29,undefined,9,17,209,73,17,53,7,16,16,14,10,-1,-1,4,153,18,65,18,19,63,24,-1,28,26,53,5,189
29/03/2019,2,34,43,137,133,66,78,-1,11,8,3,1,11,-1,38,64,19,15,16,55,71,173,142,25,24,38,75,9,43,-1,94,11,undefined,11,11,30,26,5,51,2,13,8,3,2,-1,-1,2,86,11,36,13,21,25,13,-1,12,10,51,16,98
29/03/2019,3,40,32,112,80,82,53,-1,4,17,7,-1,12,-1,19,23,28,16,6,34,83,126,141,17,32,18,67,6,50,-1,93,9,undefined,14,14,52,30,2,36,2,5,7,2,4,-1,-1,2,75,6,22,2,10,22,10,-1,17,17,36,12,84
29/03/2019,4,27,22,49,63,80,69,-1,3,7,3,2,7,-1,31,30,15,23,4,29,33,84,122,10,39,24,51,11,67,-1,45,22,undefined,13,21,67,29,7,26,9,5,10,1,2,-1,-1,2,59,18,27,10,8,15,4,-1,6,10,26,3,86
29/03/2019,5,25,27,99,92,138,277,-1,52,104,19,9,21,-1,104,41,82,109,33,16,21,52,224,48,289,101,68,11,117,-1,29,23,undefined,13,36,190,30,13,95,24,31,14,12,9,-1,-1,4,91,16,16,8,12,18,3,-1,13,68,95,4,171
29/03/2019,6,144,71,175,247,441,860,-1,132,578,80,32,72,-1,279,79,137,245,185,59,31,120,739,270,1125,264,163,37,403,-1,82,29,undefined,113,75,842,80,14,354,130,99,53,39,25,-1,-1,19,211,65,53,25,42,52,25,-1,53,462,354,32,286
29/03/2019,7,394,222,379,510,1181,1778,-1,338,2094,344,69,201,-1,699,300,415,945,775,184,63,213,1508,694,2455,680,379,118,953,-1,119,60,undefined,252,139,1311,238,51,1159,328,330,237,244,100,-1,-1,55,553,160,114,64,69,229,142,-1,131,1894,1159,57,-1
29/03/2019,8,953,565,838,1090,2423,3943,-1,518,4314,595,83,360,-1,1437,744,986,2125,1820,339,168,383,2935,1795,4570,1278,672,182,2042,-1,301,130,undefined,604,346,2910,687,124,2314,807,827,612,658,214,-1,-1,241,1169,344,160,150,175,703,340,-1,398,4321,2314,43,-1
29/03/2019,9,1173,773,773,1290,1845,2268,-1,275,2792,541,40,263,-1,840,748,1002,1588,1100,265,139,394,2187,1037,3075,860,1469,189,1603,1,313,156,undefined,498,272,1859,630,142,1707,792,757,770,716,257,-1,-1,292,1018,371,232,257,199,511,421,-1,396,2923,1707,33,-1
29/03/2019,10,1540,1214,1132,1644,1777,1297,-1,212,980,301,55,201,-1,509,828,1127,908,648,743,212,499,1883,621,1865,777,1281,179,1358,4,444,140,undefined,353,281,1535,534,152,1317,567,760,730,724,280,-1,-1,207,1119,432,278,300,243,506,342,-1,440,1310,1317,46,-1
29/03/2019,11,2043,1703,1470,2228,2128,1502,-1,229,887,292,47,244,-1,565,1126,1474,846,510,1140,367,804,2318,522,1746,800,1151,206,1485,3,632,217,undefined,329,243,1600,529,196,1358,553,767,922,693,248,-1,-1,275,1369,592,351,377,289,589,322,-1,514,1043,1358,70,-1
29/03/2019,12,3416,2860,2519,3384,2999,2226,-1,594,1919,617,98,477,-1,738,1869,2159,1699,676,1419,834,1666,3206,1232,2935,1232,1888,317,1954,2,1123,342,undefined,387,344,2834,1157,420,2088,1359,1055,1054,844,307,-1,-1,373,2156,718,503,545,366,1041,426,-1,874,2549,2088,94,-1
29/03/2019,13,3886,3091,2643,3753,2835,2304,-1,557,1627,578,120,477,-1,732,1853,2220,1682,679,1477,722,1575,3446,1101,2771,1177,1837,258,1962,34,1131,427,undefined,365,390,2503,1319,344,1826,1415,1043,1172,717,350,-1,-1,448,2327,669,531,535,299,1065,462,-1,935,2135,1826,65,-1
29/03/2019,14,3179,2300,2334,3219,2876,2239,-1,367,1046,282,75,300,-1,680,1883,1768,1068,522,1077,536,943,3018,743,2306,1076,1342,199,1956,45,839,277,undefined,332,290,2002,725,321,1303,711,806,920,463,300,-1,-1,282,1812,557,322,422,281,828,423,-1,616,1301,1303,62,-1
29/03/2019,15,3054,2332,2409,3017,3035,2659,-1,285,1473,314,73,280,-1,820,1906,1481,849,613,1034,485,929,3357,683,2736,1375,1101,222,1953,-1,717,320,undefined,266,210,2025,619,226,1481,548,701,993,620,316,-1,-1,279,1876,464,292,545,223,724,483,-1,599,1452,1481,50,-1
29/03/2019,16,3486,2545,2647,3392,3348,3447,-1,476,3209,437,60,320,-1,1260,2091,1537,983,1064,1122,459,1092,3751,997,3706,1612,977,234,2065,-1,872,302,undefined,485,340,2428,670,280,2124,665,734,963,646,350,-1,-1,242,2102,391,180,510,215,828,540,-1,628,2774,2124,52,-1
29/03/2019,17,3980,2703,3416,3921,4656,4744,-1,641,2822,423,66,385,-1,1625,2538,1686,1327,1574,1403,837,1313,3927,1108,4275,1611,837,247,2790,2,1129,354,undefined,431,186,3564,983,323,2594,748,782,1232,435,246,-1,-1,319,2482,357,211,552,226,1007,688,-1,864,3413,2594,80,-1
29/03/2019,18,2789,2166,3414,3616,4298,3127,-1,325,1271,228,60,396,-1,1001,2243,1446,916,720,1688,1134,1536,3310,646,2594,1283,722,195,2986,-1,1280,496,undefined,254,131,3025,671,333,1398,465,551,792,307,160,-1,-1,213,1865,314,97,635,231,837,334,-1,779,1432,1398,38,-1
29/03/2019,19,2147,1447,3079,2728,2890,1984,-1,239,495,204,68,253,-1,654,1721,984,512,320,1854,1442,1490,2560,389,1577,975,623,143,2021,-1,1236,562,undefined,113,81,1965,501,359,959,384,438,395,152,128,-1,-1,119,1488,208,114,643,223,826,258,-1,527,588,959,69,-1
29/03/2019,20,1546,1155,2709,2467,2623,1651,-1,150,270,100,35,157,-1,509,1438,750,382,224,1489,1412,1494,2152,246,1120,631,536,142,2083,1,1266,593,undefined,99,79,1569,384,347,682,230,384,462,98,67,-1,-1,76,1082,222,142,575,141,710,200,-1,477,345,682,92,-1
29/03/2019,21,947,588,2553,2079,2547,1346,-1,117,156,90,24,118,-1,456,1365,472,264,141,1264,988,1256,1978,213,861,444,475,98,1705,-1,1232,601,undefined,77,98,1195,325,314,534,126,276,366,93,56,-1,-1,70,1010,139,82,438,116,577,162,-1,312,189,534,51,-1
29/03/2019,22,569,388,2099,1587,2252,1292,-1,62,141,69,31,130,-1,472,942,433,209,148,1111,844,1037,1582,190,731,384,392,98,1656,-1,1158,491,undefined,79,131,1227,377,248,482,183,380,253,70,52,-1,-1,42,671,144,139,315,113,443,131,-1,262,210,482,32,-1
29/03/2019,23,409,363,1569,1290,1019,969,-1,57,97,56,16,87,-1,382,590,325,162,120,724,640,987,1381,152,571,274,296,54,524,-1,884,321,undefined,51,48,838,457,94,337,155,93,177,61,42,-1,-1,24,551,76,88,151,71,425,96,-1,203,123,337,28,-1
30/03/2019,0,244,179,1019,843,704,609,-1,28,37,39,15,64,-1,271,285,118,56,42,533,390,771,826,63,273,168,211,40,219,-1,600,158,undefined,36,28,542,251,43,203,61,45,57,33,28,-1,-1,12,378,39,91,42,80,280,49,-1,140,76,203,31,-1
30/03/2019,1,140,120,625,615,293,323,-1,17,28,12,4,35,-1,177,264,83,46,22,328,236,634,556,73,190,132,144,26,84,-1,454,82,undefined,11,13,283,276,10,141,25,31,49,18,14,-1,-1,16,237,34,67,19,23,167,31,-1,61,34,141,258,-1
30/03/2019,2,109,92,365,414,147,206,-1,6,14,3,2,16,-1,107,111,51,12,10,207,145,398,437,38,102,70,132,36,63,-1,308,26,undefined,11,13,154,175,16,64,7,18,33,9,7,-1,-1,1,175,30,44,5,30,91,12,-1,36,18,64,279,-1
30/03/2019,3,67,79,271,282,107,130,-1,3,12,10,7,10,-1,81,110,38,14,9,168,219,372,324,28,75,28,101,18,56,-1,270,17,undefined,7,7,65,145,4,49,3,27,53,7,4,-1,-1,13,114,26,26,5,13,74,22,-1,25,24,49,396,-1
30/03/2019,4,35,39,169,110,71,108,-1,2,15,-1,5,9,-1,85,42,38,11,8,47,89,282,220,6,71,25,116,10,41,-1,178,18,undefined,10,14,53,56,6,27,8,7,61,2,1,-1,-1,-1,91,13,27,7,18,32,5,-1,15,21,27,118,-1
30/03/2019,5,43,245,95,142,110,118,-1,10,32,5,10,9,-1,66,28,19,20,16,42,97,135,158,32,140,20,69,9,67,-1,66,4,undefined,9,16,50,9,9,41,8,20,53,4,4,-1,-1,1,94,9,29,11,10,16,10,-1,7,19,41,87,-1
30/03/2019,6,47,57,101,135,105,196,-1,28,70,10,7,25,-1,81,31,168,55,11,39,41,78,240,43,347,90,90,29,88,-1,93,13,undefined,59,25,140,29,12,112,28,29,90,3,3,-1,-1,4,93,59,25,9,38,21,14,-1,16,50,112,104,-1
30/03/2019,7,91,81,161,213,210,378,-1,58,65,29,23,32,-1,118,67,209,95,43,50,59,45,368,90,545,183,196,57,151,-1,97,47,undefined,30,8,344,44,15,194,54,66,75,21,13,-1,-1,16,132,85,58,35,90,43,23,-1,58,79,194,148,-1
30/03/2019,8,270,209,279,357,420,473,-1,67,99,63,4,44,-1,164,146,52,187,71,70,36,49,804,159,830,335,412,121,326,-1,117,71,undefined,42,25,415,92,76,389,142,203,268,48,31,-1,-1,76,289,205,118,79,97,110,36,-1,150,189,389,226,-1
30/03/2019,9,672,523,436,813,818,754,-1,98,140,70,7,92,-1,248,290,64,218,104,194,125,131,1224,207,1081,312,719,267,635,-1,200,108,undefined,75,70,645,157,122,650,213,319,337,120,74,-1,-1,61,616,346,207,253,170,273,78,-1,229,231,650,430,-1
30/03/2019,10,1295,1110,718,1355,1230,1090,-1,138,160,99,15,123,-1,361,480,751,239,130,323,243,345,1426,269,1292,568,1072,325,869,-1,357,169,undefined,127,73,853,173,185,842,214,331,234,135,66,-1,-1,100,907,534,308,332,188,388,111,-1,363,291,842,500,-1
30/03/2019,11,2118,1653,1132,2190,1837,1139,-1,142,149,86,21,146,-1,376,728,1038,265,170,702,528,617,1804,221,1364,688,1494,400,1352,-1,580,204,undefined,113,79,1193,140,166,939,169,441,323,170,93,-1,-1,113,1302,668,417,520,274,551,96,-1,450,333,939,653,-1
30/03/2019,12,2818,2193,1738,2531,2266,1219,-1,177,188,81,33,199,-1,396,1089,1285,277,158,1121,775,839,2084,254,1407,868,1739,371,1786,-1,709,220,undefined,103,115,1292,210,213,996,151,428,320,159,86,-1,-1,171,1592,861,493,620,350,624,147,-1,516,385,996,902,-1
30/03/2019,13,3144,2398,1987,2593,2388,1364,-1,223,181,98,68,190,-1,410,1335,1533,258,235,1321,830,921,2303,245,1358,1057,1693,418,2070,-1,812,308,undefined,110,97,1300,160,268,1008,169,595,404,185,113,-1,-1,174,1705,802,432,566,267,781,143,-1,621,612,1008,982,-1
30/03/2019,14,3573,2563,2272,2975,2625,1703,-1,225,221,149,77,404,-1,623,1748,1497,366,189,1410,624,1216,2757,303,1648,1257,1613,350,2242,-1,845,301,undefined,149,162,2072,237,325,1297,144,383,327,199,128,-1,-1,126,1931,764,491,654,352,646,173,-1,557,1369,1297,930,-1
30/03/2019,15,3896,2888,2521,3107,2858,1814,-1,348,230,153,77,758,-1,659,1766,1479,367,183,1348,656,1306,2883,329,2012,1402,1365,349,2239,-1,910,460,undefined,141,181,2095,229,340,1621,137,369,240,162,114,-1,-1,120,2072,765,385,663,252,601,157,-1,588,5821,1621,1007,-1
30/03/2019,16,3719,2635,2525,3045,3357,1839,-1,323,175,140,63,742,-1,649,1720,1445,330,216,1380,747,1438,2750,295,1895,1449,915,221,2734,-1,914,420,undefined,145,141,2018,222,294,1369,188,404,219,212,141,-1,-1,121,1959,473,239,626,211,741,154,-1,483,5707,1369,1084,-1
30/03/2019,17,3173,2036,2532,2872,2712,1889,-1,245,144,101,58,253,-1,724,1635,1122,450,173,1565,1021,1431,2753,284,1392,1141,716,178,1839,-1,1019,521,undefined,154,132,2109,194,373,863,239,422,288,182,131,-1,-1,158,1719,312,147,650,155,732,229,-1,517,578,863,1082,-1
30/03/2019,18,2599,1500,2763,2709,2835,1582,-1,191,150,111,39,313,-1,589,1537,922,493,219,1640,1348,1553,2418,271,1344,926,714,205,2221,-1,1242,450,undefined,120,164,2132,223,379,812,263,388,322,156,82,-1,-1,92,1534,293,114,642,166,655,203,-1,611,786,812,1150,-1
30/03/2019,19,2357,886,2914,2181,2360,1418,-1,348,240,275,76,972,-1,503,1587,827,406,148,1690,1605,1673,2336,348,1773,534,659,171,1909,-1,1353,652,undefined,158,154,2058,255,468,2299,233,383,153,153,100,-1,-1,100,1453,218,140,699,204,623,178,-1,550,5626,2299,1489,-1
30/03/2019,20,899,530,2712,2011,2095,1346,-1,94,102,97,44,340,-1,526,1310,668,343,147,1444,1581,1640,1974,221,871,461,577,138,1343,-1,1368,626,undefined,108,162,1812,272,500,942,163,210,150,88,44,-1,-1,63,1012,202,116,568,151,565,147,-1,402,728,942,1371,-1
30/03/2019,21,574,491,2215,1797,2032,1041,-1,59,70,96,22,122,-1,367,993,470,201,80,1098,1117,1268,1609,177,681,227,456,99,1558,-1,1319,639,undefined,66,73,1108,263,358,535,174,184,119,67,34,-1,-1,39,728,182,59,452,113,546,153,-1,363,229,535,1003,-1
30/03/2019,22,417,423,1746,1224,1197,1020,-1,47,56,25,25,83,-1,350,773,402,236,99,1038,895,990,1413,186,837,164,351,81,567,-1,1118,506,undefined,76,91,938,286,191,465,109,484,85,50,24,-1,-1,43,563,121,78,300,149,456,101,-1,280,152,465,665,-1
30/03/2019,23,347,238,1486,1289,744,845,-1,38,53,61,13,110,-1,357,454,345,127,90,681,1122,972,1128,146,703,175,299,77,335,-1,1028,296,undefined,46,42,663,295,103,340,66,151,46,63,30,-1,-1,25,485,120,61,138,99,479,77,-1,236,111,340,443,-1
31/03/2019,0,264,173,853,648,504,569,-1,41,34,40,14,70,-1,308,337,114,99,19,450,570,716,718,87,382,150,230,28,140,-1,690,129,undefined,48,61,487,292,25,242,74,63,23,22,18,-1,-1,15,341,45,61,35,73,375,59,-1,122,79,242,273,-1
31/03/2019,1,180,127,639,912,289,408,-1,11,21,14,9,30,-1,230,181,123,39,23,313,208,644,507,78,221,135,196,32,70,-1,495,61,undefined,18,16,291,214,20,147,46,34,20,18,18,-1,-1,4,299,38,49,17,32,251,43,-1,98,48,147,229,-1
31/03/2019,2,121,99,430,495,149,230,-1,10,27,6,5,16,-1,151,130,56,38,15,189,147,514,375,43,93,71,131,17,40,-1,370,22,undefined,15,26,166,213,10,106,22,22,8,9,5,-1,-1,6,184,22,45,10,25,184,12,-1,54,33,106,156,-1
31/03/2019,3,115,64,334,233,120,182,-1,14,21,8,3,7,-1,128,80,27,15,11,180,234,455,402,23,92,55,98,12,44,-1,285,29,undefined,4,18,128,85,7,73,19,13,6,4,4,-1,-1,1,154,22,43,10,12,155,11,-1,42,21,73,170,-1
31/03/2019,4,62,42,185,201,96,127,-1,2,21,6,-1,3,-1,105,51,41,21,7,102,104,219,277,18,98,21,116,16,27,-1,209,24,undefined,9,13,65,71,16,49,17,8,10,3,1,-1,-1,-1,131,15,35,24,26,59,16,-1,25,16,49,101,-1
31/03/2019,5,43,36,119,142,74,122,-1,3,10,-1,1,5,-1,77,53,33,5,7,31,93,275,203,31,80,35,63,8,41,-1,165,10,undefined,10,17,60,28,7,57,7,7,8,1,2,-1,-1,4,85,11,38,6,7,47,3,-1,12,22,57,72,-1
31/03/2019,6,62,37,68,148,88,211,-1,14,28,8,24,20,-1,125,33,31,28,14,22,44,70,266,36,175,46,78,15,92,-1,87,44,undefined,29,15,105,19,5,91,61,22,24,2,2,-1,-1,-1,89,37,25,9,27,35,17,-1,22,24,91,85,-1
31/03/2019,7,72,37,100,187,126,269,-1,32,41,29,9,38,-1,100,56,64,57,13,39,41,82,368,47,343,98,197,35,137,-1,85,157,undefined,32,32,230,27,22,153,21,17,23,11,5,-1,-1,18,128,84,44,20,40,54,20,-1,40,37,153,69,-1
31/03/2019,8,202,143,200,278,300,365,-1,100,90,40,14,83,-1,176,113,138,125,56,89,55,124,661,100,661,184,344,73,339,-1,120,168,undefined,39,40,476,48,96,303,89,108,62,43,24,-1,-1,29,285,179,92,48,106,141,52,-1,103,187,303,224,-1
31/03/2019,9,616,417,465,640,794,637,-1,144,138,64,40,201,-1,263,240,402,173,83,155,114,194,1057,159,794,293,783,154,761,-1,233,351,undefined,69,60,805,123,188,485,118,162,226,98,59,-1,-1,61,566,312,266,132,183,263,101,-1,188,200,485,324,-1
31/03/2019,10,1255,881,769,1161,1423,962,-1,187,134,113,47,330,-1,541,491,693,282,146,411,333,329,1383,248,1256,508,1123,278,1400,-1,372,384,undefined,110,158,1249,155,198,856,114,293,237,104,66,-1,-1,108,949,558,374,364,270,330,119,-1,284,470,856,480,-1
31/03/2019,11,1918,1381,1118,1820,2052,1205,-1,236,148,97,73,504,-1,471,843,901,296,132,712,545,625,1812,244,1249,760,1402,339,1930,-1,558,612,undefined,83,133,1655,178,298,939,118,346,224,140,106,-1,-1,96,1110,736,516,514,255,478,109,-1,411,1056,939,542,-1
31/03/2019,12,2817,1894,1887,2280,2662,1449,-1,303,180,139,119,893,-1,504,1157,1143,342,174,1269,749,927,2299,211,1427,919,1801,505,2265,-1,820,433,undefined,116,126,1789,162,405,1133,116,496,248,173,153,-1,-1,153,1594,979,508,574,300,528,139,-1,506,4419,1133,891,-1
31/03/2019,13,3022,2142,2365,2678,2915,1500,-1,290,206,88,111,541,-1,556,1487,1106,385,193,1500,960,1094,2675,194,1211,1099,1969,498,2622,-1,930,486,undefined,138,215,1943,172,427,815,140,616,306,138,108,-1,-1,184,1861,988,600,639,380,848,225,-1,701,1228,815,988,-1
31/03/2019,14,3298,2368,2276,2885,2951,1664,-1,251,168,64,55,410,-1,700,1497,1152,315,179,1304,839,1060,2641,232,1274,1138,1821,378,2433,-1,890,470,undefined,139,152,1930,189,377,756,124,407,204,122,118,-1,-1,131,1898,785,471,733,324,694,177,-1,530,529,756,1064,-1
