Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14,380 Elizabeth St,La Trobe St (North)
20/10/2019,1,198,95,534,780,266,481,8,-1,24,24,2,21,-1,212,223,96,-1,15,192,326,723,638,94,186,357,141,31,116,48,715,158,undefined,-1,18,306,267,20,undefined,57,31,15,15,15,286,16,324,38,103,14,32,326,29,undefined,130,26,181,2,-1,84,387,96
20/10/2019,2,122,79,365,747,184,247,3,-1,16,12,2,7,-1,151,156,60,-1,14,121,154,456,460,35,97,314,109,24,55,11,462,45,undefined,-1,18,184,282,34,undefined,28,18,9,8,3,192,4,144,22,85,9,17,230,26,undefined,52,14,120,-1,-1,75,256,65
20/10/2019,3,64,76,387,620,156,177,1,-1,12,-1,4,12,-1,102,164,64,-1,6,133,165,453,397,35,107,190,102,13,63,35,422,18,undefined,-1,15,74,166,4,undefined,10,13,3,3,2,150,10,155,10,56,3,20,209,15,undefined,33,13,78,2,-1,49,184,47
20/10/2019,4,71,36,183,504,78,143,7,-1,3,1,1,-1,-1,98,56,38,-1,2,60,144,258,248,44,81,108,73,3,50,14,290,18,undefined,-1,7,34,74,8,undefined,5,15,5,3,1,106,-1,91,15,22,15,9,95,9,undefined,46,16,38,-1,-1,24,177,53
20/10/2019,5,42,33,117,492,93,134,5,-1,8,4,1,1,-1,98,38,26,-1,9,22,39,180,255,58,94,73,58,15,44,20,303,7,undefined,-1,14,47,42,8,undefined,3,11,2,2,-1,66,1,99,18,36,3,2,35,5,undefined,18,3,51,-1,-1,14,78,34
20/10/2019,6,28,33,88,227,104,228,15,-1,35,3,14,19,-1,137,29,32,-1,8,19,26,104,350,62,130,175,95,11,69,27,134,18,undefined,-1,21,110,12,5,undefined,14,15,11,4,3,91,2,130,30,47,8,10,21,13,undefined,19,19,60,5,-1,26,86,19
20/10/2019,7,73,47,156,139,186,261,56,-1,46,25,34,70,-1,113,63,62,-1,16,23,57,82,416,52,342,237,145,32,183,65,141,37,undefined,-1,51,223,48,13,undefined,25,55,20,19,15,98,9,224,69,67,30,29,56,32,undefined,42,29,123,22,-1,52,107,18
20/10/2019,8,211,128,263,279,359,490,114,-1,95,52,40,180,-1,215,137,156,-1,44,42,57,100,695,128,556,529,384,62,331,285,156,70,undefined,-1,42,483,101,37,undefined,88,292,40,30,22,213,28,477,134,123,62,61,118,33,undefined,102,62,220,53,-1,159,208,53
20/10/2019,9,618,344,480,525,704,738,138,5,124,50,58,258,-1,280,248,389,-1,83,98,121,187,1108,194,742,1000,850,157,545,888,256,116,undefined,-1,62,828,105,91,undefined,102,184,68,70,52,349,40,570,292,278,134,169,198,77,undefined,185,81,438,96,-1,266,400,68
20/10/2019,10,1371,900,735,1072,1217,1049,355,4,91,86,95,340,-1,458,570,699,-1,130,287,330,380,1474,231,972,1561,1130,282,1139,954,390,185,undefined,-1,133,1150,163,108,undefined,162,262,136,81,62,624,80,945,513,355,287,216,363,115,undefined,360,104,658,171,-1,510,626,121
20/10/2019,11,2079,1301,1266,1817,1851,1426,1133,15,112,62,110,405,-1,497,793,948,-1,106,545,656,591,1814,253,1095,2204,1498,386,1666,1887,626,263,undefined,-1,98,1542,129,156,undefined,128,387,160,90,47,796,70,1210,674,560,401,272,407,125,undefined,385,139,694,207,-1,518,861,182
20/10/2019,12,2818,1798,1964,2446,2304,1630,273,9,134,62,104,418,-1,555,1246,1204,-1,138,1037,1043,963,2104,208,991,2445,1767,459,1922,1081,854,318,undefined,-1,148,1694,151,308,undefined,93,624,211,95,55,1177,83,1477,784,520,596,324,546,122,undefined,486,137,728,237,-1,647,1113,189
20/10/2019,13,3092,2014,2192,2746,2571,1753,301,11,104,39,117,393,-1,666,1523,1339,-1,137,1049,1109,1100,2464,257,932,2663,1828,468,2046,1347,945,417,undefined,-1,168,1696,212,381,undefined,146,582,247,95,60,1442,137,1972,934,607,639,365,842,174,undefined,591,155,695,282,-1,716,1276,237
20/10/2019,14,3228,2385,2342,2794,2557,1816,455,4,160,64,113,419,-1,645,1680,1212,-1,128,975,829,996,2614,217,1051,2992,1776,430,1997,1218,867,456,undefined,-1,122,1936,149,252,undefined,162,368,252,99,60,1609,121,1911,855,560,633,343,676,181,undefined,536,169,699,285,-1,806,1703,299
20/10/2019,15,3252,2310,2255,2726,2648,1957,2257,9,108,42,115,431,-1,770,1756,1277,-1,102,903,856,1059,2747,240,1100,2959,1370,338,2036,800,907,472,undefined,-1,156,1932,147,260,undefined,91,381,248,68,65,1607,81,1833,735,364,654,276,613,132,undefined,495,158,761,258,-1,886,1740,281
20/10/2019,16,2987,2051,2149,2347,2294,1810,1947,3,114,41,89,388,-1,667,1706,905,-1,109,883,733,1006,2506,205,1229,2642,978,267,1866,1593,827,456,undefined,-1,122,1539,125,242,undefined,96,600,205,70,46,1589,92,1826,657,288,668,186,679,165,undefined,454,175,731,241,-1,782,1692,262
20/10/2019,17,2685,1594,2137,2194,1640,1482,164,7,115,33,89,305,-1,588,1653,696,-1,106,1026,927,976,2531,277,1174,2421,658,214,1022,621,938,408,undefined,-1,96,1409,125,307,undefined,98,243,206,72,58,1256,108,1741,331,202,564,133,693,175,undefined,558,187,666,235,-1,791,1846,266
20/10/2019,18,1961,987,2037,1778,1378,1393,255,12,152,64,82,344,-1,547,1543,527,-1,91,1111,977,965,2136,179,1009,1551,585,220,774,372,883,497,undefined,-1,103,1275,141,293,undefined,85,419,242,67,65,1325,99,1445,253,122,563,168,576,188,undefined,420,160,575,205,-1,737,1673,256
20/10/2019,19,1345,518,2186,1345,1522,1215,327,5,95,40,95,313,-1,422,1310,276,-1,71,946,1043,964,2007,189,739,752,512,136,1087,287,775,484,undefined,-1,61,1140,117,283,undefined,79,406,190,84,56,1029,71,1215,190,176,381,208,432,167,undefined,439,106,448,134,-1,629,1590,215
20/10/2019,20,717,377,1948,1141,1143,1017,70,-1,99,39,47,266,-1,367,1027,280,-1,97,763,826,836,1723,188,647,575,504,102,539,207,710,474,undefined,-1,56,1016,141,241,undefined,61,158,121,50,54,1036,70,923,146,120,432,166,344,149,undefined,264,93,384,6,-1,446,1467,233
20/10/2019,21,405,237,1254,742,776,858,38,-1,63,31,21,160,-1,331,822,171,-1,17,562,479,649,1248,134,471,400,378,78,387,103,601,378,undefined,-1,30,736,109,213,undefined,93,101,115,55,48,664,50,641,126,130,261,85,229,120,undefined,206,81,351,4,-1,312,1173,170
20/10/2019,22,240,115,886,458,959,635,36,-1,65,15,23,102,-1,224,523,139,-1,34,277,360,456,1072,109,462,247,347,80,615,82,445,268,undefined,-1,44,432,61,102,undefined,39,250,119,62,37,372,37,369,115,96,133,100,193,108,undefined,169,63,244,1,-1,327,884,125
20/10/2019,23,150,76,488,244,252,451,8,-1,24,17,8,84,-1,188,214,72,-1,13,212,208,342,634,67,254,160,206,48,135,28,317,119,undefined,-1,13,206,56,41,undefined,40,30,81,61,29,195,24,204,62,102,49,52,81,66,undefined,66,36,188,2,-1,123,514,102
21/10/2019,0,75,33,266,128,156,136,3,-1,13,1,12,30,-1,44,73,27,-1,15,103,115,179,262,30,114,73,146,19,95,13,182,65,undefined,-1,18,91,9,19,undefined,18,16,49,12,6,54,22,123,20,91,14,25,52,30,undefined,44,15,104,1,-1,67,242,53
21/10/2019,1,46,38,133,60,64,49,7,-1,4,7,1,12,-1,27,42,16,-1,12,58,49,131,163,9,37,71,69,13,32,13,183,32,undefined,-1,2,45,10,7,undefined,7,5,23,9,8,34,12,63,17,46,3,27,34,38,undefined,24,6,44,1,-1,36,154,29
21/10/2019,2,17,13,66,33,34,57,5,-1,11,1,-1,3,-1,15,32,1,-1,10,40,21,56,72,49,33,33,67,15,22,7,67,26,undefined,-1,3,25,6,5,undefined,6,8,18,5,6,14,2,25,18,39,2,9,12,10,undefined,10,3,29,-1,-1,16,114,15
21/10/2019,3,14,11,56,36,60,35,4,-1,3,-1,6,12,-1,10,39,8,-1,3,18,25,54,73,17,19,18,49,3,37,1,82,38,undefined,-1,4,4,9,5,undefined,4,13,3,3,1,15,-1,29,9,32,2,4,15,4,undefined,11,6,13,1,-1,23,81,30
21/10/2019,4,17,14,23,33,51,39,9,-1,11,2,5,4,-1,21,18,5,-1,2,8,4,46,64,9,32,39,48,11,55,7,58,17,undefined,-1,10,14,2,11,undefined,13,11,5,1,1,33,1,18,12,31,9,4,7,2,undefined,8,6,17,-1,-1,27,55,14
21/10/2019,5,16,19,60,62,151,258,34,-1,93,29,3,23,-1,93,30,64,-1,40,19,17,59,176,48,293,117,40,6,92,20,68,12,undefined,-1,34,121,10,11,undefined,32,32,13,5,2,44,6,79,11,29,2,4,25,5,undefined,21,75,114,1,-1,26,110,8
21/10/2019,6,112,64,203,188,422,1141,111,4,601,107,23,80,-1,277,101,215,-1,193,34,30,74,688,247,1017,436,114,28,354,90,94,39,undefined,-1,55,665,86,7,undefined,102,79,27,26,17,155,12,219,38,41,19,67,63,47,undefined,104,489,437,33,-1,92,318,37
21/10/2019,7,339,228,329,508,1053,1872,379,61,2233,390,72,223,-1,663,302,443,-1,745,84,87,163,1471,717,2437,1140,243,75,929,266,163,58,undefined,-1,124,958,219,41,undefined,344,324,120,98,50,438,64,539,130,34,80,70,235,117,undefined,211,1749,1181,118,-1,322,599,56
21/10/2019,8,843,540,683,1047,2124,4223,666,46,4493,631,88,379,-1,1391,653,847,-1,1738,135,218,342,2777,1435,4621,2038,472,159,1855,440,376,183,undefined,-1,249,1922,756,124,undefined,954,958,412,405,107,956,165,1115,254,92,184,137,645,312,undefined,408,4082,2355,388,-1,837,1322,120
21/10/2019,9,884,562,641,1146,1541,2169,258,17,2662,483,51,222,-1,742,600,946,-1,886,133,170,309,1961,828,2885,1009,549,123,1172,227,308,132,undefined,-1,239,1122,628,106,undefined,803,622,442,453,161,688,232,911,210,91,220,147,517,360,undefined,434,2471,1591,310,-1,752,1077,131
21/10/2019,10,1247,991,864,1569,2228,1211,152,17,804,297,37,168,-1,424,1217,1071,-1,520,268,279,415,1804,506,1632,847,536,155,1370,383,355,248,undefined,-1,169,873,491,148,undefined,464,577,485,300,127,778,172,1091,257,101,280,127,384,254,undefined,487,913,1045,364,-1,825,937,161
21/10/2019,11,1664,1301,1152,1976,1617,1344,184,47,705,211,52,150,-1,426,893,1277,-1,386,439,525,614,2047,539,1908,1042,640,138,1203,483,590,225,undefined,-1,218,1099,490,171,undefined,503,736,666,464,139,1008,207,1313,230,111,341,184,523,362,undefined,547,730,1057,337,-1,879,1059,191
21/10/2019,12,2730,2558,1884,2798,2745,2059,356,41,1442,383,128,493,-1,617,1505,1969,-1,605,848,1026,1366,2948,1007,2452,1578,1151,204,1831,886,967,339,undefined,-1,284,2382,989,342,undefined,1302,1038,743,656,189,1908,279,1918,351,208,473,227,1038,405,undefined,735,1846,1487,560,-1,1278,1617,228
21/10/2019,13,3338,2887,2034,3103,2276,2351,370,-1,1282,420,137,466,-1,694,1733,2214,-1,613,872,940,1466,3316,1038,2355,1789,1138,204,1920,737,1018,386,undefined,-1,318,2447,933,300,undefined,1285,866,935,769,235,2223,299,2301,385,249,520,263,1018,474,undefined,831,1542,1719,396,-1,1233,1725,295
21/10/2019,14,2763,2196,1813,2627,2673,1866,193,-1,863,291,58,279,-1,522,1558,1650,-1,421,762,614,1021,3032,710,1946,1687,703,169,2004,789,696,222,undefined,-1,202,1555,622,241,undefined,596,577,625,531,203,1710,209,1890,313,190,462,192,886,370,undefined,670,819,1151,271,-1,1189,1609,267
21/10/2019,15,2857,2052,1987,2501,2264,2406,195,-1,1324,336,64,255,-1,662,1612,1423,-1,613,720,647,917,3525,601,2518,1964,657,172,1888,711,727,258,undefined,-1,235,1703,485,220,undefined,402,530,650,512,223,1620,204,1781,245,182,397,170,755,388,undefined,589,954,1313,421,-1,1173,1631,294
21/10/2019,16,2927,1963,1982,2680,2285,3328,317,-1,3209,607,75,321,-1,1057,1834,1381,-1,1072,764,440,958,4035,820,3774,2151,672,216,1987,858,687,249,undefined,-1,255,1860,617,167,undefined,642,638,665,399,239,1499,200,1840,316,167,423,187,710,388,undefined,580,1948,1825,429,-1,1232,1943,283
21/10/2019,17,3212,1987,2495,3086,3387,5393,657,-1,4156,657,133,479,-1,2031,2271,1372,-1,1765,981,678,1266,4723,1259,5153,2946,842,375,2640,1125,876,370,undefined,-1,380,2903,780,276,undefined,721,535,804,357,325,2061,259,2327,422,194,491,249,821,723,undefined,777,2722,2447,422,-1,1497,2430,279
21/10/2019,18,2638,1359,2253,2384,2366,3034,492,-1,1852,294,122,465,-1,1122,1850,963,-1,765,940,807,1162,3617,583,2732,2137,833,219,1578,852,882,454,undefined,-1,226,2482,472,340,undefined,322,404,516,231,216,1712,210,1826,279,153,523,218,712,432,undefined,585,1055,1385,322,-1,1198,2133,356
21/10/2019,19,1691,719,2084,1674,1402,1722,211,1,578,153,80,363,-1,599,1462,486,-1,254,923,824,1055,2688,339,1410,1230,659,145,736,369,811,446,undefined,-1,108,1438,243,272,undefined,143,316,391,186,155,1166,162,1479,206,159,488,170,559,307,undefined,466,486,745,178,-1,861,1687,278
21/10/2019,20,878,435,1948,1244,1151,1358,139,-1,273,85,70,322,-1,449,1140,392,-1,130,761,702,960,2183,310,1043,597,584,143,504,227,739,379,undefined,-1,83,1120,239,250,undefined,100,200,275,177,112,948,95,849,181,108,381,95,410,267,undefined,387,225,541,9,-1,753,1483,260
21/10/2019,21,525,218,1342,872,844,975,70,-1,123,65,45,197,-1,302,865,317,-1,78,502,513,745,1573,201,779,550,443,157,447,119,599,258,undefined,-1,61,856,151,167,undefined,76,98,218,126,65,712,79,694,192,157,328,101,330,197,undefined,230,99,397,10,-1,546,1329,208
21/10/2019,22,290,176,862,538,576,787,32,-1,114,29,27,97,-1,245,490,166,-1,78,390,335,432,1065,118,599,466,305,73,235,77,389,187,undefined,-1,53,552,62,76,undefined,63,57,161,101,71,582,58,385,102,123,182,80,174,98,undefined,126,86,301,7,-1,378,857,163
21/10/2019,23,101,65,466,227,234,460,25,-1,40,9,18,60,-1,167,244,76,-1,42,203,164,268,628,72,275,221,198,51,121,42,247,91,undefined,-1,25,199,49,45,undefined,37,25,101,46,34,228,30,249,48,97,62,58,78,64,undefined,76,33,181,5,-1,226,545,135
22/10/2019,0,61,47,220,113,125,146,3,-1,17,7,10,20,-1,57,65,19,-1,24,123,33,173,196,37,117,93,163,17,37,19,177,46,undefined,-1,8,107,18,11,undefined,16,17,57,25,12,58,10,128,21,78,26,32,35,51,undefined,32,14,99,7,-1,115,233,76
22/10/2019,1,53,14,101,51,53,53,5,-1,9,2,4,3,-1,16,66,23,-1,6,84,33,83,105,18,36,96,95,10,24,12,100,25,undefined,-1,6,43,6,13,undefined,5,8,11,4,3,51,5,50,12,61,12,28,15,16,undefined,12,3,51,5,-1,38,158,53
22/10/2019,2,11,11,65,30,32,35,6,-1,8,1,-1,8,-1,17,28,8,-1,7,47,6,77,67,4,23,36,73,4,21,6,52,9,undefined,-1,1,18,3,7,undefined,1,2,5,1,1,10,-1,33,7,37,2,15,17,8,undefined,13,5,28,1,-1,25,79,27
22/10/2019,3,18,14,30,26,38,27,6,-1,3,5,3,3,-1,14,26,10,-1,3,14,14,63,53,15,20,28,21,2,29,-1,32,4,undefined,-1,4,18,3,3,undefined,-1,3,3,1,1,19,-1,41,11,33,-1,5,4,5,undefined,11,7,18,-1,-1,21,75,28
22/10/2019,4,6,14,34,29,68,66,5,-1,8,-1,-1,2,-1,29,11,8,-1,4,22,9,35,61,5,10,36,50,7,65,8,42,13,undefined,-1,5,25,4,10,undefined,2,5,9,2,4,17,1,31,6,26,6,21,5,4,undefined,2,4,13,-1,-1,28,33,21
22/10/2019,5,21,24,60,77,136,269,34,-1,97,45,7,29,-1,108,40,44,-1,41,15,15,45,191,54,322,125,83,17,104,39,45,14,undefined,-1,45,170,15,9,undefined,23,25,10,7,3,39,1,97,16,32,8,10,27,4,undefined,17,82,115,3,-1,29,132,6
22/10/2019,6,115,91,205,234,467,1104,141,9,585,87,35,94,-1,299,109,236,-1,192,41,26,69,749,262,1047,524,172,64,346,117,85,30,undefined,-1,80,835,72,16,undefined,130,83,56,41,29,150,16,254,95,45,17,52,55,68,undefined,113,462,424,38,-1,91,320,36
22/10/2019,7,310,246,321,542,1174,2029,528,80,2399,378,70,212,-1,785,308,434,63,844,79,125,170,1558,829,2598,1283,371,153,964,330,155,68,undefined,-1,140,1171,229,42,undefined,449,332,146,156,50,442,64,569,207,84,95,65,297,105,undefined,184,1552,1287,111,-1,313,632,57
22/10/2019,8,839,600,752,1167,2229,4194,685,27,4748,716,123,425,-1,1391,712,971,2095,1771,165,197,360,2814,1473,4652,2101,784,276,1972,459,380,196,undefined,-1,286,2262,768,131,undefined,993,988,427,369,156,1037,193,1248,406,158,171,141,648,330,undefined,405,3594,2464,467,-1,871,1444,107
22/10/2019,9,817,611,755,1208,1536,2398,255,11,3008,515,55,244,-1,770,683,926,1658,1062,146,214,344,2043,853,2893,1215,865,327,1339,593,303,137,undefined,-1,245,1159,603,105,undefined,856,663,619,510,160,738,234,1101,382,211,204,156,514,366,undefined,422,2380,1618,430,-1,802,1163,149
22/10/2019,10,1382,1031,965,1652,1397,1334,217,8,885,293,43,187,-1,506,755,1183,936,637,234,301,519,1935,653,1801,1051,902,282,1321,357,395,215,undefined,-1,194,1034,526,119,undefined,518,645,515,572,179,889,210,979,445,259,254,141,484,310,undefined,364,894,1116,348,-1,900,952,187
22/10/2019,11,1886,1552,1371,1928,1485,1363,195,63,767,238,69,209,-1,560,909,1428,941,442,493,496,713,2218,675,1702,1152,1141,272,1273,809,633,181,undefined,-1,176,1114,513,156,undefined,544,689,722,655,170,1155,221,1318,550,396,270,237,495,369,undefined,479,662,1153,374,-1,915,1134,200
22/10/2019,12,3226,2838,2126,2862,1974,2347,464,136,1432,504,180,581,-1,760,1687,2178,1921,698,1010,910,1446,3286,1190,2636,1949,1775,385,1368,728,1008,312,undefined,-1,363,2924,1140,297,undefined,1348,1182,782,789,231,2096,364,2054,778,638,404,289,989,446,undefined,784,1646,1662,332,-1,1381,1692,268
22/10/2019,13,3513,3205,2156,3172,2214,2583,414,46,1338,451,140,504,-1,779,1711,2223,1971,676,977,966,1376,3449,1262,2445,2119,1842,334,1754,872,1090,372,undefined,-1,392,2947,1145,325,undefined,1209,981,840,803,215,2292,315,2188,654,587,437,308,1033,498,undefined,868,1398,1715,258,-1,1296,1673,274
22/10/2019,14,3022,2295,1984,2774,2096,1956,290,3,1052,326,72,302,-1,654,1725,1749,1102,536,840,548,993,3049,721,2002,1737,1069,324,1745,824,820,265,undefined,-1,265,1850,735,243,undefined,634,618,666,650,208,1738,252,1827,520,280,409,257,924,338,undefined,573,637,1231,272,-1,1230,1556,307
22/10/2019,15,2903,2201,2038,2740,2113,2532,216,-1,1426,307,61,331,-1,678,1685,1549,931,516,695,569,1058,3275,658,2599,2009,740,284,1759,612,720,226,undefined,-1,208,1637,549,168,undefined,465,671,845,573,242,1727,184,1760,489,209,321,161,789,393,undefined,590,757,1400,458,-1,1327,1635,224
22/10/2019,16,2960,2103,2087,2856,2507,3458,444,-1,3234,691,90,403,-1,1096,1805,1389,944,1143,854,544,1089,4205,885,3818,2432,835,277,1901,860,721,266,undefined,-1,287,1985,627,175,undefined,628,628,741,455,269,1558,213,1884,373,180,404,195,735,454,undefined,634,1986,1976,490,-1,1284,1991,221
22/10/2019,17,3519,2145,2473,3245,3817,5586,751,-1,4195,637,133,535,-1,1992,2319,1415,1648,1660,993,754,1366,4832,1442,5231,3235,948,279,3012,1129,1023,473,undefined,-1,426,3234,834,247,undefined,843,561,808,267,318,2108,307,2455,397,219,479,214,933,631,undefined,833,2185,2568,481,-1,1437,2507,313
22/10/2019,18,2769,1584,2442,2890,3118,3200,558,-1,1970,317,171,537,-1,1130,2052,995,863,823,1075,809,1340,3797,771,2979,2337,848,333,2583,982,987,388,undefined,-1,258,2588,508,196,undefined,384,443,667,215,294,1828,182,1886,399,159,471,179,680,480,undefined,667,881,1499,364,-1,1177,2137,286
22/10/2019,19,1796,806,2478,1864,2059,1837,272,-1,618,166,121,468,-1,597,1668,556,390,287,1008,891,1182,2806,380,1476,1308,703,233,1374,483,884,479,undefined,-1,161,1686,277,246,undefined,197,434,428,154,173,1366,169,1459,258,149,528,161,546,395,undefined,537,388,776,297,-1,828,1780,298
22/10/2019,20,921,452,2077,1442,1489,1389,123,-1,238,99,86,347,-1,511,1392,416,282,178,867,769,973,2357,313,970,880,639,153,817,251,782,393,undefined,-1,102,1350,212,293,undefined,111,210,294,133,112,1044,144,1126,211,179,410,147,438,258,undefined,392,224,577,14,-1,707,1535,280
22/10/2019,21,487,300,1594,1060,1349,1082,65,-1,139,68,67,245,-1,385,1009,266,183,69,686,621,789,1874,265,779,696,486,98,815,181,658,307,undefined,-1,59,1127,140,177,undefined,128,135,211,149,111,923,77,760,156,111,246,103,415,183,undefined,241,129,483,17,-1,597,1365,215
22/10/2019,22,340,149,975,666,1446,834,49,-1,96,42,48,136,-1,303,657,197,146,52,406,359,559,1284,220,495,536,355,91,1298,173,467,236,undefined,-1,105,862,100,91,undefined,69,84,170,137,72,542,67,458,125,139,176,106,207,118,undefined,184,82,341,8,-1,429,973,196
22/10/2019,23,158,94,610,295,354,532,22,-1,40,38,25,57,-1,213,250,95,65,32,291,210,363,760,98,318,390,214,40,159,35,319,117,undefined,-1,27,296,43,45,undefined,31,31,82,53,22,241,29,301,46,100,21,72,115,88,undefined,99,48,189,5,-1,238,590,111
23/10/2019,0,83,36,232,116,189,215,7,-1,20,6,6,19,-1,72,97,40,25,10,132,70,196,265,68,152,140,136,24,129,18,165,44,undefined,-1,11,209,18,10,undefined,19,17,43,29,8,88,13,120,34,99,13,31,32,59,undefined,33,26,101,-1,-1,97,282,89
23/10/2019,1,48,22,148,84,63,84,4,-1,11,4,2,8,-1,18,51,13,15,6,71,48,165,127,45,39,86,98,19,40,12,165,28,undefined,-1,4,50,18,22,undefined,8,1,17,10,7,36,11,76,18,68,8,16,29,39,undefined,28,9,53,2,-1,40,163,25
23/10/2019,2,18,11,61,32,27,52,3,-1,5,2,-1,7,-1,14,27,10,8,4,28,40,93,95,43,20,68,68,2,20,6,73,10,undefined,-1,4,13,5,5,undefined,7,7,17,7,3,42,1,29,11,42,4,17,21,8,undefined,9,5,50,-1,-1,24,79,33
23/10/2019,3,22,18,37,11,59,39,4,-1,4,2,4,2,-1,7,27,6,11,2,31,17,40,70,15,25,39,38,1,57,11,40,5,undefined,-1,1,20,5,2,undefined,-1,8,7,5,1,19,1,34,6,23,1,13,13,5,undefined,1,2,17,-1,-1,28,84,16
23/10/2019,4,15,13,27,22,50,61,5,-1,6,2,-1,5,-1,34,19,16,1,4,11,16,55,54,14,27,54,28,6,57,8,42,23,undefined,-1,8,24,7,9,undefined,8,4,6,2,1,14,-1,41,8,29,4,1,5,15,undefined,6,4,29,-1,-1,22,69,7
23/10/2019,5,27,27,64,86,136,276,33,-1,104,34,4,20,-1,86,29,41,96,47,16,13,40,206,48,303,146,50,10,133,38,47,9,undefined,-1,32,171,17,11,undefined,25,30,10,4,1,35,7,94,16,19,8,13,24,2,undefined,19,73,108,-1,-1,25,81,11
23/10/2019,6,164,89,222,231,496,1100,202,2,534,113,32,97,-1,327,99,196,310,198,34,51,122,868,250,1058,578,142,36,478,187,75,37,undefined,-1,63,826,93,13,undefined,137,74,41,33,22,150,10,257,42,61,16,32,49,54,undefined,72,469,429,27,-1,123,335,52
23/10/2019,7,368,287,390,580,1291,2138,491,11,2305,384,80,247,-1,770,314,469,975,789,91,152,208,1659,837,2613,1701,258,88,1342,394,190,77,undefined,-1,186,1224,241,48,undefined,457,337,178,171,60,536,71,602,153,65,89,58,251,115,undefined,160,1676,1299,98,-1,324,652,57
23/10/2019,8,905,597,715,1175,2317,4271,726,20,4284,721,122,476,-1,1483,722,928,2452,1768,196,236,400,3117,1522,4448,3862,584,227,2406,520,355,193,undefined,-1,283,2078,804,131,undefined,1040,940,464,471,192,1069,187,1220,321,115,211,142,683,338,undefined,408,3629,2416,339,-1,824,1335,108
23/10/2019,9,1112,732,764,1127,1548,2362,284,13,2559,514,70,307,-1,738,681,972,1524,977,167,210,429,2207,936,2834,2719,555,171,1580,401,271,199,undefined,-1,240,1263,577,137,undefined,934,598,650,690,165,849,209,1067,315,112,240,185,475,377,undefined,420,2090,1654,238,-1,885,1081,196
23/10/2019,10,1583,1164,959,1683,1386,1315,176,9,869,345,46,232,-1,449,818,1144,975,556,339,347,495,2053,706,2069,2207,632,164,1045,354,430,261,undefined,-1,256,1070,574,146,undefined,608,658,593,551,153,942,178,1128,304,120,249,180,448,286,undefined,491,951,1354,439,-1,954,938,179
23/10/2019,11,2329,1800,1276,2269,1534,1395,192,9,830,319,89,284,-1,506,1080,1381,865,506,547,448,691,2327,723,1845,2169,764,218,1317,597,623,243,undefined,-1,190,1140,612,194,undefined,585,693,664,640,192,1212,219,1384,307,289,308,189,518,337,undefined,520,843,1346,325,-1,924,1180,206
23/10/2019,12,3587,2864,2141,2984,2174,2617,344,5,1613,538,150,500,-1,723,1764,2334,2178,758,1160,1049,1281,3294,1350,2679,3243,1273,231,1639,1238,1184,374,undefined,-1,461,2777,1166,399,undefined,1242,1263,794,857,246,2218,331,2342,405,286,437,318,1068,469,undefined,787,1745,1858,349,-1,1312,1623,283
23/10/2019,13,3861,3181,2094,3398,2241,2721,375,3,1463,569,134,458,-1,762,1795,2347,2273,747,1010,910,1294,3509,1321,2670,3634,1202,255,1581,834,987,358,undefined,-1,488,2753,1184,289,undefined,1292,1322,783,812,226,2362,372,2324,364,279,453,330,1060,451,undefined,885,1399,1796,184,-1,1233,1702,241
23/10/2019,14,3273,2378,2059,2953,2024,2199,184,7,974,336,76,272,-1,676,1552,1755,1173,562,893,602,960,3054,700,2274,3204,789,163,1775,555,690,322,undefined,-1,254,1808,718,211,undefined,628,701,760,729,189,1631,195,1855,289,157,426,239,812,411,undefined,638,819,1400,312,-1,1101,1401,258
