Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14,380 Elizabeth St,La Trobe St (North)
19/09/2019,5,24,27,64,78,126,236,27,39,92,38,7,23,-1,112,35,33,100,38,13,6,68,190,60,314,-1,65,8,116,35,44,10,undefined,-1,33,107,18,4,undefined,16,21,15,10,4,41,3,76,17,14,3,8,24,16,-1,13,77,113,-1,-1,24,undefined,undefined
19/09/2019,6,117,90,172,226,400,1083,156,134,598,109,35,80,-1,296,82,209,269,210,35,28,85,748,269,1161,-1,139,24,404,157,58,55,undefined,-1,60,692,97,12,undefined,106,95,33,25,14,175,25,223,56,61,39,36,55,59,-1,82,403,394,30,-1,104,undefined,undefined
19/09/2019,7,522,239,445,591,1052,1925,400,332,2353,373,74,167,-1,485,406,483,978,793,126,110,215,1671,742,2415,-1,332,105,1076,306,162,96,undefined,-1,156,925,209,44,undefined,289,314,163,175,69,559,58,590,196,86,82,62,241,107,-1,177,1463,1194,115,-1,330,undefined,undefined
19/09/2019,8,1040,598,737,1087,2130,4210,644,545,4353,635,110,169,-1,-1,754,962,2365,1748,219,302,398,2940,1525,4365,-1,736,217,2136,434,354,176,undefined,-1,277,1853,797,115,undefined,754,830,511,619,155,1082,185,1193,302,155,191,122,772,300,-1,411,3444,2433,412,-1,1011,undefined,undefined
19/09/2019,9,1063,725,759,1216,1467,2088,266,282,2533,471,63,38,-1,-1,744,1041,1499,930,213,210,405,2133,972,2828,-1,858,202,1525,410,292,166,undefined,-1,200,1147,595,132,undefined,625,640,497,659,167,868,257,972,342,215,213,118,557,359,-1,419,2014,1610,280,-1,891,undefined,undefined
19/09/2019,10,1512,1068,1071,1547,1582,1287,174,209,985,283,41,6,-1,-1,845,1118,931,530,318,284,483,2020,540,1807,-1,893,305,1659,408,397,219,undefined,-1,195,1005,495,155,undefined,486,650,600,524,239,1006,170,1171,404,345,223,153,527,324,-1,398,963,1099,351,-1,1087,undefined,undefined
19/09/2019,11,2097,1658,1366,2001,1944,1475,306,308,951,290,59,24,-1,-1,1075,1440,924,528,539,535,807,2420,625,1734,-1,1069,231,1736,560,580,231,undefined,-1,210,1296,628,192,undefined,536,647,727,656,216,1321,216,1324,531,319,322,180,670,382,-1,502,848,1222,388,-1,1136,undefined,undefined
19/09/2019,12,3588,2914,2363,3090,2398,2562,564,802,1693,585,145,115,-1,-1,1830,2297,1924,738,1033,952,1256,3432,1338,2510,-1,1532,367,2221,912,1021,372,undefined,-1,353,2708,1212,384,undefined,1348,1126,962,773,178,2271,301,52,699,577,495,279,1094,556,-1,807,1981,1913,327,-1,1714,undefined,undefined
19/09/2019,13,3689,3270,2351,3252,2647,2618,410,758,1477,526,118,100,-1,-1,1935,2318,1976,735,1174,848,1603,3587,1238,2577,-1,1586,307,2663,1098,1008,449,undefined,-1,420,2614,973,325,undefined,1234,991,1163,540,282,2351,391,2480,556,562,500,270,1065,642,-1,952,1727,1858,370,-1,1676,-1,undefined
19/09/2019,14,3015,2268,2341,2884,2138,2063,265,283,960,287,75,86,-1,-1,1686,1722,1110,664,799,608,1088,3054,713,2452,-1,1040,264,1820,868,772,295,undefined,-1,275,1558,689,272,undefined,633,623,788,391,241,1741,223,1901,511,308,407,237,924,415,-1,655,968,1235,531,-1,1445,-1,undefined
19/09/2019,15,2994,2143,2215,2811,2046,2373,216,296,1481,255,72,117,-1,-1,1790,1350,837,699,817,585,1050,3134,636,2520,-1,810,237,1581,800,740,293,undefined,-1,219,1440,615,261,undefined,397,642,717,599,250,1734,201,1819,390,217,413,158,804,494,-1,602,1363,1644,328,-1,1317,-1,undefined
19/09/2019,16,3044,2088,2265,2860,2431,3388,344,457,3118,604,79,164,-1,-1,1931,1352,907,1105,713,452,1151,3778,883,3779,-1,664,181,1815,728,772,328,undefined,-1,278,1757,627,286,undefined,506,521,823,657,303,1778,237,1982,305,140,393,202,836,526,-1,627,2138,2040,443,-1,1436,45,undefined
19/09/2019,17,3599,2187,2567,3286,3659,5274,615,681,4057,808,136,232,-1,-1,2314,1559,1262,1710,997,717,1393,4896,1263,4894,-1,779,289,2674,884,1113,396,undefined,-1,386,2703,802,355,undefined,651,781,914,783,318,2137,261,2569,353,164,538,198,1015,661,-1,797,2738,2524,376,-1,1533,-1,undefined
19/09/2019,18,3101,1744,2783,2830,3066,3093,466,423,1784,346,131,236,-1,-1,2002,1094,742,789,1237,975,1293,3821,633,2784,-1,777,217,2716,759,1299,456,undefined,-1,181,1974,470,273,undefined,334,495,799,751,252,1814,234,1998,279,175,612,182,770,538,-1,657,1011,1522,156,-1,1404,-1,undefined
19/09/2019,19,2054,963,2195,1800,1900,1780,189,168,601,145,75,251,-1,-1,1581,564,315,277,1120,904,1063,2805,358,1418,-1,600,201,1950,329,1057,479,undefined,-1,130,1257,307,267,undefined,143,286,470,469,189,1205,159,1338,226,154,521,149,667,403,-1,485,388,762,49,-1,931,-1,undefined
19/09/2019,20,1508,676,2024,1565,1473,1428,102,128,263,111,70,169,-1,-1,1401,444,240,132,875,693,881,2171,264,991,-1,551,146,882,268,921,483,undefined,-1,86,928,205,268,undefined,131,221,393,362,138,1135,87,1090,178,148,431,88,494,258,-1,373,214,510,26,-1,783,-1,undefined
19/09/2019,21,845,385,1645,1182,2115,1157,86,94,137,60,57,180,-1,-1,1098,351,147,89,602,684,834,2003,196,884,-1,444,113,1865,249,764,469,undefined,-1,70,797,218,242,undefined,62,117,323,366,139,1007,79,901,136,149,411,110,389,312,-1,305,114,423,32,-1,664,-1,undefined
19/09/2019,22,368,203,1067,781,913,936,50,55,109,30,35,128,-1,-1,574,271,170,106,426,477,609,1429,152,664,-1,277,75,554,94,607,294,undefined,-1,62,418,204,88,undefined,93,288,165,118,77,626,54,-1,105,141,283,71,208,156,-1,170,121,326,21,-1,385,-1,undefined
19/09/2019,23,185,98,703,363,432,561,25,26,58,12,18,57,-1,-1,243,123,94,47,230,269,452,823,66,414,-1,220,50,199,63,372,141,undefined,-1,25,326,131,49,undefined,29,44,78,64,36,310,31,322,68,121,82,33,138,69,-1,108,40,181,16,-1,211,-1,undefined
20/09/2019,0,114,74,355,199,215,224,13,12,39,20,5,25,-1,-1,107,137,31,31,118,158,350,384,69,193,-1,150,27,108,30,213,46,undefined,-1,13,123,51,28,undefined,14,10,45,36,25,108,13,193,34,88,25,26,45,42,-1,34,26,80,5,-1,120,-1,undefined
20/09/2019,1,95,72,252,91,87,133,7,4,23,2,3,7,-1,-1,96,58,12,9,64,129,230,281,34,77,-1,125,29,52,35,223,69,undefined,-1,8,70,31,15,undefined,6,16,14,5,5,120,3,130,29,72,11,16,50,8,-1,33,14,73,3,-1,73,-1,undefined
20/09/2019,2,36,31,147,46,71,74,4,2,15,1,6,4,-1,-1,49,17,10,2,29,71,175,159,39,54,-1,63,9,48,14,143,9,undefined,-1,13,26,42,13,undefined,4,3,11,9,7,69,1,88,13,47,6,7,34,16,-1,20,16,21,6,-1,46,-1,undefined
20/09/2019,3,27,29,84,44,74,64,4,3,4,4,2,3,-1,-1,38,27,10,9,34,88,136,160,17,30,-1,59,4,42,6,118,11,undefined,-1,6,35,13,8,undefined,2,6,16,10,2,46,4,49,6,44,5,9,13,16,-1,10,6,15,4,-1,14,-1,undefined
20/09/2019,4,44,24,80,70,77,68,8,5,8,1,-1,4,-1,-1,39,23,10,7,15,36,128,123,13,50,-1,31,8,67,5,140,2,undefined,-1,4,26,18,4,undefined,9,3,6,2,2,133,2,57,10,22,3,15,9,5,-1,20,7,14,5,-1,37,-1,undefined
20/09/2019,5,25,28,84,67,120,244,36,42,70,25,3,19,-1,-1,29,68,68,39,29,27,57,188,64,339,-1,57,14,91,29,45,29,undefined,-1,30,136,15,13,undefined,12,19,20,12,4,59,6,103,18,40,2,12,16,15,-1,16,60,124,6,-1,28,-1,undefined
20/09/2019,6,142,96,203,215,389,995,110,116,527,100,37,94,-1,-1,106,220,272,217,31,43,118,747,256,1077,-1,203,44,355,135,95,43,undefined,-1,72,644,86,11,undefined,87,81,42,29,25,167,11,231,76,117,26,41,54,55,-1,65,374,364,34,-1,98,-1,undefined
20/09/2019,7,395,290,384,509,1022,1897,328,274,2235,329,64,200,-1,-1,280,481,814,817,67,106,179,1497,726,2272,-1,337,89,899,274,137,90,undefined,-1,126,871,230,34,undefined,306,284,151,126,47,484,65,547,174,120,100,61,203,108,-1,174,1340,1078,105,-1,305,-1,undefined
20/09/2019,8,996,634,797,1140,1989,3949,494,448,4277,569,63,190,-1,-1,677,935,2179,1975,155,199,333,2899,1442,4370,-1,629,181,1819,386,384,165,undefined,-1,282,1730,642,123,undefined,765,775,439,556,126,1002,165,1086,300,153,162,168,619,319,-1,399,2988,2252,442,-1,811,-1,undefined
20/09/2019,9,1220,791,840,1230,1597,2242,264,263,2381,441,30,103,-1,-1,695,1001,1487,1075,171,204,403,2003,863,2747,-1,784,153,1345,336,327,177,undefined,-1,251,1247,523,138,undefined,767,613,489,531,109,878,177,1103,304,248,235,163,517,290,-1,380,1815,1475,359,-1,809,-1,undefined
20/09/2019,10,1541,1340,1228,1743,1592,1298,197,189,818,293,45,71,-1,-1,852,1094,897,619,327,328,602,1950,539,1937,-1,957,212,1635,414,389,177,undefined,-1,210,1005,520,157,undefined,556,539,565,285,93,950,168,1313,397,266,233,140,557,256,-1,404,744,1174,552,-1,924,644,undefined
20/09/2019,11,2242,1738,1714,2567,1787,1541,233,253,872,287,30,70,-1,-1,1025,1532,976,572,577,484,730,2454,606,1891,-1,1114,221,1567,487,661,220,undefined,-1,246,1328,506,193,undefined,538,629,713,202,82,1303,210,1507,428,344,333,192,630,305,-1,510,833,1324,536,-1,944,1189,undefined
20/09/2019,12,3617,2905,2794,3655,2441,2586,353,766,1714,583,83,130,-1,-1,1997,2280,2155,835,1188,1073,1732,3394,1192,2641,-1,1544,352,1978,769,1172,392,undefined,-1,553,2451,1232,313,undefined,1360,1222,1047,594,163,2423,332,2285,605,583,534,276,1031,570,-1,729,1950,1961,532,-1,1707,1768,undefined
20/09/2019,13,4689,3553,3570,4286,3052,2886,618,765,1686,536,102,130,-1,-1,2758,2925,3339,1818,1090,1160,1826,3625,1333,3292,-1,1495,327,2422,1349,1446,385,undefined,-1,2955,2495,1118,369,undefined,1368,1906,978,562,196,2938,421,2625,696,485,453,272,1120,673,-1,869,1577,1999,604,-1,1504,2005,undefined
20/09/2019,14,3730,2630,2775,3479,2921,2451,346,325,1261,258,47,87,-1,-1,2178,2951,3431,2495,837,852,1387,3261,843,2292,-1,1175,216,2221,1198,992,339,undefined,-1,3471,1668,612,228,undefined,686,1890,822,171,146,2468,236,2132,445,335,407,186,884,527,-1,662,827,1373,744,-1,1450,1620,undefined
20/09/2019,15,3661,2728,2756,3665,2608,2890,449,285,1688,246,45,81,-1,-1,1985,2408,3938,2277,872,835,1403,3468,827,2737,-1,994,212,1874,894,982,329,undefined,-1,2546,1850,604,223,undefined,559,1350,765,185,204,2526,218,2174,527,270,372,190,853,565,-1,621,1113,1493,546,-1,1209,1781,undefined
20/09/2019,16,3953,3126,3364,4441,3760,4011,893,530,3731,552,72,160,-1,-1,2461,2546,2711,2516,976,778,1738,4526,1253,3830,-1,1004,320,2362,1256,1288,361,undefined,-1,1631,2627,747,270,undefined,729,1544,671,239,218,3414,151,2601,446,222,436,218,944,500,-1,667,2050,2200,575,-1,1351,2261,undefined
20/09/2019,17,4564,3061,3687,4419,4803,5357,1813,654,3794,655,129,243,-1,-1,2874,1991,1815,1674,1434,1227,1776,5069,1233,4782,-1,978,267,3213,1389,1533,468,undefined,-1,1165,3785,880,321,undefined,684,1364,796,440,310,2955,220,2879,414,179,626,194,1199,661,-1,896,2242,2552,479,-1,1331,2425,undefined
20/09/2019,18,3820,2197,3443,3662,4144,3559,5131,447,1514,326,157,296,-1,-1,2382,1439,946,810,1597,1715,1768,4146,622,2955,-1,906,293,2671,1288,1500,535,undefined,-1,422,3673,632,291,undefined,428,756,562,385,202,2408,175,2482,396,175,681,197,1052,460,-1,797,896,1688,170,-1,1241,2548,undefined
20/09/2019,19,2948,1495,3076,2690,3064,2350,3226,255,563,145,105,273,-1,-1,2077,855,451,329,1573,1499,1458,3098,364,1654,-1,746,167,2145,685,1411,572,undefined,-1,265,2295,526,415,undefined,213,525,346,308,166,1866,134,1820,254,141,643,169,862,342,-1,634,382,1039,52,-1,918,1993,undefined
20/09/2019,20,2242,1178,2759,2245,2159,1930,393,214,275,81,109,315,-1,-1,1773,572,281,168,1327,1300,1400,2543,294,1105,-1,587,143,1097,387,1266,696,undefined,-1,118,1584,353,363,undefined,133,363,199,203,109,1645,71,1563,215,143,595,119,800,187,-1,523,204,715,45,-1,654,1922,undefined
20/09/2019,21,1520,602,3063,1836,2584,1635,209,128,203,83,77,263,-1,-1,1453,442,192,115,1056,1089,1177,2328,239,920,-1,533,99,1521,386,1292,867,undefined,-1,101,1579,362,393,undefined,140,217,169,193,101,1486,70,1367,148,101,426,122,743,183,-1,451,134,527,35,-1,610,1675,undefined
20/09/2019,22,774,467,2318,1517,2493,1597,5195,96,170,57,70,235,-1,-1,1162,395,370,212,959,916,1084,2065,221,940,-1,464,122,1068,616,1261,643,undefined,-1,677,1710,529,297,undefined,127,472,144,121,64,1428,49,813,155,142,388,106,542,136,-1,364,115,557,35,-1,496,1361,undefined
20/09/2019,23,544,350,1667,1390,1857,1492,3514,88,145,44,54,199,-1,-1,691,351,243,141,610,562,918,1885,244,1004,-1,401,103,707,694,1044,375,undefined,-1,367,2397,462,109,undefined,88,205,109,103,82,1005,31,738,130,146,167,56,543,109,-1,220,141,477,25,-1,381,1111,undefined
21/09/2019,0,295,158,1031,647,670,849,130,34,55,24,28,99,-1,-1,397,152,76,42,348,255,591,997,108,324,-1,174,47,189,99,676,194,undefined,-1,64,445,413,48,undefined,52,80,39,33,19,440,13,401,62,133,70,37,319,49,-1,145,56,300,16,-1,187,630,undefined
21/09/2019,1,157,156,654,438,373,497,36,18,32,29,7,35,-1,-1,328,105,40,40,205,197,524,602,56,231,-1,155,29,111,60,555,119,undefined,-1,37,268,291,37,undefined,21,51,21,14,8,335,9,290,24,80,24,22,248,34,-1,99,31,190,7,-1,97,454,undefined
21/09/2019,2,147,97,418,302,262,249,31,10,19,4,11,35,-1,-1,157,80,16,13,121,108,330,481,23,119,-1,125,10,120,30,366,50,undefined,-1,10,157,320,12,undefined,15,21,21,9,6,182,5,209,33,88,16,13,148,25,-1,61,12,105,14,-1,72,309,undefined
21/09/2019,3,119,73,355,240,183,182,9,9,23,5,3,16,-1,-1,120,38,29,10,60,75,354,372,45,104,-1,125,6,117,21,309,19,undefined,-1,7,48,120,9,undefined,7,10,7,5,4,155,4,186,14,64,6,28,155,19,-1,37,13,70,5,-1,44,367,undefined
21/09/2019,4,75,40,152,117,121,169,11,5,10,6,4,21,-1,-1,74,14,21,7,60,46,198,304,21,63,-1,94,8,59,25,189,14,undefined,-1,9,36,121,9,undefined,14,8,6,3,3,85,3,100,8,53,7,11,37,13,-1,19,12,35,3,-1,30,169,undefined
21/09/2019,5,32,32,112,109,144,110,16,15,20,7,9,22,-1,-1,67,42,22,10,17,19,191,165,24,112,-1,81,15,110,27,110,19,undefined,-1,14,45,27,9,undefined,9,17,12,2,2,63,1,60,15,65,12,12,26,15,-1,11,3,62,5,-1,25,103,undefined
21/09/2019,6,72,32,105,110,175,234,41,33,63,13,14,33,-1,-1,36,65,68,27,17,53,85,272,56,321,-1,149,24,128,65,70,46,undefined,-1,19,179,36,4,undefined,11,35,7,6,4,84,2,122,62,68,14,8,20,19,-1,26,41,117,11,-1,43,176,undefined
21/09/2019,7,140,141,214,185,271,552,96,84,89,34,14,63,-1,-1,89,109,84,47,39,40,86,420,69,517,-1,263,50,190,140,88,52,undefined,-1,61,451,27,12,undefined,55,48,26,28,19,120,10,248,110,102,39,47,76,23,-1,69,83,243,32,-1,89,252,undefined
21/09/2019,8,358,295,357,404,527,647,129,132,158,83,34,116,-1,-1,161,262,175,114,79,84,144,892,162,825,-1,501,142,425,226,16,68,undefined,-1,65,618,96,62,undefined,104,152,95,56,38,277,42,409,268,182,147,96,291,87,-1,85,143,389,68,-1,160,423,undefined
21/09/2019,9,930,740,739,854,879,1036,143,159,155,66,28,143,-1,-1,361,585,178,143,201,174,301,1371,157,971,-1,698,305,759,247,26,113,undefined,-1,90,961,145,116,undefined,192,176,136,79,43,472,40,805,423,297,299,141,366,120,-1,155,146,522,268,-1,340,736,undefined
21/09/2019,10,1603,1331,976,1533,1527,1248,163,188,179,80,61,182,-1,-1,564,876,208,185,349,343,451,1639,238,1201,-1,1156,400,1216,453,251,265,undefined,-1,116,1143,178,145,undefined,191,189,154,109,68,612,101,1070,652,383,410,217,518,131,-1,315,224,767,171,-1,480,923,undefined
21/09/2019,11,2346,1858,1176,2045,1842,1523,157,210,168,109,36,160,-1,-1,701,1116,239,195,560,537,621,2279,269,1311,-1,1233,322,1571,416,580,182,undefined,-1,126,1260,217,175,undefined,198,339,238,116,65,789,102,1223,658,381,458,248,586,183,-1,481,132,768,160,-1,489,1089,undefined
21/09/2019,12,2702,2196,1763,2307,2473,1441,175,201,175,66,19,158,-1,-1,1101,1368,234,214,953,921,892,2160,297,1346,-1,1422,408,2450,412,830,257,undefined,-1,137,1414,255,267,undefined,146,423,188,151,92,989,101,1435,670,435,565,256,643,136,-1,605,189,914,168,-1,583,1440,undefined
21/09/2019,13,3219,2470,2240,2881,2576,1753,477,204,120,88,85,246,-1,-1,1597,1553,271,275,1058,1102,1018,2639,356,1318,-1,1463,366,2507,722,1004,383,undefined,-1,198,1935,268,241,undefined,175,551,245,202,124,1570,99,1826,778,552,575,253,951,216,-1,650,216,915,431,-1,763,1563,undefined
21/09/2019,14,3523,2464,2221,3063,2747,2069,1168,261,178,86,70,203,-1,-1,1468,1443,355,300,977,823,1046,2878,272,1476,-1,1451,424,2379,940,834,332,undefined,-1,268,2303,272,199,undefined,144,393,259,172,95,1840,85,1977,703,475,566,260,815,199,-1,524,224,889,262,-1,683,1706,undefined
21/09/2019,15,3444,2513,2247,3037,3274,2254,3629,279,129,76,83,195,-1,-1,1586,1364,456,255,954,750,1075,2950,259,1530,-1,1252,311,2997,1145,879,410,undefined,-1,304,2585,291,242,undefined,164,364,231,115,126,1734,102,1885,594,439,554,224,703,146,-1,577,174,916,265,-1,735,1581,undefined
21/09/2019,16,3154,2377,2073,2595,2435,1767,763,187,97,61,29,116,-1,-1,1525,1212,325,179,864,684,1070,2402,244,1308,-1,697,202,1978,477,852,307,undefined,-1,173,1516,243,205,undefined,156,406,170,117,114,1265,88,1484,344,163,455,170,638,145,-1,432,200,679,169,-1,643,1469,undefined
21/09/2019,17,2597,1757,1981,2341,1985,1703,118,170,114,78,17,81,-1,-1,1376,911,276,178,984,810,1036,2354,259,1292,-1,519,162,1646,325,998,430,undefined,-1,113,1467,212,261,undefined,177,415,183,186,95,1153,90,1393,255,103,504,210,661,192,-1,461,138,676,127,-1,616,1554,undefined
21/09/2019,18,2050,1079,2035,1675,1969,1365,551,165,128,82,44,210,-1,-1,1305,647,295,120,1087,1003,1040,2055,231,1093,-1,532,157,1765,211,1143,478,undefined,-1,102,1462,212,250,undefined,140,396,121,93,40,926,102,1173,216,129,509,97,653,166,-1,495,169,750,32,-1,562,1640,undefined
21/09/2019,19,1533,685,2278,1802,1934,1455,4046,115,131,70,17,176,-1,-1,1325,571,487,139,1263,1275,1162,2053,157,937,-1,559,148,1583,430,1154,465,undefined,-1,520,2200,281,315,undefined,171,410,96,129,53,995,56,1167,193,109,549,148,546,161,-1,509,162,528,27,-1,504,1716,undefined
21/09/2019,20,810,553,2458,1924,1608,1181,464,96,112,45,38,188,-1,-1,1156,544,329,105,1084,1215,1229,1665,291,852,-1,506,122,819,262,990,616,undefined,-1,134,1712,269,392,undefined,99,268,104,85,40,1246,55,903,163,103,558,162,475,125,-1,410,125,529,22,-1,442,1381,undefined
21/09/2019,21,649,369,2027,1417,2036,1117,123,60,48,59,40,168,-1,-1,944,386,189,99,801,984,821,1577,153,796,-1,423,99,1805,182,1120,704,undefined,-1,86,1217,455,383,undefined,131,189,86,66,33,913,35,765,122,122,403,115,477,113,-1,260,111,456,17,-1,371,1254,undefined
21/09/2019,22,444,306,1742,1091,1168,1199,673,70,41,37,14,84,-1,-1,714,322,184,96,665,1165,1094,1458,210,698,-1,333,88,636,263,1049,680,undefined,-1,150,1492,355,278,undefined,92,427,71,63,35,829,29,619,111,77,315,122,456,86,-1,295,77,482,17,-1,255,1034,undefined
21/09/2019,23,406,195,1356,1183,747,866,35,45,56,41,15,81,-1,-1,441,254,130,69,434,1250,841,1085,115,637,-1,295,47,348,65,941,285,undefined,-1,56,678,374,129,undefined,73,148,40,67,33,566,39,495,100,108,100,98,499,62,-1,194,82,353,12,-1,213,844,undefined
22/09/2019,0,228,102,914,370,423,632,40,28,32,24,14,36,-1,-1,254,136,84,66,325,820,666,775,95,336,-1,211,58,214,60,669,157,undefined,-1,28,362,381,46,undefined,48,62,25,35,21,370,12,325,77,97,44,46,343,25,-1,139,44,216,10,-1,120,451,undefined
22/09/2019,1,140,123,513,316,275,397,35,17,13,10,7,31,-1,-1,187,119,36,26,240,243,573,628,63,261,-1,130,38,82,48,536,81,undefined,-1,24,242,279,26,undefined,20,59,24,19,7,255,10,214,37,82,20,17,278,27,-1,75,22,157,3,-1,85,341,undefined
22/09/2019,2,129,128,383,224,130,265,17,9,14,2,-1,10,-1,-1,156,67,13,7,121,148,439,393,44,136,-1,99,17,64,39,422,26,undefined,-1,8,98,245,20,undefined,3,36,13,11,10,169,7,177,16,54,4,16,198,17,-1,55,11,126,5,-1,50,265,undefined
22/09/2019,3,57,67,350,162,93,198,4,2,11,2,-1,2,-1,-1,83,53,19,11,96,171,464,375,42,114,-1,73,8,50,26,415,13,undefined,-1,6,60,250,12,undefined,6,6,7,3,1,148,-1,157,15,53,7,23,259,19,-1,48,9,88,4,-1,32,249,undefined
22/09/2019,4,52,45,119,94,107,230,18,5,4,1,-1,9,-1,-1,44,28,8,5,65,88,296,283,29,84,-1,69,11,47,18,237,19,undefined,-1,14,37,76,4,undefined,8,7,5,6,1,67,2,104,14,45,5,13,49,11,-1,41,11,68,3,-1,25,158,undefined
22/09/2019,5,59,36,111,93,83,139,7,10,8,17,1,11,-1,-1,67,61,8,8,45,52,222,218,25,82,-1,80,13,65,24,234,31,undefined,-1,11,57,34,12,undefined,1,9,4,2,1,91,4,67,18,48,17,6,41,12,-1,19,11,57,1,-1,44,78,undefined
22/09/2019,6,52,51,112,155,104,200,31,24,27,10,4,19,-1,-1,51,47,19,11,22,53,119,302,36,178,-1,117,22,112,40,132,25,undefined,-1,23,126,21,4,undefined,7,7,16,3,4,118,2,112,35,56,27,30,40,6,-1,18,10,69,6,-1,32,81,undefined
22/09/2019,7,97,78,209,219,226,287,76,98,37,30,20,61,-1,-1,79,90,48,22,61,65,91,479,74,399,-1,187,43,288,139,101,34,undefined,-1,61,273,30,21,undefined,33,37,26,19,13,135,13,228,47,93,26,50,60,24,-1,47,24,169,14,-1,40,191,undefined
22/09/2019,8,229,140,313,300,458,551,151,120,104,55,41,104,-1,-1,156,173,131,57,162,101,122,800,130,559,-1,436,126,383,167,166,64,undefined,-1,60,562,75,29,undefined,90,84,40,53,26,207,30,286,162,201,112,93,144,51,-1,155,75,246,57,-1,138,343,undefined
22/09/2019,9,635,404,617,668,972,865,258,190,95,71,55,78,-1,-1,285,409,215,83,335,175,265,1342,205,776,-1,875,226,1122,462,244,140,undefined,-1,81,989,134,68,undefined,151,156,87,80,59,338,61,670,344,346,218,159,221,109,-1,214,107,474,190,-1,308,696,undefined
22/09/2019,10,1413,1063,881,1196,1650,1330,274,270,157,94,102,142,-1,-1,586,796,204,150,583,430,380,1754,214,1151,-1,1229,364,1720,603,429,162,undefined,-1,153,1226,149,91,undefined,129,229,117,94,95,723,62,1025,665,483,342,269,385,99,-1,341,120,826,176,-1,461,1074,undefined
22/09/2019,11,2272,1636,1377,1825,2180,1539,337,299,165,81,122,139,-1,-1,803,983,234,136,998,678,623,2118,220,1098,-1,1623,532,2091,832,516,295,undefined,-1,110,1583,198,156,undefined,140,199,161,96,86,923,81,1364,908,678,409,264,523,126,-1,461,138,855,252,-1,522,1215,undefined
22/09/2019,12,2856,1969,1930,2384,2560,1717,310,290,131,92,110,175,-1,-1,1209,1214,295,166,1562,1152,982,2438,207,1096,-1,1955,639,2378,833,810,315,undefined,-1,131,1852,166,234,undefined,166,311,168,109,106,1298,94,1659,1128,733,570,368,618,159,-1,557,151,843,261,-1,649,1651,undefined
22/09/2019,13,3248,2169,2415,2681,2642,1691,333,271,122,56,111,174,-1,-1,1448,1290,252,217,1894,1272,1088,2587,201,1095,-1,2059,615,2568,1076,946,385,undefined,-1,124,1775,173,304,undefined,90,422,278,84,101,1382,87,1944,1231,776,626,409,872,158,-1,623,132,807,468,-1,863,1748,undefined
22/09/2019,14,3208,2395,2413,2748,2921,1853,274,316,127,47,123,171,-1,-1,1623,1263,235,162,1585,846,1011,2584,247,992,-1,1905,578,2403,1049,926,474,undefined,-1,140,2000,149,304,undefined,117,234,200,49,65,1543,96,1991,1178,632,620,326,781,165,-1,591,110,812,293,-1,778,1846,undefined
22/09/2019,15,3411,2452,2073,2620,3000,1670,283,286,151,53,107,179,-1,-1,1575,1199,254,154,910,899,992,2602,236,1139,-1,1620,453,2260,941,817,475,undefined,-1,118,1786,169,226,undefined,137,193,204,52,82,1545,108,1845,838,510,643,259,657,168,-1,474,123,883,274,-1,732,1802,undefined
22/09/2019,16,3269,2139,2143,2575,2972,2005,209,229,134,64,114,210,-1,-1,1670,1032,183,156,862,722,1140,2821,228,1280,-1,1034,347,2628,756,879,498,undefined,-1,109,1687,192,249,undefined,135,255,146,70,60,1570,95,1684,718,299,614,218,637,135,-1,475,139,703,268,-1,843,1654,undefined
22/09/2019,17,2892,1670,2275,2178,1876,1650,181,231,133,67,96,177,-1,-1,1635,690,324,104,1015,968,1163,2889,215,1192,-1,711,199,1352,620,886,506,undefined,-1,119,1286,175,262,undefined,109,198,205,89,68,1302,105,1661,322,180,629,188,760,194,-1,471,140,733,299,-1,795,1715,undefined
