date,street,people_count,total_rain,rain_quality,max_temp,max_temp_quality,min_temp,min_temp_quality,solar_exp,WeekDay,population_annual,population_change_annual
22/10/2018,Melbourne Central,-24,0,N,27,N,8.9,N,25.7,0,4771000,2.51
22/10/2018,Collins Place (North),11219,0,N,27,N,8.9,N,25.7,0,4771000,2.51
22/10/2018,Chinatown-Swanston St (North),14186,0,N,27,N,8.9,N,25.7,0,4771000,2.51
22/10/2018,Bourke Street Mall (North),32291,0,N,27,N,8.9,N,25.7,0,4771000,2.51
21/10/2018,Bourke Street Mall (North),28351,5.6,N,19.2,N,7.6,N,22.7,6,4771000,2.51
21/10/2018,Southern Cross Station,2376,5.6,N,19.2,N,7.6,N,22.7,6,4771000,2.51
21/10/2018,QV Market-Peel St,5177,5.6,N,19.2,N,7.6,N,22.7,6,4771000,2.51
21/10/2018,Melbourne Central,-24,5.6,N,19.2,N,7.6,N,22.7,6,4771000,2.51
21/10/2018,Collins Place (North),1625,5.6,N,19.2,N,7.6,N,22.7,6,4771000,2.51
21/10/2018,Chinatown-Swanston St (North),16440,5.6,N,19.2,N,7.6,N,22.7,6,4771000,2.51
21/10/2018,Spencer St-Collins St (North),15993,5.6,N,19.2,N,7.6,N,22.7,6,4771000,2.51
20/10/2018,Southern Cross Station,3060,5,N,16.1,N,11.7,N,9.8,5,4771000,2.51
20/10/2018,Melbourne Central,-24,5,N,16.1,N,11.7,N,9.8,5,4771000,2.51
20/10/2018,Chinatown-Swanston St (North),17231,5,N,16.1,N,11.7,N,9.8,5,4771000,2.51
20/10/2018,Collins Place (North),2066,5,N,16.1,N,11.7,N,9.8,5,4771000,2.51
20/10/2018,Bourke Street Mall (North),30113,5,N,16.1,N,11.7,N,9.8,5,4771000,2.51
20/10/2018,QV Market-Peel St,3863,5,N,16.1,N,11.7,N,9.8,5,4771000,2.51
20/10/2018,Spencer St-Collins St (North),21109,5,N,16.1,N,11.7,N,9.8,5,4771000,2.51
19/10/2018,Spencer St-Collins St (North),41122,0,N,27.4,N,12.8,N,23,4,4771000,2.51
19/10/2018,Southern Cross Station,26280,0,N,27.4,N,12.8,N,23,4,4771000,2.51
19/10/2018,QV Market-Peel St,3491,0,N,27.4,N,12.8,N,23,4,4771000,2.51
19/10/2018,Melbourne Central,-24,0,N,27.4,N,12.8,N,23,4,4771000,2.51
19/10/2018,Collins Place (North),11065,0,N,27.4,N,12.8,N,23,4,4771000,2.51
19/10/2018,Chinatown-Swanston St (North),17839,0,N,27.4,N,12.8,N,23,4,4771000,2.51
19/10/2018,Bourke Street Mall (North),41371,0,N,27.4,N,12.8,N,23,4,4771000,2.51
18/10/2018,Melbourne Central,-24,2,N,20.7,N,14.7,N,10.5,3,4771000,2.51
18/10/2018,Bourke Street Mall (North),32810,2,N,20.7,N,14.7,N,10.5,3,4771000,2.51
18/10/2018,Chinatown-Swanston St (North),13107,2,N,20.7,N,14.7,N,10.5,3,4771000,2.51
18/10/2018,Collins Place (North),11571,2,N,20.7,N,14.7,N,10.5,3,4771000,2.51
18/10/2018,QV Market-Peel St,2844,2,N,20.7,N,14.7,N,10.5,3,4771000,2.51
18/10/2018,Southern Cross Station,28272,2,N,20.7,N,14.7,N,10.5,3,4771000,2.51
18/10/2018,Spencer St-Collins St (North),39665,2,N,20.7,N,14.7,N,10.5,3,4771000,2.51
17/10/2018,Spencer St-Collins St (North),40201,5.2,N,22.6,N,16.1,N,15.1,2,4771000,2.51
17/10/2018,Southern Cross Station,27005,5.2,N,22.6,N,16.1,N,15.1,2,4771000,2.51
17/10/2018,QV Market-Peel St,3156,5.2,N,22.6,N,16.1,N,15.1,2,4771000,2.51
17/10/2018,Melbourne Central,-24,5.2,N,22.6,N,16.1,N,15.1,2,4771000,2.51
17/10/2018,Collins Place (North),11068,5.2,N,22.6,N,16.1,N,15.1,2,4771000,2.51
17/10/2018,Chinatown-Swanston St (North),12385,5.2,N,22.6,N,16.1,N,15.1,2,4771000,2.51
17/10/2018,Bourke Street Mall (North),29274,5.2,N,22.6,N,16.1,N,15.1,2,4771000,2.51
16/10/2018,Spencer St-Collins St (North),40061,0.2,N,23.1,N,20,N,6.1,1,4771000,2.51
16/10/2018,Southern Cross Station,27015,0.2,N,23.1,N,20,N,6.1,1,4771000,2.51
16/10/2018,QV Market-Peel St,2983,0.2,N,23.1,N,20,N,6.1,1,4771000,2.51
16/10/2018,Melbourne Central,-24,0.2,N,23.1,N,20,N,6.1,1,4771000,2.51
16/10/2018,Collins Place (North),11764,0.2,N,23.1,N,20,N,6.1,1,4771000,2.51
16/10/2018,Chinatown-Swanston St (North),10879,0.2,N,23.1,N,20,N,6.1,1,4771000,2.51
16/10/2018,Bourke Street Mall (North),26576,0.2,N,23.1,N,20,N,6.1,1,4771000,2.51
15/10/2018,Spencer St-Collins St (North),39094,0,N,27.5,N,19.5,N,19.4,0,4771000,2.51
15/10/2018,QV Market-Peel St,2231,0,N,27.5,N,19.5,N,19.4,0,4771000,2.51
15/10/2018,Melbourne Central,-24,0,N,27.5,N,19.5,N,19.4,0,4771000,2.51
15/10/2018,Collins Place (North),11577,0,N,27.5,N,19.5,N,19.4,0,4771000,2.51
15/10/2018,Chinatown-Swanston St (North),12732,0,N,27.5,N,19.5,N,19.4,0,4771000,2.51
15/10/2018,Bourke Street Mall (North),30236,0,N,27.5,N,19.5,N,19.4,0,4771000,2.51
15/10/2018,Southern Cross Station,27094,0,N,27.5,N,19.5,N,19.4,0,4771000,2.51
14/10/2018,Melbourne Central,-24,0,N,27.3,N,12.4,N,22.1,6,4771000,2.51
14/10/2018,Bourke Street Mall (North),30013,0,N,27.3,N,12.4,N,22.1,6,4771000,2.51
14/10/2018,Chinatown-Swanston St (North),15752,0,N,27.3,N,12.4,N,22.1,6,4771000,2.51
14/10/2018,Collins Place (North),1419,0,N,27.3,N,12.4,N,22.1,6,4771000,2.51
14/10/2018,Southern Cross Station,2117,0,N,27.3,N,12.4,N,22.1,6,4771000,2.51
14/10/2018,Spencer St-Collins St (North),16838,0,N,27.3,N,12.4,N,22.1,6,4771000,2.51
14/10/2018,QV Market-Peel St,3629,0,N,27.3,N,12.4,N,22.1,6,4771000,2.51
13/10/2018,Spencer St-Collins St (North),22057,0,Y,24.9,N,10.5,Y,23.2,5,4771000,2.51
13/10/2018,Southern Cross Station,2997,0,Y,24.9,N,10.5,Y,23.2,5,4771000,2.51
13/10/2018,QV Market-Peel St,4279,0,Y,24.9,N,10.5,Y,23.2,5,4771000,2.51
13/10/2018,Melbourne Central,-24,0,Y,24.9,N,10.5,Y,23.2,5,4771000,2.51
13/10/2018,Collins Place (North),2811,0,Y,24.9,N,10.5,Y,23.2,5,4771000,2.51
13/10/2018,Chinatown-Swanston St (North),20281,0,Y,24.9,N,10.5,Y,23.2,5,4771000,2.51
13/10/2018,Bourke Street Mall (North),37917,0,Y,24.9,N,10.5,Y,23.2,5,4771000,2.51
12/10/2018,Chinatown-Swanston St (North),18637,0,N,22.7,Y,8.7,N,23.9,4,4771000,2.51
12/10/2018,Bourke Street Mall (North),42768,0,N,22.7,Y,8.7,N,23.9,4,4771000,2.51
12/10/2018,Spencer St-Collins St (North),42628,0,N,22.7,Y,8.7,N,23.9,4,4771000,2.51
12/10/2018,QV Market-Peel St,3968,0,N,22.7,Y,8.7,N,23.9,4,4771000,2.51
12/10/2018,Southern Cross Station,26152,0,N,22.7,Y,8.7,N,23.9,4,4771000,2.51
12/10/2018,Melbourne Central,-24,0,N,22.7,Y,8.7,N,23.9,4,4771000,2.51
12/10/2018,Collins Place (North),11229,0,N,22.7,Y,8.7,N,23.9,4,4771000,2.51
11/10/2018,Spencer St-Collins St (North),41592,0,N,20.7,N,6.4,N,23.7,3,4771000,2.51
11/10/2018,Southern Cross Station,26847,0,N,20.7,N,6.4,N,23.7,3,4771000,2.51
11/10/2018,QV Market-Peel St,3772,0,N,20.7,N,6.4,N,23.7,3,4771000,2.51
11/10/2018,Melbourne Central,-24,0,N,20.7,N,6.4,N,23.7,3,4771000,2.51
11/10/2018,Collins Place (North),11601,0,N,20.7,N,6.4,N,23.7,3,4771000,2.51
11/10/2018,Chinatown-Swanston St (North),14349,0,N,20.7,N,6.4,N,23.7,3,4771000,2.51
11/10/2018,Bourke Street Mall (North),35948,0,N,20.7,N,6.4,N,23.7,3,4771000,2.51
10/10/2018,Melbourne Central,-24,,,16.5,N,10.1,N,20,2,4771000,2.51
10/10/2018,Bourke Street Mall (North),31070,,,16.5,N,10.1,N,20,2,4771000,2.51
10/10/2018,Chinatown-Swanston St (North),12696,,,16.5,N,10.1,N,20,2,4771000,2.51
10/10/2018,Collins Place (North),11184,,,16.5,N,10.1,N,20,2,4771000,2.51
10/10/2018,Southern Cross Station,25919,,,16.5,N,10.1,N,20,2,4771000,2.51
10/10/2018,QV Market-Peel St,3314,,,16.5,N,10.1,N,20,2,4771000,2.51
10/10/2018,Spencer St-Collins St (North),40837,,,16.5,N,10.1,N,20,2,4771000,2.51
9/10/2018,Spencer St-Collins St (North),39640,,,17.9,N,16.1,N,7.2,1,4771000,2.51
9/10/2018,Southern Cross Station,27407,,,17.9,N,16.1,N,7.2,1,4771000,2.51
9/10/2018,QV Market-Peel St,2952,,,17.9,N,16.1,N,7.2,1,4771000,2.51
9/10/2018,Melbourne Central,-24,,,17.9,N,16.1,N,7.2,1,4771000,2.51
9/10/2018,Collins Place (North),11069,,,17.9,N,16.1,N,7.2,1,4771000,2.51
9/10/2018,Chinatown-Swanston St (North),10750,,,17.9,N,16.1,N,7.2,1,4771000,2.51
9/10/2018,Bourke Street Mall (North),25748,,,17.9,N,16.1,N,7.2,1,4771000,2.51
8/10/2018,Melbourne Central,-24,0,N,28.2,N,13.5,N,22.7,0,4771000,2.51
8/10/2018,Bourke Street Mall (North),31603,0,N,28.2,N,13.5,N,22.7,0,4771000,2.51
8/10/2018,Collins Place (North),11341,0,N,28.2,N,13.5,N,22.7,0,4771000,2.51
8/10/2018,Chinatown-Swanston St (North),13119,0,N,28.2,N,13.5,N,22.7,0,4771000,2.51
8/10/2018,QV Market-Peel St,2655,0,N,28.2,N,13.5,N,22.7,0,4771000,2.51
8/10/2018,Spencer St-Collins St (North),38506,0,N,28.2,N,13.5,N,22.7,0,4771000,2.51
8/10/2018,Southern Cross Station,26259,0,N,28.2,N,13.5,N,22.7,0,4771000,2.51
7/10/2018,Spencer St-Collins St (North),15887,0,N,24.7,N,10.3,N,21.2,6,4771000,2.51
7/10/2018,Southern Cross Station,2340,0,N,24.7,N,10.3,N,21.2,6,4771000,2.51
7/10/2018,QV Market-Peel St,4026,0,N,24.7,N,10.3,N,21.2,6,4771000,2.51
7/10/2018,Melbourne Central,-24,0,N,24.7,N,10.3,N,21.2,6,4771000,2.51
7/10/2018,Collins Place (North),1735,0,N,24.7,N,10.3,N,21.2,6,4771000,2.51
7/10/2018,Chinatown-Swanston St (North),15559,0,N,24.7,N,10.3,N,21.2,6,4771000,2.51
7/10/2018,Bourke Street Mall (North),29016,0,N,24.7,N,10.3,N,21.2,6,4771000,2.51
6/10/2018,Melbourne Central,-24,0,N,23.8,N,8.3,N,22.7,5,4771000,2.51
6/10/2018,Chinatown-Swanston St (North),19469,0,N,23.8,N,8.3,N,22.7,5,4771000,2.51
6/10/2018,Collins Place (North),3101,0,N,23.8,N,8.3,N,22.7,5,4771000,2.51
6/10/2018,Bourke Street Mall (North),38042,0,N,23.8,N,8.3,N,22.7,5,4771000,2.51
6/10/2018,QV Market-Peel St,4625,0,N,23.8,N,8.3,N,22.7,5,4771000,2.51
6/10/2018,Spencer St-Collins St (North),21038,0,N,23.8,N,8.3,N,22.7,5,4771000,2.51
6/10/2018,Southern Cross Station,3086,0,N,23.8,N,8.3,N,22.7,5,4771000,2.51
5/10/2018,Melbourne Central,-24,0,N,20.5,N,9.1,N,22.5,4,4771000,2.51
5/10/2018,Chinatown-Swanston St (North),19295,0,N,20.5,N,9.1,N,22.5,4,4771000,2.51
5/10/2018,Collins Place (North),10876,0,N,20.5,N,9.1,N,22.5,4,4771000,2.51
5/10/2018,Bourke Street Mall (North),44501,0,N,20.5,N,9.1,N,22.5,4,4771000,2.51
5/10/2018,QV Market-Peel St,4045,0,N,20.5,N,9.1,N,22.5,4,4771000,2.51
5/10/2018,Southern Cross Station,24468,0,N,20.5,N,9.1,N,22.5,4,4771000,2.51
5/10/2018,Spencer St-Collins St (North),41238,0,N,20.5,N,9.1,N,22.5,4,4771000,2.51
4/10/2018,Spencer St-Collins St (North),40876,0,N,14.6,N,10.9,N,12.5,3,4771000,2.51
4/10/2018,Southern Cross Station,25646,0,N,14.6,N,10.9,N,12.5,3,4771000,2.51
4/10/2018,QV Market-Peel St,3239,0,N,14.6,N,10.9,N,12.5,3,4771000,2.51
4/10/2018,Melbourne Central,-24,0,N,14.6,N,10.9,N,12.5,3,4771000,2.51
4/10/2018,Collins Place (North),11066,0,N,14.6,N,10.9,N,12.5,3,4771000,2.51
4/10/2018,Chinatown-Swanston St (North),14811,0,N,14.6,N,10.9,N,12.5,3,4771000,2.51
4/10/2018,Bourke Street Mall (North),32518,0,N,14.6,N,10.9,N,12.5,3,4771000,2.51
3/10/2018,Melbourne Central,-24,0,N,18.1,N,14.7,N,10.9,2,4771000,2.51
3/10/2018,Bourke Street Mall (North),28819,0,N,18.1,N,14.7,N,10.9,2,4771000,2.51
3/10/2018,Chinatown-Swanston St (North),13658,0,N,18.1,N,14.7,N,10.9,2,4771000,2.51
3/10/2018,Collins Place (North),11203,0,N,18.1,N,14.7,N,10.9,2,4771000,2.51
3/10/2018,QV Market-Peel St,3531,0,N,18.1,N,14.7,N,10.9,2,4771000,2.51
3/10/2018,Spencer St-Collins St (North),40789,0,N,18.1,N,14.7,N,10.9,2,4771000,2.51
3/10/2018,Southern Cross Station,25461,0,N,18.1,N,14.7,N,10.9,2,4771000,2.51
2/10/2018,Spencer St-Collins St (North),41201,0,N,25.8,N,11.4,N,13.4,1,4771000,2.51
2/10/2018,Southern Cross Station,27274,0,N,25.8,N,11.4,N,13.4,1,4771000,2.51
2/10/2018,QV Market-Peel St,3234,0,N,25.8,N,11.4,N,13.4,1,4771000,2.51
2/10/2018,Melbourne Central,-24,0,N,25.8,N,11.4,N,13.4,1,4771000,2.51
2/10/2018,Collins Place (North),11525,0,N,25.8,N,11.4,N,13.4,1,4771000,2.51
2/10/2018,Chinatown-Swanston St (North),13890,0,N,25.8,N,11.4,N,13.4,1,4771000,2.51
2/10/2018,Bourke Street Mall (North),33818,0,N,25.8,N,11.4,N,13.4,1,4771000,2.51
1/10/2018,Melbourne Central,-24,0,N,23.3,N,4.7,N,21.4,0,4771000,2.51
1/10/2018,Collins Place (North),10812,0,N,23.3,N,4.7,N,21.4,0,4771000,2.51
1/10/2018,Bourke Street Mall (North),34709,0,N,23.3,N,4.7,N,21.4,0,4771000,2.51
1/10/2018,Chinatown-Swanston St (North),14591,0,N,23.3,N,4.7,N,21.4,0,4771000,2.51
1/10/2018,Spencer St-Collins St (North),38820,0,N,23.3,N,4.7,N,21.4,0,4771000,2.51
1/10/2018,QV Market-Peel St,2587,0,N,23.3,N,4.7,N,21.4,0,4771000,2.51
1/10/2018,Southern Cross Station,24194,0,N,23.3,N,4.7,N,21.4,0,4771000,2.51
30/09/2018,Bourke Street Mall (North),29232,0.2,N,16.5,Y,6.8,Y,19.8,6,4771000,2.51
30/09/2018,Melbourne Central,7503,0.2,N,16.5,Y,6.8,Y,19.8,6,4771000,2.51
30/09/2018,Chinatown-Swanston St (North),15839,0.2,N,16.5,Y,6.8,Y,19.8,6,4771000,2.51
30/09/2018,Collins Place (North),1667,0.2,N,16.5,Y,6.8,Y,19.8,6,4771000,2.51
30/09/2018,Spencer St-Collins St (North),15988,0.2,N,16.5,Y,6.8,Y,19.8,6,4771000,2.51
30/09/2018,QV Market-Peel St,3929,0.2,N,16.5,Y,6.8,Y,19.8,6,4771000,2.51
30/09/2018,Southern Cross Station,2222,0.2,N,16.5,Y,6.8,Y,19.8,6,4771000,2.51
29/09/2018,Collins Place (North),2611,1.2,N,14,Y,5.5,Y,17,5,4771000,2.51
29/09/2018,Bourke Street Mall (North),28701,1.2,N,14,Y,5.5,Y,17,5,4771000,2.51
29/09/2018,Chinatown-Swanston St (North),15925,1.2,N,14,Y,5.5,Y,17,5,4771000,2.51
29/09/2018,Melbourne Central,29737,1.2,N,14,Y,5.5,Y,17,5,4771000,2.51
29/09/2018,QV Market-Peel St,3533,1.2,N,14,Y,5.5,Y,17,5,4771000,2.51
29/09/2018,Southern Cross Station,2055,1.2,N,14,Y,5.5,Y,17,5,4771000,2.51
29/09/2018,Spencer St-Collins St (North),18053,1.2,N,14,Y,5.5,Y,17,5,4771000,2.51
28/09/2018,Bourke Street Mall (North),30808,0,N,15.2,Y,10.7,Y,10.2,4,4771000,2.51
28/09/2018,Melbourne Central,31329,0,N,15.2,Y,10.7,Y,10.2,4,4771000,2.51
28/09/2018,Chinatown-Swanston St (North),16881,0,N,15.2,Y,10.7,Y,10.2,4,4771000,2.51
28/09/2018,Collins Place (North),6815,0,N,15.2,Y,10.7,Y,10.2,4,4771000,2.51
28/09/2018,Spencer St-Collins St (North),20645,0,N,15.2,Y,10.7,Y,10.2,4,4771000,2.51
28/09/2018,QV Market-Peel St,2926,0,N,15.2,Y,10.7,Y,10.2,4,4771000,2.51
28/09/2018,Southern Cross Station,4231,0,N,15.2,Y,10.7,Y,10.2,4,4771000,2.51
27/09/2018,Melbourne Central,36986,0,N,24.2,Y,9.2,Y,20.8,3,4771000,2.51
27/09/2018,Chinatown-Swanston St (North),17709,0,N,24.2,Y,9.2,Y,20.8,3,4771000,2.51
27/09/2018,Collins Place (North),11412,0,N,24.2,Y,9.2,Y,20.8,3,4771000,2.51
27/09/2018,Bourke Street Mall (North),40349,0,N,24.2,Y,9.2,Y,20.8,3,4771000,2.51
27/09/2018,QV Market-Peel St,3730,0,N,24.2,Y,9.2,Y,20.8,3,4771000,2.51
27/09/2018,Southern Cross Station,26199,0,N,24.2,Y,9.2,Y,20.8,3,4771000,2.51
27/09/2018,Spencer St-Collins St (North),42690,0,N,24.2,Y,9.2,Y,20.8,3,4771000,2.51
26/09/2018,Spencer St-Collins St (North),41481,0,N,17.6,Y,6.4,Y,20.8,2,4771000,2.51
26/09/2018,Southern Cross Station,26033,0,N,17.6,Y,6.4,Y,20.8,2,4771000,2.51
26/09/2018,QV Market-Peel St,3991,0,N,17.6,Y,6.4,Y,20.8,2,4771000,2.51
26/09/2018,Melbourne Central,35166,0,N,17.6,Y,6.4,Y,20.8,2,4771000,2.51
26/09/2018,Collins Place (North),11376,0,N,17.6,Y,6.4,Y,20.8,2,4771000,2.51
26/09/2018,Chinatown-Swanston St (North),15709,0,N,17.6,Y,6.4,Y,20.8,2,4771000,2.51
26/09/2018,Bourke Street Mall (North),35623,0,N,17.6,Y,6.4,Y,20.8,2,4771000,2.51
25/09/2018,Melbourne Central,31174,0,N,13.6,Y,8.6,Y,12.2,1,4771000,2.51
25/09/2018,Chinatown-Swanston St (North),13805,0,N,13.6,Y,8.6,Y,12.2,1,4771000,2.51
25/09/2018,Collins Place (North),11020,0,N,13.6,Y,8.6,Y,12.2,1,4771000,2.51
25/09/2018,Bourke Street Mall (North),31771,0,N,13.6,Y,8.6,Y,12.2,1,4771000,2.51
25/09/2018,QV Market-Peel St,3484,0,N,13.6,Y,8.6,Y,12.2,1,4771000,2.51
25/09/2018,Southern Cross Station,26911,0,N,13.6,Y,8.6,Y,12.2,1,4771000,2.51
25/09/2018,Spencer St-Collins St (North),40110,0,N,13.6,Y,8.6,Y,12.2,1,4771000,2.51
24/09/2018,Bourke Street Mall (North),33542,0,N,14.9,Y,4.6,Y,17.2,0,4771000,2.51
24/09/2018,Chinatown-Swanston St (North),16655,0,N,14.9,Y,4.6,Y,17.2,0,4771000,2.51
24/09/2018,Melbourne Central,32388,0,N,14.9,Y,4.6,Y,17.2,0,4771000,2.51
24/09/2018,Collins Place (North),10780,0,N,14.9,Y,4.6,Y,17.2,0,4771000,2.51
24/09/2018,Southern Cross Station,25949,0,N,14.9,Y,4.6,Y,17.2,0,4771000,2.51
24/09/2018,QV Market-Peel St,2698,0,N,14.9,Y,4.6,Y,17.2,0,4771000,2.51
24/09/2018,Spencer St-Collins St (North),39360,0,N,14.9,Y,4.6,Y,17.2,0,4771000,2.51
23/09/2018,Spencer St-Collins St (North),16141,0.2,N,13.7,Y,10.4,Y,11.6,6,4771000,2.51
23/09/2018,Southern Cross Station,2301,0.2,N,13.7,Y,10.4,Y,11.6,6,4771000,2.51
23/09/2018,QV Market-Peel St,4045,0.2,N,13.7,Y,10.4,Y,11.6,6,4771000,2.51
23/09/2018,Melbourne Central,28826,0.2,N,13.7,Y,10.4,Y,11.6,6,4771000,2.51
23/09/2018,Collins Place (North),1745,0.2,N,13.7,Y,10.4,Y,11.6,6,4771000,2.51
23/09/2018,Chinatown-Swanston St (North),16330,0.2,N,13.7,Y,10.4,Y,11.6,6,4771000,2.51
23/09/2018,Bourke Street Mall (North),27237,0.2,N,13.7,Y,10.4,Y,11.6,6,4771000,2.51
22/09/2018,Collins Place (North),2651,0,N,17.3,Y,6.8,Y,19.7,5,4771000,2.51
22/09/2018,Bourke Street Mall (North),34172,0,N,17.3,Y,6.8,Y,19.7,5,4771000,2.51
22/09/2018,Chinatown-Swanston St (North),20806,0,N,17.3,Y,6.8,Y,19.7,5,4771000,2.51
22/09/2018,Melbourne Central,36567,0,N,17.3,Y,6.8,Y,19.7,5,4771000,2.51
22/09/2018,QV Market-Peel St,4238,0,N,17.3,Y,6.8,Y,19.7,5,4771000,2.51
22/09/2018,Southern Cross Station,3189,0,N,17.3,Y,6.8,Y,19.7,5,4771000,2.51
22/09/2018,Spencer St-Collins St (North),19046,0,N,17.3,Y,6.8,Y,19.7,5,4771000,2.51
21/09/2018,Spencer St-Collins St (North),41035,0,N,18.9,Y,8.3,Y,16.6,4,4771000,2.51
21/09/2018,Southern Cross Station,26416,0,N,18.9,Y,8.3,Y,16.6,4,4771000,2.51
21/09/2018,QV Market-Peel St,3702,0,N,18.9,Y,8.3,Y,16.6,4,4771000,2.51
21/09/2018,Melbourne Central,37994,0,N,18.9,Y,8.3,Y,16.6,4,4771000,2.51
21/09/2018,Collins Place (North),11187,0,N,18.9,Y,8.3,Y,16.6,4,4771000,2.51
21/09/2018,Chinatown-Swanston St (North),17731,0,N,18.9,Y,8.3,Y,16.6,4,4771000,2.51
21/09/2018,Bourke Street Mall (North),40170,0,N,18.9,Y,8.3,Y,16.6,4,4771000,2.51
20/09/2018,Melbourne Central,31992,0.8,N,17.4,Y,3.8,Y,18.5,3,4771000,2.51
20/09/2018,Chinatown-Swanston St (North),14231,0.8,N,17.4,Y,3.8,Y,18.5,3,4771000,2.51
20/09/2018,Collins Place (North),11247,0.8,N,17.4,Y,3.8,Y,18.5,3,4771000,2.51
20/09/2018,Bourke Street Mall (North),34144,0.8,N,17.4,Y,3.8,Y,18.5,3,4771000,2.51
20/09/2018,QV Market-Peel St,3465,0.8,N,17.4,Y,3.8,Y,18.5,3,4771000,2.51
20/09/2018,Southern Cross Station,28315,0.8,N,17.4,Y,3.8,Y,18.5,3,4771000,2.51
20/09/2018,Spencer St-Collins St (North),39738,0.8,N,17.4,Y,3.8,Y,18.5,3,4771000,2.51
19/09/2018,Spencer St-Collins St (North),38537,3,N,14.7,Y,8.5,Y,16.1,2,4771000,2.51
19/09/2018,Southern Cross Station,28470,3,N,14.7,Y,8.5,Y,16.1,2,4771000,2.51
19/09/2018,QV Market-Peel St,3294,3,N,14.7,Y,8.5,Y,16.1,2,4771000,2.51
19/09/2018,Melbourne Central,29499,3,N,14.7,Y,8.5,Y,16.1,2,4771000,2.51
19/09/2018,Collins Place (North),11201,3,N,14.7,Y,8.5,Y,16.1,2,4771000,2.51
19/09/2018,Chinatown-Swanston St (North),11590,3,N,14.7,Y,8.5,Y,16.1,2,4771000,2.51
19/09/2018,Bourke Street Mall (North),30804,3,N,14.7,Y,8.5,Y,16.1,2,4771000,2.51
18/09/2018,Melbourne Central,28447,0,N,20.3,Y,11,Y,8,1,4771000,2.51
18/09/2018,Bourke Street Mall (North),29054,0,N,20.3,Y,11,Y,8,1,4771000,2.51
18/09/2018,Chinatown-Swanston St (North),11392,0,N,20.3,Y,11,Y,8,1,4771000,2.51
18/09/2018,Collins Place (North),11266,0,N,20.3,Y,11,Y,8,1,4771000,2.51
18/09/2018,QV Market-Peel St,3223,0,N,20.3,Y,11,Y,8,1,4771000,2.51
18/09/2018,Southern Cross Station,27920,0,N,20.3,Y,11,Y,8,1,4771000,2.51
18/09/2018,Spencer St-Collins St (North),38208,0,N,20.3,Y,11,Y,8,1,4771000,2.51
17/09/2018,Spencer St-Collins St (North),37518,0,N,18.1,Y,6.7,Y,18.7,0,4771000,2.51
17/09/2018,Southern Cross Station,26901,0,N,18.1,Y,6.7,Y,18.7,0,4771000,2.51
17/09/2018,QV Market-Peel St,2603,0,N,18.1,Y,6.7,Y,18.7,0,4771000,2.51
17/09/2018,Melbourne Central,29062,0,N,18.1,Y,6.7,Y,18.7,0,4771000,2.51
17/09/2018,Collins Place (North),10923,0,N,18.1,Y,6.7,Y,18.7,0,4771000,2.51
17/09/2018,Chinatown-Swanston St (North),12725,0,N,18.1,Y,6.7,Y,18.7,0,4771000,2.51
17/09/2018,Bourke Street Mall (North),30181,0,N,18.1,Y,6.7,Y,18.7,0,4771000,2.51
16/09/2018,QV Market-Peel St,4024,2,N,14,Y,5.5,Y,15.3,6,4771000,2.51
16/09/2018,Collins Place (North),1723,2,N,14,Y,5.5,Y,15.3,6,4771000,2.51
16/09/2018,Bourke Street Mall (North),26583,2,N,14,Y,5.5,Y,15.3,6,4771000,2.51
16/09/2018,Southern Cross Station,2029,2,N,14,Y,5.5,Y,15.3,6,4771000,2.51
16/09/2018,Spencer St-Collins St (North),14967,2,N,14,Y,5.5,Y,15.3,6,4771000,2.51
16/09/2018,Chinatown-Swanston St (North),13822,2,N,14,Y,5.5,Y,15.3,6,4771000,2.51
16/09/2018,Melbourne Central,26082,2,N,14,Y,5.5,Y,15.3,6,4771000,2.51
15/09/2018,Spencer St-Collins St (North),19290,0.2,N,13.7,Y,10.2,Y,6.3,5,4771000,2.51
15/09/2018,QV Market-Peel St,3789,0.2,N,13.7,Y,10.2,Y,6.3,5,4771000,2.51
15/09/2018,Southern Cross Station,2389,0.2,N,13.7,Y,10.2,Y,6.3,5,4771000,2.51
15/09/2018,Melbourne Central,27316,0.2,N,13.7,Y,10.2,Y,6.3,5,4771000,2.51
15/09/2018,Collins Place (North),2411,0.2,N,13.7,Y,10.2,Y,6.3,5,4771000,2.51
15/09/2018,Chinatown-Swanston St (North),14592,0.2,N,13.7,Y,10.2,Y,6.3,5,4771000,2.51
15/09/2018,Bourke Street Mall (North),26809,0.2,N,13.7,Y,10.2,Y,6.3,5,4771000,2.51
14/09/2018,Melbourne Central,37425,0,N,22.7,Y,10.9,Y,18.2,4,4771000,2.51
14/09/2018,Bourke Street Mall (North),40673,0,N,22.7,Y,10.9,Y,18.2,4,4771000,2.51
14/09/2018,Chinatown-Swanston St (North),17306,0,N,22.7,Y,10.9,Y,18.2,4,4771000,2.51
14/09/2018,Collins Place (North),11340,0,N,22.7,Y,10.9,Y,18.2,4,4771000,2.51
14/09/2018,Southern Cross Station,27011,0,N,22.7,Y,10.9,Y,18.2,4,4771000,2.51
14/09/2018,QV Market-Peel St,3712,0,N,22.7,Y,10.9,Y,18.2,4,4771000,2.51
14/09/2018,Spencer St-Collins St (North),40654,0,N,22.7,Y,10.9,Y,18.2,4,4771000,2.51
13/09/2018,Melbourne Central,32067,0,N,19.7,Y,7.1,Y,18.2,3,4771000,2.51
